Payment Allowance Limits for Medicare Part B Drugs,,,,,,,,,
,,,,,,,,,
"Effective January 1, 2023 through March 31, 2023",,,,,,,,,
,,,,,,,,,
Note 1: Payment allowance limits subject to the ASP methodology are based on 3Q22 ASP data.,,,,,,,,,
Note 2: The absence or presence of a HCPCS code and the payment allowance limits in this table does not indicate whether Medicare covers a drug.  These determinations shall be made by the local Medicare contractor processing the claim.,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
HCPCS Code,Short Description,HCPCS Code Dosage,Payment Limit,Vaccine AWP%,Vaccine Limit,Blood AWP%,Blood limit,Clotting Factor,Notes
J3385,Velaglucerase alfa,100 UNITS,357.528,,,,,,
J3396,Verteporfin injection,0.1 MG,11.301,,,,,,
J3410,Hydroxyzine hcl injection,25 MG,10.676,,,,,,
J3411,Thiamine hcl 100 mg,100 MG,2.804,,,,,,
J3415,Pyridoxine hcl 100 mg,100 MG,12.699,,,,,,
J3420,Vitamin b12 injection,1000 MCG,2.053,,,,,,
J3430,Vitamin k phytonadione inj,1 MG,3.190,,,,,,
J3465,"Injection, voriconazole",10 MG,1.152,,,,,,
J3471,"Ovine, up to 999 usp units",1 UNIT,0.485,,,,,,
J3473,Hyaluronidase recombinant,1 USP UNIT,0.359,,,,,,
J3475,Inj magnesium sulfate,500 MG,0.661,,,,,,
J3480,Inj potassium chloride,2 MEQ,0.140,,,,,,
J3485,Zidovudine,10 MG,1.511,,,,,,
J3486,Ziprasidone mesylate,10 MG,10.156,,,,,,
J3489,Zoledronic acid 1mg,1 MG,11.141,,,,,,
J7030,Normal saline solution infus,1000 ML,2.640,,,,,,
J7040,Normal saline solution infus,500 ML,1.320,,,,,,
J7042,5% dextrose/normal saline,500 ML,1.059,,,,,,AMP-based payment limit
J7050,Normal saline solution infus,250 ML,0.660,,,,,,
J7060,5% dextrose/water,500 ML,1.748,,,,,,
J7070,D5w infusion,1000 CC,3.496,,,,,,
J7120,Ringers lactate infusion,1000 CC,2.500,,,,,,
J7170,"Inj., emicizumab-kxwh 0.5 mg",0.5 MG,49.945,,,,,1,
J7175,"Inj, factor x, (human), 1iu",1 IU,8.613,,,,,1,
J7177,"Inj., fibryga, 1 mg",1 MG,1.405,,,,,1,
J7178,Inj human fibrinogen con nos,1 IU,1.352,,,,,1,
J7179,Vonvendi inj 1 iu vwf:rco,1 IU,1.801,,,,,1,
J7180,Factor xiii anti-hem factor,1 IU,9.415,,,,,1,
J7181,Factor xiii recomb a-subunit,1 IU,15.990,,,,,1,
J7182,Factor viii recomb novoeight,1 IU,1.084,,,,,1,
J7183,Wilate injection,1 I.U. VWF:RCO,1.195,,,,,1,
J7185,Xyntha inj,1 IU,1.336,,,,,1,
J7186,Antihemophilic viii/vwf comp,PER FACTOR VIII IU,1.163,,,,,1,
J7187,"Humate-p, inj",1 IU,1.308,,,,,1,
J7188,Factor viii recomb obizur,1 IU,3.208,,,,,1,
J7189,Factor viia recomb novoseven,1 MCG,2.351,,,,,1,
J7190,Factor viii,1 IU,1.104,,,,,1,
J7192,Factor viii recombinant nos,1 IU,1.440,,,,,1,
J7193,Factor ix non-recombinant,1 IU,1.232,,,,,1,
J7194,Factor ix complex,1 IU,1.580,,,,,1,
J7195,Factor ix recombinant nos,1 IU,1.646,,,,,1,
J7197,Antithrombin iii injection,1 IU,3.170,,,,,,
J7198,Anti-inhibitor,1 IU,2.254,,,,,1,
J7200,Factor ix recombinan rixubis,1 IU,1.633,,,,,1,
J7201,Factor ix alprolix recomb,1 IU,3.371,,,,,1,
J7202,Factor ix idelvion inj,1 IU,4.771,,,,,1,
J7203,Factor ix recomb gly rebinyn,1 MG,4.138,,,,,1,
J7204,Inj recombin esperoct per iu,1 IU,2.042,,,,,1,
J7205,Factor viii fc fusion recomb,1 IU,2.139,,,,,1,
J7207,Factor viii pegylated recomb,1 IU,2.024,,,,,1,
J7208,Inj. jivi 1 iu,1 IU,2.173,,,,,1,
J7209,Factor viii nuwiq recomb 1iu,1 IU,1.306,,,,,1,
J7210,"Inj, afstyla, 1 i.u.",1 IU,1.426,,,,,1,
J7211,"Inj, kovaltry, 1 i.u.",1 IU,1.343,,,,,1,
J7212,Factor viia recomb sevenfact,1 MCG,1.936,,,,,1,
J7308,Aminolevulinic acid hcl top,354 MG,390.601,,,,,,
J7311,"Inj., retisert, 0.01 mg",0.01 MG,336.018,,,,,,
J7312,Dexamethasone intra implant,0.1 MG,199.973,,,,,,
J7313,"Inj., iluvien, 0.01 mg",0.01 MG,490.947,,,,,,
J7314,"Inj., yutiq, 0.01 mg",0.01 MG,523.537,,,,,,
J7318,"Inj, durolane 1 mg",1 MG,7.454,,,,,,
J7320,"Genvisc 850, inj, 1mg",1 MG,7.312,,,,,,Updated July 2023
J7321,Hyalgan supartz visco-3 dose,per dose,78.683,,,,,,
J7322,Hymovis injection 1 mg,1 MG,16.649,,,,,,
J7323,Euflexxa inj per dose,per dose,129.583,,,,,,
J7324,Orthovisc inj per dose,PER DOSE,123.643,,,,,,
J7325,Synvisc or synvisc-one,1 MG,9.787,,,,,,
J7326,Gel-one,per dose,517.394,,,,,,
J7327,Monovisc inj per dose,PER DOSE,712.178,,,,,,
J7328,Gelsyn-3 injection 0.1 mg,0.1 MG,0.913,,,,,,
J7329,"Inj, trivisc 1 mg",1 MG,8.955,,,,,,Updated July 2023
J7332,"Inj., triluron, 1 mg",1 MG,9.805,,,,,,
J7336,Capsaicin 8% patch,1 SQ CM,3.237,,,,,,
J7340,Carbidopa levodopa ent 100ml,100 ML,219.386,,,,,,
J7342,Ciprofloxacin otic susp 6 mg,6 MG,30.001,,,,,,
J7345,"Aminolevulinic acid, 10% gel",10 MG,1.657,,,,,,
J7351,Inj bimatoprost itc imp1mcg,1 MCG,206.145,,,,,,
J7402,Mometasone sinus sinuva,10 MCG,11.345,,,,,,
J7500,Azathioprine oral 50mg,50 MG,11.845,,,,,,
J7502,Cyclosporine oral 100 mg,100 MG,2.100,,,,,,
J7503,Tacrol envarsus ex rel oral,0.25 MG,1.615,,,,,,
J7504,Lymphocyte immune globulin,250 MG,3002.828,,,,,,
J7507,Tacrolimus imme rel oral 1mg,1 MG,0.300,,,,,,
J7508,Tacrol astagraf ex rel oral,0.1 MG,0.524,,,,,,
J7509,Methylprednisolone oral,4 MG,0.254,,,,,,
J7510,Prednisolone oral per 5 mg,5 MG,0.230,,,,,,
J7511,Antithymocyte globuln rabbit,25 MG,888.994,,,,,,
J7512,Prednisone ir or dr oral 1mg,1 MG,0.018,,,,,,
J7515,Cyclosporine oral 25 mg,25 MG,0.707,,,,,,
J7516,Cyclosporin parenteral 250mg,250 MG,50.115,,,,,,
J7517,Mycophenolate mofetil oral,250 MG,0.216,,,,,,
J7518,Mycophenolic acid,180 MG,0.771,,,,,,
J7520,"Sirolimus, oral",1 MG,3.146,,,,,,
J7525,Tacrolimus injection,5 MG,233.752,,,,,,
J7527,Oral everolimus,0.25 MG,3.599,,,,,,
J7605,Arformoterol non-comp unit,15 mcg,3.176,,,,,,
J7606,"Formoterol fumarate, inh",20 MCG,6.468,,,,,,
J7608,Acetylcysteine non-comp unit,1 GM,6.889,,,,,,
J7611,Albuterol non-comp con,1 MG,0.182,,,,,,
J7612,Levalbuterol non-comp con,0.5 MG,0.228,,,,,,
J7613,Albuterol non-comp unit,1 MG,0.035,,,,,,
J7614,Levalbuterol non-comp unit,0.5 MG,0.050,,,,,,
J7620,Albuterol ipratrop non-comp,2.5 MG/0.5 MG,0.129,,,,,,
J7626,Budesonide non-comp unit,0.5 MG,0.868,,,,,,
J7631,Cromolyn sodium noncomp unit,10 MG,1.640,,,,,,
J7639,Dornase alfa non-comp unit,1 MG,50.120,,,,,,
J7644,Ipratropium bromide non-comp,1 MG,0.226,,,,,,
J7674,"Methacholine chloride, neb",1 MG,0.688,,,,,,
J7677,Revefenacin inh non-com 1mcg,1 MCG,0.187,,,,,,
J7682,Tobramycin non-comp unit,300 MG,29.179,,,,,,
J7686,"Treprostinil, non-comp unit", 1.74 MG,704.650,,,,,,
J8501,Oral aprepitant,5 MG,3.236,,,,,,
J8520,"Capecitabine, oral, 150 mg",150 MG,0.597,,,,,,
J8521,"Capecitabine, oral, 500 mg",500 MG,1.394,,,,,,
J8530,Cyclophosphamide oral 25 mg,25 MG,0.673,,,,,,
J8540,Oral dexamethasone,0.25 MG,0.105,,,,,,
J8560,Etoposide oral 50 mg,50 MG,76.405,,,,,,
J8610,Methotrexate oral 2.5 mg,2.5 MG,0.226,,,,,,
J8655,"Oral netupitant, palonosetro",0.5 MG,409.528,,,,,,
J8670,"Rolapitant, oral, 1mg",1 MG,1.818,,,,,,
J8700,Temozolomide,5 MG,0.211,,,,,,
J8705,Topotecan oral,0.25 mg,104.364,,,,,,
J9000,Doxorubicin hcl injection,10 MG,2.397,,,,,,
J9017,Arsenic trioxide injection,1 MG,15.907,,,,,,
J9021,"Inj, aspara, rylaze, 0.1 mg",0.1 MG,48.080,,,,,,
J9022,"Inj, atezolizumab,10 mg",10 MG,80.799,,,,,,
J9023,"Injection, avelumab, 10 mg",10 MG,89.335,,,,,,
J9025,Azacitidine injection,1 MG,0.454,,,,,,
J9027,Clofarabine injection,1 MG,38.018,,,,,,
J9030,Bcg live intravesical 1mg,1 MG,2.864,,,,,,
J9032,"Injection, belinostat, 10mg",10 MG,46.154,,,,,,
J9033,"Inj., treanda 1 mg",1 MG,14.822,,,,,,
J9034,"Inj., bendeka 1 mg",1 MG,16.809,,,,,,
J9035,Bevacizumab injection,10 MG,70.752,,,,,,
J9036,Inj. belrapzo/bendamustine,1 MG,18.274,,,,,,
J9037,Inj belantamab mafodot blmf,0.5 MG,45.278,,,,,,
J9039,"Injection, blinatumomab",1 MCG,135.618,,,,,,
J9040,Bleomycin sulfate injection,15 UNITS,25.245,,,,,,
J9041,"Injection, bortezomib, 0.1mg",0.1 MG,9.011,,,,,,
J9042,Brentuximab vedotin inj,1 MG,213.654,,,,,,
J9043,Cabazitaxel injection,1 MG,199.209,,,,,,
J9045,Carboplatin injection,50 MG,2.483,,,,,,
J9046,"Inj, bortezomib, dr. reddy's",0.1 MG,10.959,,,,,,Added January 2023
J9047,"Injection, carfilzomib, 1 mg",1 MG,45.061,,,,,,
J9048,"Inj, bortezomib freseniuskab",0.1 MG,2.677,,,,,,Added January 2023
J9049,"Inj, bortezomib, hospira",0.1 MG,7.130,,,,,,Added January 2023
J9050,Carmustine injection,100 MG,245.961,,,,,,
J9055,Cetuximab injection,10 MG,70.354,,,,,,
J9060,Cisplatin 10 mg injection,10 MG,1.692,,,,,,
J9061,"Inj, amivantamab-vmjw",2 MG,19.003,,,,,,
J9065,Inj cladribine per 1 mg,1 MG,23.037,,,,,,
J9070,Cyclophosphamide 100 mg inj,100 MG,22.131,,,,,,
J9071,Inj cyclophosphamd auromedic,5 MG,3.574,,,,,,
J9100,Cytarabine hcl 100 mg inj,100 MG,1.020,,,,,,
J9118,Inj. calaspargase pegol-mknl,10 UNIT,70.760,,,,,,Added January 2023
J9119,"Inj., cemiplimab-rwlc, 1 mg",1 MG,27.231,,,,,,
J9120,Dactinomycin injection,0.5 MG,604.792,,,,,,
J9130,Dacarbazine 100 mg inj,100 MG,4.235,,,,,,
J9144,"Daratumumab, hyaluronidase",10 MG,46.787,,,,,,
J9145,"Injection, daratumumab 10 mg",10 MG,58.924,,,,,,
J9150,Daunorubicin injection,10 MG,41.644,,,,,,
J9153,"Inj daunorubicin, cytarabine",1 MG/2.27 MG,219.057,,,,,,
J9155,Degarelix injection,1 MG,4.124,,,,,,
J9171,Docetaxel injection,1 MG,0.577,,,,,,
J9173,"Inj., durvalumab, 10 mg",10 MG,78.903,,,,,,
J9176,"Injection, elotuzumab, 1mg",1 MG,7.061,,,,,,
J9177,Inj enfort vedo-ejfv 0.25mg,0.25 MG,32.570,,,,,,
J9178,"Inj, epirubicin hcl, 2 mg",2 MG,1.357,,,,,,
J9179,Eribulin mesylate injection,0.1 MG,126.626,,,,,,
J9181,Etoposide injection,10 MG,0.894,,,,,,
J9185,Fludarabine phosphate inj,50 MG,105.600,,,,,,
J9190,Fluorouracil injection,500 MG,2.516,,,,,,
J9198,"Inj. infugem, 100 mg",100 MG,27.290,,,,,,
J9200,Floxuridine injection,500 MG,2890.168,,,,,,
J9201,In gemcitabine hcl nos 200mg,200 MG,3.502,,,,,,
J9202,Goserelin acetate implant,3.6 MG,567.929,,,,,,
J9203,Gemtuzumab ozogamicin 0.1 mg,0.1 MG,217.432,,,,,,
J9204,"Inj mogamulizumab-kpkc, 1 mg",1 MG,220.722,,,,,,Updated July 2023
J9205,Inj irinotecan liposome 1 mg,1 MG,60.062,,,,,,
J9206,Irinotecan injection,20 MG,2.428,,,,,,
J9207,Ixabepilone injection,1 MG,118.648,,,,,,
J9208,Ifosfamide injection,1 GM,25.654,,,,,,
J9209,Mesna injection,200 MG,1.718,,,,,,
J9210,"Inj., emapalumab-lzsg, 1 mg",1 MG,391.315,,,,,,
J9211,Idarubicin hcl injection,5 MG,40.432,,,,,,
J9214,Interferon alfa-2b inj,1 MIL UNITS,32.574,,,,,,
J9217,Leuprolide acetate suspnsion,7.5 MG,188.331,,,,,,
J9218,Leuprolide acetate injeciton,1 MG,12.598,,,,,,
J9223,"Inj. lurbinectedin, 0.1 mg",0.1 MG,188.366,,,,,,Updated April 2023
J9226,Supprelin la implant,50 MG,43324.603,,,,,,
J9227,Inj. isatuximab-irfc 10 mg,10 MG,71.948,,,,,,
J9228,Ipilimumab injection,1 MG,165.769,,,,,,
J9229,Inj inotuzumab ozogam 0.1 mg,0.1 MG,2477.624,,,,,,
J9245,Inj melpha hydroch nos 50 mg,50 MG,220.661,,,,,,
J9246,"Inj., evomela, 1 mg",1 MG,16.044,,,,,,Added January 2023
J9250,Methotrexate sodium inj,5 MG,0.219,,,,,,
J9260,Methotrexate sodium inj,50 MG,2.191,,,,,,
J9261,Nelarabine injection,50 MG,135.283,,,,,,
J9262,"Inj, omacetaxine mep, 0.01mg",0.01 MG,3.648,,,,,,
J9263,Oxaliplatin,0.5 MG,0.077,,,,,,
J9264,Paclitaxel protein bound,1 MG,11.975,,,,,,
J9266,Pegaspargase injection,1 EA,23577.008,,,,,,
J9267,Paclitaxel injection,1 MG,0.115,,,,,,
J9268,Pentostatin injection,10 MG,2320.116,,,,,,
J9269,Inj. tagraxofusp-erzs 10 mcg,10 MCG,319.987,,,,,,
J9271,Inj pembrolizumab,1 MG,53.914,,,,,,
J9272,"Inj, dostarlimab-gxly, 10 mg",10 MG,223.968,,,,,,
J9273,"Inj tisotu vedotin-tftv, 1mg",1 MG,155.997,,,,,,
J9274,"Inj, tebentafusp-tebn, 1 mcg",1 MCG,198.856,,,,,,Added January 2023
J9280,Mitomycin injection,5 MG,44.470,,,,,,
J9281,Mitomycin instillation,1 MG,290.302,,,,,,
J9293,Mitoxantrone hydrochl / 5 mg,5 MG,54.884,,,,,,
J9295,"Injection, necitumumab, 1 mg",1 MG,5.737,,,,,,
J9298,Inj nivol relatlimab 3mg/1mg,3 mg/1 mg,180.384,,,,,,
J9299,"Injection, nivolumab",1 MG,30.001,,,,,,
J9301,Obinutuzumab inj,10 MG,66.948,,,,,,
J9302,Ofatumumab injection,10 MG,63.957,,,,,,
J9303,Panitumumab injection,10 MG,143.510,,,,,,
J9304,"Inj. pemetrexed, 10 mg",10 MG,81.563,,,,,,
J9305,Inj. pemetrexed nos 10mg,10 MG,27.681,,,,,,
J9306,"Injection, pertuzumab, 1 mg",1 MG,14.408,,,,,,
J9307,Pralatrexate injection,1 MG,339.332,,,,,,
J9308,"Injection, ramucirumab",5 MG,66.863,,,,,,
J9309,"Inj, polatuzumab vedotin 1mg",1 MG,118.114,,,,,,
J9311,"Inj rituximab, hyaluronidase",10 mg,37.170,,,,,,
J9312,"Inj., rituximab, 10 mg",10 MG,81.748,,,,,,
J9313,"Inj., lumoxiti, 0.01 mg",0.01 MG,23.394,,,,,,
J9316,"Pertuzu, trastuzu, 10 mg",10 MG,69.061,,,,,,
J9317,Sacituzumab govitecan-hziy,2.5 MG,32.582,,,,,,
J9319,Inj romidepsin lyophil 0.1mg,0.1 MG,32.157,,,,,,
J9320,Streptozocin injection,1 GM,370.184,,,,,,
J9325,Inj talimogene laherparepvec,1 million PFU,62.678,,,,,,
J9328,Temozolomide injection,1 MG,10.411,,,,,,
J9330,Temsirolimus injection,1 MG,35.200,,,,,,
J9331,Inj sirolimus prot part 1 mg,1 MG,104.521,,,,,,Added January 2023
J9332,Inj efgartigimod 2mg,2 MG,31.522,,,,,,
J9340,Thiotepa injection,15 MG,318.169,,,,,,
J9349,"Inj., tafasitamab-cxix",2 MG,13.148,,,,,,
J9351,Topotecan injection,0.1 MG,0.824,,,,,,
J9352,Injection trabectedin 0.1mg,0.1 MG,331.834,,,,,,
J9353,"Inj. margetuximab-cmkb, 5 mg",5 MG,44.988,,,,,,
J9354,"Inj, ado-trastuzumab emt 1mg",1 MG,36.270,,,,,,
J9355,Inj trastuzumab excl biosimi,10 MG,82.743,,,,,,
J9356,"Inj. herceptin hylecta, 10mg",10 MG,65.488,,,,,,
J9357,Valrubicin injection,200 MG,1431.385,,,,,,
J9358,Inj fam-trastu deru-nxki 1mg,1 MG,25.719,,,,,,
J9359,Inj lon tesirin-lpyl 0.075mg,0.075 MG,191.810,,,,,,Updated April 2023
J9360,Vinblastine sulfate inj,1 MG,3.933,,,,,,AMP-based payment limit
J9370,Vincristine sulfate 1 mg inj,1 MG,4.942,,,,,,
J9390,Vinorelbine tartrate inj,10 MG,9.251,,,,,,
J9393,"Inj, fulvestrant (teva)",25 MG,15.443,,,,,,Added January 2023
J9394,"Inj, fulvestrant (fresenius)",25 MG,7.845,,,,,,Added January 2023
J9395,"Injection, fulvestrant",25 MG,12.661,,,,,,
J9400,"Inj, ziv-aflibercept, 1mg",1 MG,7.006,,,,,,
P9041,"Albumin (human),5%, 50ml",50 ML,10.555,,,95,10.555,,
P9045,"Albumin (human), 5%, 250 ml",250 ML,52.773,,,95,52.773,,
P9046,"Albumin (human), 25%, 20 ml",20 ML,21.109,,,95,21.109,,
P9047,"Albumin (human), 25%, 50ml",50 ML,52.773,,,95,52.773,,
Q0138,"Ferumoxytol, non-esrd",1 MG,0.556,,,,,,
Q0139,"Ferumoxytol, esrd use",1 MG,0.556,,,,,,
Q0162,Ondansetron oral,1 MG,0.012,,,,,,
Q0167,Dronabinol 2.5mg oral,2.5 MG,0.786,,,,,,
Q0222,Bebtelovimab 175 mg,175 MG,2394.000,,,,,,
Q2043,Sipuleucel-t auto cd54+,Per infusion (minimum 50 million cells),53981.464,,,,,,
Q2050,Doxorubicin inj 10mg,10 MG,102.235,,,,,,
Q3027,Inj beta interferon im 1 mcg,1 MCG,54.418,,,,,,
Q4074,Iloprost non-comp unit dose,UP TO 20 MCG,139.509,,,,,,
Q4081,"Epoetin alfa, 100 units esrd",100 UNITS,0.824,,,,,,
Q4101,Apligraf,1 SQ CM,30.360,,,,,,
Q4102,Oasis wound matrix,1 SQ CM,12.722,,,,,,
Q4103,Oasis burn matrix,1 SQ CM,12.860,,,,,,Added January 2023
Q4104,Integra bmwd,1 SQ CM,47.403,,,,,,Added January 2023
Q4105,Integra drt or omnigraft,1 SQ CM,21.357,,,,,,Added January 2023
Q4106,Dermagraft,1 SQ CM,16.253,,,,,,
Q4108,Integra matrix,1 SQ CM,46.919,,,,,,Added January 2023
Q4110,Primatrix,1 SQ CM,42.881,,,,,,
Q4111,Gammagraft,1 SQ CM,7.061,,,,,,
Q4114,Integra flowable wound matri,1 CC,1576.516,,,,,,Added January 2023
Q4115,Alloskin,1 SQ CM,9.790,,,,,,Added January 2023
Q4117,Hyalomatrix,1 SQ CM,8.711,,,,,,Added January 2023
Q4118,Matristem micromatrix,1 MG,2.502,,,,,,Added January 2023
Q4121,Theraskin,1 SQ CM,44.306,,,,,,
Q4123,Alloskin,1 SQ CM,23.404,,,,,,Added January 2023
Q4124,Oasis tri-layer wound matrix,1 SQ CM,9.109,,,,,,Added January 2023
Q4126,Memoderm/derma/tranz/integup,1 SQ CM,88.180,,,,,,Added January 2023
Q4127,Talymed,1 SQ CM,77.308,,,,,,Added January 2023
Q4128,Flexhd/allopatchhd/sq cm,1 SQ CM,30.677,,,,,,Added January 2023
Q4132,"Grafix core, grafixpl core",1 SQ CM,373.332,,,,,,Added January 2023
Q4133,Grafix stravix prime pl sqcm,1 SQ CM,134.234,,,,,,
Q4137,Amnioexcel biodexcel 1sq cm,1 SQ CM,99.906,,,,,,
Q4150,Allowrap ds or dry 1 sq cm,1 SQ CM,74.303,,,,,,Added January 2023
Q4151,"Amnioband, guardian 1 sq cm",1 SQ CM,120.839,,,,,,
Q4152,Dermapure 1 square cm,1 SQ CM,44.443,,,,,,Added January 2023
Q4153,"Dermavest, plurivest sq cm",1 SQ CM,160.653,,,,,,Added January 2023
Q4154,Biovance 1 square cm,1 SQ CM,158.169,,,,,,Added January 2023
Q4159,Affinity1 square cm,1 SQ CM,460.501,,,,,,
Q4160,Nushield 1 square cm,1 SQ CM,94.060,,,,,,
Q4161,Bio-connekt per square cm,1 SQ CM,127.200,,,,,,Added January 2023
Q4163,"Woundex, bioskin, per sq cm",1 SQ CM,104.782,,,,,,
Q4170,"Cygnus, per sq cm",1 SQ CM,81.108,,,,,,Added January 2023
Q4175,Miroderm,1 SQ CM,63.377,,,,,,Added January 2023
Q4176,"Neopatch or therion, 1 sq cm",1 SQ CM,129.619,,,,,,Added January 2023
Q4180,"Revita, per sq cm",1 SQ CM,166.127,,,,,,Added January 2023
Q4186,Epifix 1 sq cm,1 SQ CM,153.459,,,,,,
Q4187,Epicord 1 sq cm,1 SQ CM,241.746,,,,,,
Q4195,Puraply 1 sq cm,1 SQ CM,71.232,,,,,,
Q4196,Puraply am 1 sq cm,1 SQ CM,109.761,,,,,,
Q4197,Puraply xt 1 sq cm,1 SQ CM,178.343,,,,,,Added January 2023
Q4199,"Cygnus matrix, per sq cm",1 SQ CM,317.219,,,,,,Added January 2023
Q4201,Matrion 1 sq cm,1 SQ CM,170.263,,,,,,Added January 2023
Q4203,"Derma-gide, 1 sq cm",1 SQ CM,222.391,,,,,,Added January 2023
Q4227,Amniocore per sq cm,1 SQ CM,290.890,,,,,,Added January 2023
Q4229,Cogenex amnio memb per sq cm,1 SQ CM,250.007,,,,,,Added January 2023
Q4231,"Corplex p, per cc",1 CC,677.326,,,,,,Added January 2023
Q4232,"Corplex, per sq cm",1 SQ CM,380.646,,,,,,Added January 2023
Q4235,Amniorepair or altiply sq cm,1 SQ CM,150.549,,,,,,Added January 2023
Q4246,"Coretext or protext, per cc",1 CC,2968.000,,,,,,Added January 2023
Q4247,"Amniotext patch, per sq cm",1 SQ CM,530.000,,,,,,Added January 2023
Q4248,Dermacyte amn mem allo sq cm,1 SQ CM,119.415,,,,,,Updated April 2023
Q4252,"Vendaje, per square centimet",1 SQ CM,175.723,,,,,,Added January 2023
Q4258,"Enverse, per sq cm",1 SQ CM,61.232,,,,,,Added January 2023
Q5101,"Injection, zarxio",1 MCG,0.238,,,,,,8% of reference add-on applied
Q5103,"Injection, inflectra",10 MG,24.417,,,,,,Updated January 2024 - 8% of reference add-on applied 
Q5104,"Injection, renflexis",10 MG,45.471,,,,,,
Q5105,Inj retacrit esrd on dialysi,100 UNITS,0.806,,,,,,8% of reference add-on applied
Q5106,Inj retacrit non-esrd use,1000 UNITS,7.907,,,,,,Updated January 2024 - 8% of reference add-on applied 
Q5107,Inj mvasi 10 mg,10 MG,31.696,,,,,,8% of reference add-on applied
Q5108,"Injection, fulphila",0.5 MG,136.543,,,,,,8% of reference add-on applied
Q5110,Nivestym,1 MCG,0.358,,,,,,8% of reference add-on applied
Q5111,"Injection, udenyca 0.5 mg",0.5 MG,137.659,,,,,,
Q5112,Inj ontruzant 10 mg,10 MG,58.343,,,,,,8% of reference add-on applied
Q5113,Inj herzuma 10 mg,10 MG,36.399,,,,,,8% of reference add-on applied
Q5114,Inj ogivri 10 mg,10 MG,42.597,,,,,,8% of reference add-on applied
Q5115,Inj truxima 10 mg,10 MG,48.829,,,,,,8% of reference add-on applied
Q5116,"Inj., trazimera, 10 mg",10 MG,31.936,,,,,,Updated January 2024 - 8% of reference add-on applied 
Q5117,"Inj., kanjinti, 10 mg",10 MG,33.373,,,,,,8% of reference add-on applied
Q5118,"Inj., zirabev, 10 mg",10 MG,32.679,,,,,,Updated January 2024 - 8% of reference add-on applied 
Q5119,"Inj ruxience, 10 mg",10 MG,31.087,,,,,,Updated January 2024 - 8% of reference add-on applied 
Q5120,Inj pegfilgrastim-bmez 0.5mg,0.5 MG,89.942,,,,,,8% of reference add-on applied
Q5121,"Inj. avsola, 10 mg",10 MG,33.502,,,,,,8% of reference add-on applied
Q5122,"Inj, nyvepria",0.5 MG,143.863,,,,,,Updated January 2024  
Q5123,"Inj. riabni, 10 mg",10 MG,49.750,,,,,,8% of reference add-on applied
Q5124,"Inj. byooviz, 0.1 mg",0.1 MG,235.950,,,,,,"Added January 2023
8% of reference add-on applied"
Q9950,Inj sulf hexa lipid microsph,1 ML,18.377,,,,,,
Q9956,"Inj octafluoropropane mic,ml",1 ML,30.521,,,,,,
Q9957,"Inj perflutren lip micros,ml",1 ML,45.781,,,,,,
Q9958,"Hocm <=149 mg/ml iodine, 1ml",1 ML,0.075,,,,,,
Q9961,"Hocm 250-299mg/ml iodine,1ml",1 ML,0.148,,,,,,
Q9963,"Hocm 350-399mg/ml iodine,1ml",1 ML,0.206,,,,,,
Q9965,"Locm 100-199mg/ml iodine,1ml",1 ML,1.493,,,,,,
Q9966,"Locm 200-299mg/ml iodine,1ml",1 ML,0.476,,,,,,
Q9967,"Locm 300-399mg/ml iodine,1ml",1 ML,0.174,,,,,,
Q9991,Buprenorph xr 100 mg or less,Less than or equal to 100 MG,1825.833,,,,,,
Q9992,Buprenorphine xr over 100 mg,Greater than 100 MG,1825.833,,,,,,
