Payment Allowance Limits for Medicare Part B Drugs,,,,,,,,,
,,,,,,,,,
"Effective January 1, 2018 through March 31, 2018",,,,,,,,,
,,,,,,,,,
Note 1: Payment allowance limits subject to the ASP methodology are based on 3Q17 ASP data.,,,,,,,,,
"Note 2: The absence or presence of a HCPCS code and the payment allowance limits in this table does not indicate Medicare coverage of the drug. Similarly, the inclusion of ",,,,,,,,,
a payment allowance limit within a specific column does not indicate Medicare coverage of the drug in that specific category.  These determinations shall be made by the local ,,,,,,,,,
Medicare contractor processing the claim.,,,,,,,,,
,,,,,,,,,
HCPCS Code,Short Description,HCPCS Code Dosage,Payment Limit,Vaccine AWP%,Vaccine Limit,Blood AWP%,Blood limit,Clotting Factor,Notes
J7626,Budesonide non-comp unit,0.5 MG,3.166,,,,,,
J7631,Cromolyn sodium noncomp unit,10 MG,0.736,,,,,,
J7639,Dornase alfa non-comp unit,1 MG,45.463,,,,,,
J7644,Ipratropium bromide non-comp,1 MG,0.218,,,,,,
J7674,"Methacholine chloride, neb",1 MG,0.528,,,,,,
J7682,Tobramycin non-comp unit,300 MG,39.574,,,,,,updated April 2018
J7686,"Treprostinil, non-comp unit", 1.74 MG,557.079,,,,,,
J8501,Oral aprepitant,5 MG,6.678,,,,,,
J8510,Oral busulfan,2 MG,24.122,,,,,,
J8520,"Capecitabine, oral, 150 mg",150 MG,1.672,,,,,,
J8521,"Capecitabine, oral, 500 mg",500 MG,5.743,,,,,,
J8530,Cyclophosphamide oral 25 mg,25 MG,3.428,,,,,,
J8540,Oral dexamethasone,0.25 MG,0.081,,,,,,
J8560,Etoposide oral 50 mg,50 MG,73.777,,,,,,
J8600,Melphalan oral 2 mg,2 MG,11.724,,,,,,
J8610,Methotrexate oral 2.5 mg,2.5 MG,0.336,,,,,,
J8655,Netupitant palonosetron oral,0.5 MG,398.829,,,,,,
J8700,Temozolomide,5 MG,1.025,,,,,,
J8705,Topotecan oral,0.25 mg,103.677,,,,,,
J9000,Doxorubicin hcl injection,10 MG,3.135,,,,,,
J9017,Arsenic trioxide injection,1 MG,71.054,,,,,,
J9019,Erwinaze injection,"1,000 IU",402.743,,,,,,
J9022,"Inj, atezolizumab,10 mg",10 MG,75.792,,,,,,Added January 2018
J9023,"Injection, avelumab, 10 mg",10 MG,79.373,,,,,,Added January 2018
J9025,Azacitidine injection,1 MG,1.578,,,,,,
J9027,Clofarabine injection,1 MG,145.451,,,,,,
J9031,Bcg live intravesical vac,1 EA,132.786,,,,,,
J9032,"Injection, belinostat, 10mg",10 MG,36.107,,,,,,
J9033,"Inj., treanda 1 mg",1 MG,30.132,,,,,,
J9034,"Inj., bendeka 1 mg",1 MG,23.660,,,,,,
J9035,Bevacizumab injection,10 MG,76.660,,,,,,
J9039,"Injection, blinatumomab",1 MCG,107.741,,,,,,
J9040,Bleomycin sulfate injection,15 UNITS,26.988,,,,,,
J9041,Bortezomib injection,0.1 MG,46.950,,,,,,
J9042,Brentuximab vedotin inj,1 MG,144.956,,,,,,
J9043,Cabazitaxel injection,1 MG,159.143,,,,,,
J9045,Carboplatin injection,50 MG,3.200,,,,,,
J9047,"Injection, carfilzomib, 1 mg",1 MG,33.183,,,,,,
J9050,Carmustine injection,100 MG,3852.783,,,,,,
J9055,Cetuximab injection,10 MG,59.223,,,,,,
J9060,Cisplatin 10 mg injection,10 MG,1.911,,,,,,
J9065,Inj cladribine per 1 mg,1 MG,21.180,,,,,,
J9070,Cyclophosphamide 100 mg inj,100 MG,42.274,,,,,,
J9098,Cytarabine liposome inj,10 MG,628.904,,,,,,
J9100,Cytarabine hcl 100 mg inj,100 MG,0.785,,,,,,
J9120,Dactinomycin injection,0.5 MG,1404.012,,,,,,
J9130,Dacarbazine 100 mg inj,100 MG,3.812,,,,,,
J9145,"Injection, daratumumab 10 mg",10 MG,49.501,,,,,,
J9150,Daunorubicin injection,10 MG,43.568,,,,,,
J9155,Degarelix injection,1 MG,3.635,,,,,,
J9171,Docetaxel injection,1 MG,1.740,,,,,,
J9176,"Injection, elotuzumab, 1mg",1 MG,6.346,,,,,,
J9178,"Inj, epirubicin hcl, 2 mg",2 MG,1.374,,,,,,
J9179,Eribulin mesylate injection,0.1 MG,110.571,,,,,,
J9181,Etoposide injection,10 MG,0.609,,,,,,
J9185,Fludarabine phosphate inj,50 MG,84.691,,,,,,
J9190,Fluorouracil injection,500 MG,1.518,,,,,,
J9200,Floxuridine injection,500 MG,62.845,,,,,,AMP-based payment limit
J9201,Gemcitabine hcl injection,200 MG,5.903,,,,,,
J9202,Goserelin acetate implant,3.6 MG,375.693,,,,,,
J9203,Gemtuzumab ozogamicin 0.1 mg,0.1 MG,193.156,,,,,,Added January 2018
J9205,Inj irinotecan liposome 1 mg,1 MG,42.918,,,,,,
J9206,Irinotecan injection,20 MG,3.245,,,,,,
J9207,Ixabepilone injection,1 MG,72.998,,,,,,
J9208,Ifosfamide injection,1 GM,26.467,,,,,,
J9209,Mesna injection,200 MG,2.291,,,,,,
J9211,Idarubicin hcl injection,5 MG,43.400,,,,,,
J9214,Interferon alfa-2b inj,1 MIL UNITS,31.486,,,,,,
J9217,Leuprolide acetate suspnsion,7.5 MG,211.204,,,,,,
J9218,Leuprolide acetate injeciton,1 MG,26.631,,,,,,
J9225,Vantas implant,50 MG,3286.033,,,,,,
J9226,Supprelin la implant,50 MG,28976.678,,,,,,
J9228,Ipilimumab injection,1 MG,146.686,,,,,,
J9230,Mechlorethamine hcl inj,10 MG,292.478,,,,,,
J9245,Inj melphalan hydrochl 50 mg,50 MG,1193.001,,,,,,
J9250,Methotrexate sodium inj,5 MG,0.291,,,,,,
J9260,Methotrexate sodium inj,50 MG,2.912,,,,,,
J9261,Nelarabine injection,50 MG,151.914,,,,,,
J9263,Oxaliplatin,0.5 MG,0.196,,,,,,
J9264,Paclitaxel protein bound,1 MG,11.034,,,,,,
J9266,Pegaspargase injection,1 EA,14342.070,,,,,,
J9267,Paclitaxel injection,1 MG,0.123,,,,,,
J9268,Pentostatin injection,10 MG,1977.979,,,,,,
J9271,Inj pembrolizumab,1 MG,47.866,,,,,,
J9280,Mitomycin injection,5 MG,140.811,,,,,,
J9285,"Inj, olaratumab, 10 mg",10 MG,49.950,,,,,,Added January 2018
J9293,Mitoxantrone hydrochl / 5 mg,5 MG,32.041,,,,,,
J9295,"Injection, necitumumab, 1 mg",1 MG,5.369,,,,,,
J9299,"Injection, nivolumab",1 MG,26.787,,,,,,
J9301,Obinutuzumab inj,10 MG,60.639,,,,,,
J9302,Ofatumumab injection,10 MG,56.468,,,,,,
J9303,Panitumumab injection,10 MG,111.390,,,,,,
J9305,Pemetrexed injection,10 MG,66.309,,,,,,
J9306,"Injection, pertuzumab, 1 mg",1 MG,11.433,,,,,,
J9307,Pralatrexate injection,1 MG,257.107,,,,,,
J9308,"Injection, ramucirumab",5 MG,57.033,,,,,,
J9310,Rituximab injection,100 MG,877.833,,,,,,
J9315,Romidepsin injection,1 MG,329.206,,,,,,
J9320,Streptozocin injection,1 GM,336.703,,,,,,
J9325,Inj talimogene laherparepvec,1 million PFU,48.268,,,,,,
J9328,Temozolomide injection,1 MG,9.560,,,,,,
J9330,Temsirolimus injection,1 MG,71.693,,,,,,
J9351,Topotecan injection,0.1 MG,1.154,,,,,,
J9352,Injection trabectedin 0.1mg,0.1 MG,290.640,,,,,,
J9354,"Inj, ado-trastuzumab emt 1mg",1 MG,30.206,,,,,,
J9355,Trastuzumab injection,10 MG,100.652,,,,,,
J9357,Valrubicin injection,200 MG,1198.320,,,,,,
J9360,Vinblastine sulfate inj,1 MG,3.407,,,,,,
J9370,Vincristine sulfate 1 mg inj,1 MG,4.767,,,,,,
J9371,"Inj, vincristine sul lip 1mg",1 MG,2701.777,,,,,,
J9390,Vinorelbine tartrate inj,10 MG,9.879,,,,,,
J9395,"Injection, fulvestrant",25 MG,96.875,,,,,,
J9400,"Inj, ziv-aflibercept, 1mg",1 MG,8.097,,,,,,
P9041,"Albumin (human),5%, 50ml",50 ML,11.799,,,95,11.799,,
P9045,"Albumin (human), 5%, 250 ml",250 ML,54.720,,,95,54.720,,
P9046,"Albumin (human), 25%, 20 ml",20 ML,22.488,,,95,22.488,,
P9047,"Albumin (human), 25%, 50ml",50 ML,53.438,,,95,53.438,,
Q0138,"Ferumoxytol, non-esrd",1 MG,0.929,,,,,,
Q0139,"Ferumoxytol, esrd use",1 MG,0.929,,,,,,
Q0162,Ondansetron oral,1 MG,0.029,,,,,,
Q0163,Diphenhydramine hcl 50mg,50 MG,0.266,,,,,,
Q0164,Prochlorperazine maleate 5mg,5 MG,0.041,,,,,,
Q0166,Granisetron hcl 1 mg oral,1 MG,2.000,,,,,,AMP-based payment limit
Q0167,Dronabinol 2.5mg oral,2.5 MG,2.338,,,,,,AMP-based payment limit
Q0169,Promethazine hcl 12.5mg oral,12.5 MG,0.023,,,,,,
Q2035,"Afluria vacc, 3 yrs & >, im",0.5 ml,17.685,95,17.685,,,,see the Seasonal Influenza Vaccines Pricing webpage for current payment limits and effective dates
Q2037,"Fluvirin vacc, 3 yrs & >, im",0.5 ML,17.685,95,17.685,,,,see the Seasonal Influenza Vaccines Pricing webpage for current payment limits and effective dates
Q2043,Sipuleucel-t auto cd54+,Per infusion (minimum 50 million cells),39924.058,,,,,,
Q2050,Doxorubicin inj 10mg,10 MG,385.767,,,,,,
Q3027,Inj beta interferon im 1 mcg,1 MCG,50.173,,,,,,
Q4074,Iloprost non-comp unit dose,UP TO 20 MCG,130.250,,,,,,
Q4081,"Epoetin alfa, 100 units esrd",100 UNITS,1.213,,,,,,
Q4101,Apligraf,1 SQ CM,30.894,,,,,,
Q4102,Oasis wound matrix,1 SQ CM,11.008,,,,,,
Q4106,Dermagraft,1 SQ CM,33.110,,,,,,
Q4107,Graftjacket,1 SQ CM,96.843,,,,,,
Q4111,Gammagraft,1 SQ CM,7.300,,,,,,
Q4112,Cymetra injectable,1 CC,188.512,,,,,,
Q4113,Graftjacket xpress,1 CC,188.512,,,,,,
Q4115,Alloskin,1 SQ CM,9.778,,,,,,
Q4116,Alloderm,1 SQ CM,31.030,,,,,,
Q4121,Theraskin,1 SQ CM,43.947,,,,,,
Q4123,Alloskin,1 SQ CM,27.395,,,,,,
Q4131,Epifix or epicord,1 SQ CM,165.013,,,,,,
Q4132,"Grafix core, grafixpl core",1 SQ CM,139.446,,,,,,
Q4133,Grafix prime grafix pl prime,1 SQ CM,134.284,,,,,,
Q5101,Inj filgrastim gcsf biosimil,1 MCG,0.693,,,,,,
Q5102,"Inj., infliximab biosimilar",10 MG,75.518,,,,,,
Q9950,Inj sulf hexa lipid microsph,1 ML,21.038,,,,,,
Q9956,"Inj octafluoropropane mic,ml",1 ML,33.652,,,,,,
Q9957,"Inj perflutren lip micros,ml",1 ML,50.479,,,,,,
Q9958,"Hocm <=149 mg/ml iodine, 1ml",1 ML,0.067,,,,,,
Q9960,"Hocm 200-249mg/ml iodine,1ml",1 ML,0.280,,,,,,
Q9961,"Hocm 250-299mg/ml iodine,1ml",1 ML,0.295,,,,,,
Q9963,"Hocm 350-399mg/ml iodine,1ml",1 ML,0.205,,,,,,
Q9965,"Locm 100-199mg/ml iodine,1ml",1 ML,0.892,,,,,,
Q9966,"Locm 200-299mg/ml iodine,1ml",1 ML,0.338,,,,,,
Q9967,"Locm 300-399mg/ml iodine,1ml",1 ML,0.123,,,,,,
