Payment Allowance Limits for Medicare Part B Drugs,,,,,,,,,
,,,,,,,,,
"Effective October 1, 2022 through December 31, 2022",,,,,,,,,
,,,,,,,,,
Note 1: Payment allowance limits subject to the ASP methodology are based on 2Q22 ASP data.,,,,,,,,,
Note 2: The absence or presence of a HCPCS code and the payment allowance limits in this table does not indicate whether Medicare covers a drug.  These determinations shall be made by the local Medicare contractor processing the claim.,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
HCPCS Code,Short Description,HCPCS Code Dosage,Payment Limit,Vaccine AWP%,Vaccine Limit,Blood AWP%,Blood limit,Clotting Factor,Notes
J7187,"Humate-p, inj",1 IU,1.296,,,,,1,
J7188,Factor viii recomb obizur,1 IU,3.201,,,,,1,
J7189,Factor viia recomb novoseven,1 MCG,2.351,,,,,1,
J7190,Factor viii,1 IU,1.130,,,,,1,
J7192,Factor viii recombinant nos,1 IU,1.467,,,,,1,
J7193,Factor ix non-recombinant,1 IU,1.225,,,,,1,
J7194,Factor ix complex,1 IU,1.567,,,,,1,
J7195,Factor ix recombinant nos,1 IU,1.630,,,,,1,
J7197,Antithrombin iii injection,1 IU,3.499,,,,,,
J7198,Anti-inhibitor,1 IU,2.200,,,,,1,
J7200,Factor ix recombinan rixubis,1 IU,1.543,,,,,1,
J7201,Factor ix alprolix recomb,1 IU,3.362,,,,,1,
J7202,Factor ix idelvion inj,1 IU,4.761,,,,,1,
J7203,Factor ix recomb gly rebinyn,1 MG,4.159,,,,,1,
J7204,Inj recombin esperoct per iu,1 IU,2.104,,,,,1,
J7205,Factor viii fc fusion recomb,1 IU,2.155,,,,,1,
J7207,Factor viii pegylated recomb,1 IU,2.043,,,,,1,
J7208,Inj. jivi 1 iu,1 IU,2.160,,,,,1,
J7209,Factor viii nuwiq recomb 1iu,1 IU,1.323,,,,,1,
J7210,"Inj, afstyla, 1 i.u.",1 IU,1.403,,,,,1,
J7211,"Inj, kovaltry, 1 i.u.",1 IU,1.309,,,,,1,
J7212,Factor viia recomb sevenfact,1 MCG,2.113,,,,,1,
J7308,Aminolevulinic acid hcl top,354 MG,393.455,,,,,,
J7311,"Inj., retisert, 0.01 mg",0.01 MG,338.625,,,,,,
J7312,Dexamethasone intra implant,0.1 MG,200.068,,,,,,
J7313,"Inj., iluvien, 0.01 mg",0.01 MG,490.947,,,,,,
J7314,"Inj., yutiq, 0.01 mg",0.01 MG,518.344,,,,,,
J7318,"Inj, durolane 1 mg",1 MG,9.266,,,,,,
J7320,"Genvisc 850, inj, 1mg",1 MG,6.398,,,,,,Updated July 2023
J7321,Hyalgan supartz visco-3 dose,per dose,76.958,,,,,,
J7322,Hymovis injection 1 mg,1 MG,16.834,,,,,,
J7323,Euflexxa inj per dose,per dose,130.886,,,,,,
J7324,Orthovisc inj per dose,PER DOSE,149.474,,,,,,
J7325,Synvisc or synvisc-one,1 MG,10.136,,,,,,
J7326,Gel-one,per dose,492.232,,,,,,
J7327,Monovisc inj per dose,PER DOSE,756.932,,,,,,
J7328,Gelsyn-3 injection 0.1 mg,0.1 MG,1.178,,,,,,
J7329,"Inj, trivisc 1 mg",1 MG,9.719,,,,,,Updated July 2023
J7332,"Inj., triluron, 1 mg",1 MG,9.961,,,,,,
J7336,Capsaicin 8% patch,1 SQ CM,3.236,,,,,,
J7340,Carbidopa levodopa ent 100ml,100 ML,216.472,,,,,,
J7342,Ciprofloxacin otic susp 6 mg,6 MG,29.840,,,,,,
J7345,"Aminolevulinic acid, 10% gel",10 MG,1.617,,,,,,
J7351,Inj bimatoprost itc imp1mcg,1 MCG,206.333,,,,,,
J7402,Mometasone sinus sinuva,10 MCG,10.930,,,,,,
J7500,Azathioprine oral 50mg,50 MG,12.567,,,,,,
J7502,Cyclosporine oral 100 mg,100 MG,1.823,,,,,,
J7503,Tacrol envarsus ex rel oral,0.25 MG,1.564,,,,,,
J7504,Lymphocyte immune globulin,250 MG,2782.171,,,,,,
J7507,Tacrolimus imme rel oral 1mg,1 MG,0.308,,,,,,
J7508,Tacrol astagraf ex rel oral,0.1 MG,0.525,,,,,,
J7509,Methylprednisolone oral,4 MG,0.274,,,,,,
J7510,Prednisolone oral per 5 mg,5 MG,0.225,,,,,,
J7511,Antithymocyte globuln rabbit,25 MG,902.622,,,,,,
J7512,Prednisone ir or dr oral 1mg,1 MG,0.015,,,,,,
J7515,Cyclosporine oral 25 mg,25 MG,0.658,,,,,,
J7516,Cyclosporin parenteral 250mg,250 MG,62.088,,,,,,
J7517,Mycophenolate mofetil oral,250 MG,0.228,,,,,,
J7518,Mycophenolic acid,180 MG,1.066,,,,,,
J7520,"Sirolimus, oral",1 MG,3.417,,,,,,
J7525,Tacrolimus injection,5 MG,233.604,,,,,,
J7527,Oral everolimus,0.25 MG,4.107,,,,,,
J7605,Arformoterol non-comp unit,15 mcg,3.107,,,,,,
J7606,"Formoterol fumarate, inh",20 MCG,6.776,,,,,,
J7608,Acetylcysteine non-comp unit,1 GM,7.394,,,,,,
J7611,Albuterol non-comp con,1 MG,0.265,,,,,,
J7612,Levalbuterol non-comp con,0.5 MG,0.301,,,,,,
J7613,Albuterol non-comp unit,1 MG,0.036,,,,,,
J7614,Levalbuterol non-comp unit,0.5 MG,0.047,,,,,,
J7620,Albuterol ipratrop non-comp,2.5 MG/0.5 MG,0.127,,,,,,
J7626,Budesonide non-comp unit,0.5 MG,0.964,,,,,,
J7631,Cromolyn sodium noncomp unit,10 MG,0.744,,,,,,
J7639,Dornase alfa non-comp unit,1 MG,50.161,,,,,,
J7644,Ipratropium bromide non-comp,1 MG,0.214,,,,,,
J7674,"Methacholine chloride, neb",1 MG,0.812,,,,,,
J7677,Revefenacin inh non-com 1mcg,1 MCG,0.184,,,,,,
J7682,Tobramycin non-comp unit,300 MG,23.250,,,,,,
J7686,"Treprostinil, non-comp unit", 1.74 MG,704.644,,,,,,
J8501,Oral aprepitant,5 MG,3.536,,,,,,
J8520,"Capecitabine, oral, 150 mg",150 MG,0.594,,,,,,
J8521,"Capecitabine, oral, 500 mg",500 MG,1.268,,,,,,
J8530,Cyclophosphamide oral 25 mg,25 MG,0.582,,,,,,
J8540,Oral dexamethasone,0.25 MG,0.109,,,,,,
J8560,Etoposide oral 50 mg,50 MG,76.031,,,,,,
J8610,Methotrexate oral 2.5 mg,2.5 MG,0.242,,,,,,
J8655,"Oral netupitant, palonosetro",0.5 MG,396.085,,,,,,
J8670,"Rolapitant, oral, 1mg",1 MG,1.735,,,,,,
J8700,Temozolomide,5 MG,0.279,,,,,,
J8705,Topotecan oral,0.25 mg,104.341,,,,,,
J9000,Doxorubicin hcl injection,10 MG,2.427,,,,,,AMP-based payment limit
J9017,Arsenic trioxide injection,1 MG,15.371,,,,,,
J9021,"Inj, aspara, rylaze, 0.1 mg",0.1 MG,46.534,,,,,,
J9022,"Inj, atezolizumab,10 mg",10 MG,82.066,,,,,,
J9023,"Injection, avelumab, 10 mg",10 MG,88.176,,,,,,
J9025,Azacitidine injection,1 MG,0.503,,,,,,
J9027,Clofarabine injection,1 MG,28.773,,,,,,
J9030,Bcg live intravesical 1mg,1 MG,2.846,,,,,,
J9032,"Injection, belinostat, 10mg",10 MG,44.359,,,,,,
J9033,"Inj., treanda 1 mg",1 MG,16.530,,,,,,
J9034,"Inj., bendeka 1 mg",1 MG,17.434,,,,,,
J9035,Bevacizumab injection,10 MG,69.722,,,,,,
J9036,Inj. belrapzo/bendamustine,1 MG,17.115,,,,,,
J9037,Inj belantamab mafodot blmf,0.5 MG,44.245,,,,,,
J9039,"Injection, blinatumomab",1 MCG,131.904,,,,,,
J9040,Bleomycin sulfate injection,15 UNITS,24.301,,,,,,
J9041,"Inj., velcade 0.1 mg",0.1 MG,24.663,,,,,,
J9042,Brentuximab vedotin inj,1 MG,205.756,,,,,,
J9043,Cabazitaxel injection,1 MG,195.653,,,,,,
J9044,"Inj, bortezomib, nos, 0.1 mg",0.1 MG,8.374,,,,,,
J9045,Carboplatin injection,50 MG,2.667,,,,,,
J9047,"Injection, carfilzomib, 1 mg",1 MG,44.027,,,,,,
J9050,Carmustine injection,100 MG,468.032,,,,,,
J9055,Cetuximab injection,10 MG,69.093,,,,,,
J9060,Cisplatin 10 mg injection,10 MG,1.916,,,,,,
J9061,"Inj, amivantamab-vmjw",2 MG,18.898,,,,,,
J9065,Inj cladribine per 1 mg,1 MG,24.305,,,,,,
J9070,Cyclophosphamide 100 mg inj,100 MG,21.923,,,,,,
J9071,Inj cyclophosphamd auromedic,5 MG,2.753,,,,,,Added October 2022
J9100,Cytarabine hcl 100 mg inj,100 MG,1.020,,,,,,
J9119,"Inj., cemiplimab-rwlc, 1 mg",1 MG,27.258,,,,,,
J9120,Dactinomycin injection,0.5 MG,557.404,,,,,,
J9130,Dacarbazine 100 mg inj,100 MG,4.080,,,,,,
J9144,"Daratumumab, hyaluronidase",10 MG,46.763,,,,,,
J9145,"Injection, daratumumab 10 mg",10 MG,59.352,,,,,,
J9150,Daunorubicin injection,10 MG,46.553,,,,,,
J9153,"Inj daunorubicin, cytarabine",1 MG/2.27 MG,215.219,,,,,,
J9155,Degarelix injection,1 MG,4.077,,,,,,
J9171,Docetaxel injection,1 MG,0.468,,,,,,
J9173,"Inj., durvalumab, 10 mg",10 MG,77.955,,,,,,
J9176,"Injection, elotuzumab, 1mg",1 MG,6.953,,,,,,
J9177,Inj enfort vedo-ejfv 0.25mg,0.25 MG,32.554,,,,,,
J9178,"Inj, epirubicin hcl, 2 mg",2 MG,1.399,,,,,,
J9179,Eribulin mesylate injection,0.1 MG,125.680,,,,,,
J9181,Etoposide injection,10 MG,0.841,,,,,,
J9185,Fludarabine phosphate inj,50 MG,92.214,,,,,,
J9190,Fluorouracil injection,500 MG,2.361,,,,,,
J9198,"Inj. infugem, 100 mg",100 MG,23.565,,,,,,
J9200,Floxuridine injection,500 MG,89.682,,,,,,
J9201,In gemcitabine hcl nos 200mg,200 MG,3.676,,,,,,
J9202,Goserelin acetate implant,3.6 MG,572.718,,,,,,
J9203,Gemtuzumab ozogamicin 0.1 mg,0.1 MG,214.279,,,,,,
J9204,"Inj mogamulizumab-kpkc, 1 mg",1 MG,216.394,,,,,,
J9205,Inj irinotecan liposome 1 mg,1 MG,60.045,,,,,,
J9206,Irinotecan injection,20 MG,2.604,,,,,,
J9207,Ixabepilone injection,1 MG,116.738,,,,,,
J9208,Ifosfamide injection,1 GM,26.622,,,,,,
J9209,Mesna injection,200 MG,1.531,,,,,,
J9210,"Inj., emapalumab-lzsg, 1 mg",1 MG,375.714,,,,,,
J9211,Idarubicin hcl injection,5 MG,37.736,,,,,,
J9214,Interferon alfa-2b inj,1 MIL UNITS,32.574,,,,,,
J9217,Leuprolide acetate suspnsion,7.5 MG,166.075,,,,,,Updated January 2023
J9218,Leuprolide acetate injeciton,1 MG,11.720,,,,,,
J9223,"Inj. lurbinectedin, 0.1 mg",0.1 MG,184.216,,,,,,
J9225,Vantas implant,50 MG,5166.292,,,,,,
J9226,Supprelin la implant,50 MG,44066.820,,,,,,Updated January 2023
J9227,Inj. isatuximab-irfc 10 mg,10 MG,70.445,,,,,,
J9228,Ipilimumab injection,1 MG,163.104,,,,,,
J9229,Inj inotuzumab ozogam 0.1 mg,0.1 MG,2443.305,,,,,,
J9245,Inj melpha hydroch nos 50 mg,50 MG,297.102,,,,,,
J9247,"Inj, melphalan flufenami 1mg",1 MG,503.500,,,,,,
J9250,Methotrexate sodium inj,5 MG,0.262,,,,,,
J9260,Methotrexate sodium inj,50 MG,2.621,,,,,,
J9261,Nelarabine injection,50 MG,127.391,,,,,,
J9262,"Inj, omacetaxine mep, 0.01mg",0.01 MG,3.646,,,,,,
J9263,Oxaliplatin,0.5 MG,0.055,,,,,,
J9264,Paclitaxel protein bound,1 MG,12.190,,,,,,
J9266,Pegaspargase injection,1 EA,23577.008,,,,,,
J9267,Paclitaxel injection,1 MG,0.109,,,,,,
J9268,Pentostatin injection,10 MG,2206.442,,,,,,
J9269,Inj. tagraxofusp-erzs 10 mcg,10 MCG,308.806,,,,,,
J9271,Inj pembrolizumab,1 MG,54.548,,,,,,
J9272,"Inj, dostarlimab-gxly, 10 mg",10 MG,220.751,,,,,,
J9273,"Inj tisotu vedotin-tftv, 1mg",1 MG,155.903,,,,,,
J9280,Mitomycin injection,5 MG,54.294,,,,,,
J9281,Mitomycin instillation,1 MG,285.104,,,,,,
J9293,Mitoxantrone hydrochl / 5 mg,5 MG,53.338,,,,,,
J9295,"Injection, necitumumab, 1 mg",1 MG,5.736,,,,,,
J9298,Inj nivol relatlimab 3mg/1mg,3 mg/1 mg,180.642,,,,,,Added October 2022
J9299,"Injection, nivolumab",1 MG,29.547,,,,,,
J9301,Obinutuzumab inj,10 MG,67.354,,,,,,
J9302,Ofatumumab injection,10 MG,63.957,,,,,,
J9303,Panitumumab injection,10 MG,139.670,,,,,,
J9304,"Inj. pemetrexed, 10 mg",10 MG,75.790,,,,,,Added October 2022
J9305,Inj. pemetrexed nos 10mg,10 MG,47.747,,,,,,
J9306,"Injection, pertuzumab, 1 mg",1 MG,14.435,,,,,,
J9307,Pralatrexate injection,1 MG,321.088,,,,,,
J9308,"Injection, ramucirumab",5 MG,65.620,,,,,,
J9309,"Inj, polatuzumab vedotin 1mg",1 MG,118.114,,,,,,
J9311,"Inj rituximab, hyaluronidase",10 mg,37.877,,,,,,
J9312,"Inj., rituximab, 10 mg",10 MG,82.251,,,,,,
J9313,"Inj., lumoxiti, 0.01 mg",0.01 MG,23.394,,,,,,
J9316,"Pertuzu, trastuzu, 10 mg",10 MG,69.850,,,,,,
J9317,Sacituzumab govitecan-hziy,2.5 MG,32.036,,,,,,
J9319,Inj romidepsin lyophil 0.1mg,0.1 MG,32.787,,,,,,
J9320,Streptozocin injection,1 GM,332.978,,,,,,
J9325,Inj talimogene laherparepvec,1 million PFU,60.620,,,,,,
J9328,Temozolomide injection,1 MG,10.396,,,,,,
J9330,Temsirolimus injection,1 MG,31.880,,,,,,
J9332,Inj efgartigimod 2mg,2 MG,31.525,,,,,,
J9340,Thiotepa injection,15 MG,299.066,,,,,,
J9349,"Inj., tafasitamab-cxix",2 MG,12.968,,,,,,
J9351,Topotecan injection,0.1 MG,1.109,,,,,,
J9352,Injection trabectedin 0.1mg,0.1 MG,331.847,,,,,,
J9353,"Inj. margetuximab-cmkb, 5 mg",5 MG,44.169,,,,,,
J9354,"Inj, ado-trastuzumab emt 1mg",1 MG,35.695,,,,,,
J9355,Inj trastuzumab excl biosimi,10 MG,84.401,,,,,,
J9356,"Inj. herceptin hylecta, 10mg",10 MG,67.812,,,,,,
J9357,Valrubicin injection,200 MG,1444.918,,,,,,Updated January 2023
J9358,Inj fam-trastu deru-nxki 1mg,1 MG,25.214,,,,,,
J9359,Inj lon tesirin-lpyl 0.075mg,0.075 MG,188.978,,,,,,
J9360,Vinblastine sulfate inj,1 MG,3.910,,,,,,AMP-based payment limit
J9370,Vincristine sulfate 1 mg inj,1 MG,4.881,,,,,,
J9371,"Inj, vincristine sul lip 1mg",1 MG,3420.781,,,,,,
J9390,Vinorelbine tartrate inj,10 MG,9.271,,,,,,
J9395,"Injection, fulvestrant",25 MG,11.048,,,,,,
J9400,"Inj, ziv-aflibercept, 1mg",1 MG,7.127,,,,,,
P9041,"Albumin (human),5%, 50ml",50 ML,10.490,,,95,10.490,,
P9045,"Albumin (human), 5%, 250 ml",250 ML,52.450,,,95,52.450,,
P9046,"Albumin (human), 25%, 20 ml",20 ML,20.980,,,95,20.980,,
P9047,"Albumin (human), 25%, 50ml",50 ML,52.450,,,95,52.450,,
Q0138,"Ferumoxytol, non-esrd",1 MG,0.533,,,,,,
Q0139,"Ferumoxytol, esrd use",1 MG,0.533,,,,,,
Q0162,Ondansetron oral,1 MG,0.014,,,,,,
Q0167,Dronabinol 2.5mg oral,2.5 MG,0.839,,,,,,
Q0222,Bebtelovimab 175 mg,175 MG,2394.000,,,,,,Added October 2022
Q2043,Sipuleucel-t auto cd54+,Per infusion (minimum 50 million cells),53505.534,,,,,,
Q2050,Doxorubicin inj 10mg,10 MG,111.985,,,,,,
Q3027,Inj beta interferon im 1 mcg,1 MCG,54.833,,,,,,
Q4074,Iloprost non-comp unit dose,UP TO 20 MCG,139.224,,,,,,
Q4081,"Epoetin alfa, 100 units esrd",100 UNITS,0.837,,,,,,
Q4101,Apligraf,1 SQ CM,30.514,,,,,,
Q4102,Oasis wound matrix,1 SQ CM,12.030,,,,,,
Q4106,Dermagraft,1 SQ CM,25.538,,,,,,
Q4110,Primatrix,1 SQ CM,42.410,,,,,,
Q4111,Gammagraft,1 SQ CM,7.207,,,,,,
Q4121,Theraskin,1 SQ CM,44.541,,,,,,
Q4133,Grafix stravix prime pl sqcm,1 SQ CM,135.420,,,,,,
Q4137,Amnioexcel biodexcel 1sq cm,1 SQ CM,97.365,,,,,,
Q4151,"Amnioband, guardian 1 sq cm",1 SQ CM,133.666,,,,,,
Q4159,Affinity1 square cm,1 SQ CM,470.927,,,,,,
Q4160,Nushield 1 square cm,1 SQ CM,93.830,,,,,,
Q4163,"Woundex, bioskin, per sq cm",1 SQ CM,97.365,,,,,,
Q4186,Epifix 1 sq cm,1 SQ CM,156.170,,,,,,
Q4187,Epicord 1 sq cm,1 SQ CM,235.879,,,,,,
Q4195,Puraply 1 sq cm,1 SQ CM,71.232,,,,,,
Q4196,Puraply am 1 sq cm,1 SQ CM,109.019,,,,,,
Q5101,"Injection, zarxio",1 MCG,0.273,,,,,,8% of reference add-on applied
Q5103,"Injection, inflectra",10 MG,30.945,,,,,,8% of reference add-on applied
Q5104,"Injection, renflexis",10 MG,48.649,,,,,,
Q5105,Inj retacrit esrd on dialysi,100 UNITS,0.813,,,,,,8% of reference add-on applied
Q5106,Inj retacrit non-esrd use,1000 UNITS,8.134,,,,,,8% of reference add-on applied
Q5107,Inj mvasi 10 mg,10 MG,30.310,,,,,,8% of reference add-on applied
Q5108,"Injection, fulphila",0.5 MG,141.114,,,,,,
Q5110,Nivestym,1 MCG,0.400,,,,,,8% of reference add-on applied
Q5111,"Injection, udenyca 0.5 mg",0.5 MG,163.600,,,,,,
Q5112,Inj ontruzant 10 mg,10 MG,63.120,,,,,,8% of reference add-on applied
Q5113,Inj herzuma 10 mg,10 MG,52.971,,,,,,8% of reference add-on applied
Q5114,Inj ogivri 10 mg,10 MG,45.318,,,,,,8% of reference add-on applied
Q5115,Inj truxima 10 mg,10 MG,53.020,,,,,,8% of reference add-on applied
Q5116,"Inj., trazimera, 10 mg",10 MG,40.006,,,,,,8% of reference add-on applied
Q5117,"Inj., kanjinti, 10 mg",10 MG,32.699,,,,,,8% of reference add-on applied
Q5118,"Inj., zirabev, 10 mg",10 MG,38.664,,,,,,8% of reference add-on applied
Q5119,"Inj ruxience, 10 mg",10 MG,39.741,,,,,,8% of reference add-on applied
Q5120,Inj pegfilgrastim-bmez 0.5mg,0.5 MG,135.548,,,,,,
Q5121,"Inj. avsola, 10 mg",10 MG,36.419,,,,,,
Q5122,"Inj, nyvepria",0.5 MG,171.378,,,,,,
Q5123,"Inj. riabni, 10 mg",10 MG,48.600,,,,,,8% of reference add-on applied
Q9950,Inj sulf hexa lipid microsph,1 ML,18.599,,,,,,
Q9956,"Inj octafluoropropane mic,ml",1 ML,30.497,,,,,,
Q9957,"Inj perflutren lip micros,ml",1 ML,45.745,,,,,,
Q9958,"Hocm <=149 mg/ml iodine, 1ml",1 ML,0.078,,,,,,
Q9961,"Hocm 250-299mg/ml iodine,1ml",1 ML,0.238,,,,,,
Q9963,"Hocm 350-399mg/ml iodine,1ml",1 ML,0.228,,,,,,
Q9965,"Locm 100-199mg/ml iodine,1ml",1 ML,0.784,,,,,,
Q9966,"Locm 200-299mg/ml iodine,1ml",1 ML,0.321,,,,,,
Q9967,"Locm 300-399mg/ml iodine,1ml",1 ML,0.116,,,,,,
Q9991,Buprenorph xr 100 mg or less,Less than or equal to 100 MG,1842.176,,,,,,
Q9992,Buprenorphine xr over 100 mg,Greater than 100 MG,1842.176,,,,,,
