Payment Allowance Limits for Medicare Part B Drugs,,,,,,,,,
,,,,,,,,,
"Effective July 1, 2022 through September 30, 2022",,,,,,,,,
,,,,,,,,,
Note 1: Payment allowance limits subject to the ASP methodology are based on 1Q22 ASP data.,,,,,,,,,
Note 2: The absence or presence of a HCPCS code and the payment allowance limits in this table does not indicate whether Medicare covers a drug.  These determinations shall be made by the local Medicare contractor processing the claim.,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
HCPCS Code,Short Description,HCPCS Code Dosage,Payment Limit,Vaccine AWP%,Vaccine Limit,Blood AWP%,Blood limit,Clotting Factor,Notes
J7193,Factor ix non-recombinant,1 IU,1.164,,,,,1,
J7194,Factor ix complex,1 IU,1.536,,,,,1,
J7195,Factor ix recombinant nos,1 IU,1.631,,,,,1,
J7197,Antithrombin iii injection,1 IU,3.586,,,,,,
J7198,Anti-inhibitor,1 IU,2.281,,,,,1,
J7200,Factor ix recombinan rixubis,1 IU,1.491,,,,,1,
J7201,Factor ix alprolix recomb,1 IU,3.365,,,,,1,
J7202,Factor ix idelvion inj,1 IU,4.713,,,,,1,
J7203,Factor ix recomb gly rebinyn,1 MG,4.203,,,,,1,
J7204,Inj recombin esperoct per iu,1 IU,2.102,,,,,1,
J7205,Factor viii fc fusion recomb,1 IU,2.168,,,,,1,
J7207,Factor viii pegylated recomb,1 IU,1.987,,,,,1,
J7208,Inj. jivi 1 iu,1 IU,2.163,,,,,1,
J7209,Factor viii nuwiq recomb 1iu,1 IU,1.269,,,,,1,
J7210,"Inj, afstyla, 1 i.u.",1 IU,1.389,,,,,1,
J7211,"Inj, kovaltry, 1 i.u.",1 IU,1.272,,,,,1,
J7212,Factor viia recomb sevenfact,1 MCG,1.969,,,,,1,
J7308,Aminolevulinic acid hcl top,354 MG,392.086,,,,,,
J7311,"Inj., retisert, 0.01 mg",0.01 MG,332.609,,,,,,
J7312,Dexamethasone intra implant,0.1 MG,200.097,,,,,,
J7313,"Inj., iluvien, 0.01 mg",0.01 MG,490.947,,,,,,
J7314,"Inj., yutiq, 0.01 mg",0.01 MG,518.136,,,,,,
J7318,"Inj, durolane 1 mg",1 MG,10.355,,,,,,Added July 2022
J7320,"Genvisc 850, inj, 1mg",1 MG,6.173,,,,,,Updated July 2023
J7321,Hyalgan supartz visco-3 dose,per dose,76.089,,,,,,
J7322,Hymovis injection 1 mg,1 MG,15.708,,,,,,Added July 2022
J7323,Euflexxa inj per dose,per dose,131.033,,,,,,
J7324,Orthovisc inj per dose,PER DOSE,131.882,,,,,,
J7325,Synvisc or synvisc-one,1 MG,9.771,,,,,,
J7326,Gel-one,per dose,488.088,,,,,,Added July 2022
J7327,Monovisc inj per dose,PER DOSE,754.903,,,,,,
J7328,Gelsyn-3 injection 0.1 mg,0.1 MG,1.284,,,,,,Added July 2022
J7329,"Inj, trivisc 1 mg",1 MG,8.679,,,,,,Updated July 2023
J7332,"Inj., triluron, 1 mg",1 MG,9.809,,,,,,Added July 2022
J7336,Capsaicin 8% patch,1 SQ CM,3.242,,,,,,
J7340,Carbidopa levodopa ent 100ml,100 ML,211.501,,,,,,
J7342,Ciprofloxacin otic susp 6 mg,6 MG,29.980,,,,,,
J7345,"Aminolevulinic acid, 10% gel",10 MG,1.579,,,,,,
J7351,Inj bimatoprost itc imp1mcg,1 MCG,206.402,,,,,,
J7402,Mometasone sinus sinuva,10 MCG,10.930,,,,,,
J7500,Azathioprine oral 50mg,50 MG,9.145,,,,,,
J7502,Cyclosporine oral 100 mg,100 MG,2.131,,,,,,
J7503,Tacrol envarsus ex rel oral,0.25 MG,1.561,,,,,,
J7504,Lymphocyte immune globulin,250 MG,2898.297,,,,,,
J7507,Tacrolimus imme rel oral 1mg,1 MG,0.375,,,,,,
J7508,Tacrol astagraf ex rel oral,0.1 MG,0.520,,,,,,
J7509,Methylprednisolone oral,4 MG,0.275,,,,,,
J7510,Prednisolone oral per 5 mg,5 MG,0.234,,,,,,
J7511,Antithymocyte globuln rabbit,25 MG,896.708,,,,,,
J7512,Prednisone ir or dr oral 1mg,1 MG,0.014,,,,,,
J7515,Cyclosporine oral 25 mg,25 MG,0.778,,,,,,
J7516,Cyclosporin parenteral 250mg,250 MG,62.428,,,,,,
J7517,Mycophenolate mofetil oral,250 MG,0.231,,,,,,
J7518,Mycophenolic acid,180 MG,1.183,,,,,,
J7520,"Sirolimus, oral",1 MG,2.215,,,,,,
J7525,Tacrolimus injection,5 MG,231.223,,,,,,
J7527,Oral everolimus,0.25 MG,4.712,,,,,,
J7605,Arformoterol non-comp unit,15 mcg,5.091,,,,,,
J7606,"Formoterol fumarate, inh",20 MCG,7.791,,,,,,
J7608,Acetylcysteine non-comp unit,1 GM,6.030,,,,,,
J7611,Albuterol non-comp con,1 MG,0.219,,,,,,
J7612,Levalbuterol non-comp con,0.5 MG,0.267,,,,,,
J7613,Albuterol non-comp unit,1 MG,0.049,,,,,,
J7614,Levalbuterol non-comp unit,0.5 MG,0.064,,,,,,
J7620,Albuterol ipratrop non-comp,2.5 MG/0.5 MG,0.130,,,,,,
J7626,Budesonide non-comp unit,0.5 MG,1.044,,,,,,
J7631,Cromolyn sodium noncomp unit,10 MG,1.257,,,,,,
J7639,Dornase alfa non-comp unit,1 MG,47.809,,,,,,
J7644,Ipratropium bromide non-comp,1 MG,0.200,,,,,,
J7674,"Methacholine chloride, neb",1 MG,0.810,,,,,,
J7677,Revefenacin inh non-com 1mcg,1 MCG,0.188,,,,,,
J7682,Tobramycin non-comp unit,300 MG,27.774,,,,,,
J7686,"Treprostinil, non-comp unit", 1.74 MG,704.634,,,,,,
J8501,Oral aprepitant,5 MG,3.701,,,,,,
J8520,"Capecitabine, oral, 150 mg",150 MG,0.450,,,,,,
J8521,"Capecitabine, oral, 500 mg",500 MG,0.805,,,,,,
J8530,Cyclophosphamide oral 25 mg,25 MG,0.755,,,,,,
J8540,Oral dexamethasone,0.25 MG,0.100,,,,,,
J8560,Etoposide oral 50 mg,50 MG,76.094,,,,,,
J8610,Methotrexate oral 2.5 mg,2.5 MG,0.187,,,,,,
J8655,"Oral netupitant, palonosetro",0.5 MG,379.060,,,,,,
J8670,"Rolapitant, oral, 1mg",1 MG,1.757,,,,,,
J8700,Temozolomide,5 MG,0.255,,,,,,
J8705,Topotecan oral,0.25 mg,104.358,,,,,,
J9000,Doxorubicin hcl injection,10 MG,2.511,,,,,,AMP-based payment limit
J9017,Arsenic trioxide injection,1 MG,12.334,,,,,,
J9019,Erwinaze injection,"1,000 IU",427.269,,,,,,
J9021,"Inj, aspara, rylaze, 0.1 mg",0.1 MG,46.534,,,,,,
J9022,"Inj, atezolizumab,10 mg",10 MG,82.269,,,,,,
J9023,"Injection, avelumab, 10 mg",10 MG,88.376,,,,,,
J9025,Azacitidine injection,1 MG,0.670,,,,,,
J9027,Clofarabine injection,1 MG,48.395,,,,,,
J9030,Bcg live intravesical 1mg,1 MG,2.833,,,,,,
J9032,"Injection, belinostat, 10mg",10 MG,44.359,,,,,,
J9033,"Inj., treanda 1 mg",1 MG,17.700,,,,,,
J9034,"Inj., bendeka 1 mg",1 MG,17.843,,,,,,
J9035,Bevacizumab injection,10 MG,69.225,,,,,,
J9036,Inj. belrapzo/bendamustine,1 MG,19.374,,,,,,
J9037,Inj belantamab mafodot blmf,0.5 MG,44.134,,,,,,
J9039,"Injection, blinatumomab",1 MCG,129.822,,,,,,
J9040,Bleomycin sulfate injection,15 UNITS,24.117,,,,,,
J9041,"Inj., velcade 0.1 mg",0.1 MG,44.009,,,,,,
J9042,Brentuximab vedotin inj,1 MG,205.564,,,,,,
J9043,Cabazitaxel injection,1 MG,196.606,,,,,,
J9044,"Inj, bortezomib, nos, 0.1 mg",0.1 MG,14.866,,,,,,
J9045,Carboplatin injection,50 MG,2.922,,,,,,
J9047,"Injection, carfilzomib, 1 mg",1 MG,43.242,,,,,,
J9050,Carmustine injection,100 MG,760.826,,,,,,
J9055,Cetuximab injection,10 MG,69.408,,,,,,
J9060,Cisplatin 10 mg injection,10 MG,2.075,,,,,,
J9061,"Inj, amivantamab-vmjw",2 MG,18.663,,,,,,
J9065,Inj cladribine per 1 mg,1 MG,21.658,,,,,,
J9070,Cyclophosphamide 100 mg inj,100 MG,26.870,,,,,,
J9100,Cytarabine hcl 100 mg inj,100 MG,0.923,,,,,,
J9119,"Inj., cemiplimab-rwlc, 1 mg",1 MG,27.252,,,,,,
J9120,Dactinomycin injection,0.5 MG,633.765,,,,,,
J9130,Dacarbazine 100 mg inj,100 MG,4.012,,,,,,
J9144,"Daratumumab, hyaluronidase",10 MG,46.580,,,,,,
J9145,"Injection, daratumumab 10 mg",10 MG,58.749,,,,,,
J9150,Daunorubicin injection,10 MG,44.045,,,,,,
J9153,"Inj daunorubicin, cytarabine",1 MG/2.27 MG,215.407,,,,,,
J9155,Degarelix injection,1 MG,4.032,,,,,,
J9171,Docetaxel injection,1 MG,0.498,,,,,,
J9173,"Inj., durvalumab, 10 mg",10 MG,78.200,,,,,,
J9176,"Injection, elotuzumab, 1mg",1 MG,6.954,,,,,,
J9177,Inj enfort vedo-ejfv 0.25mg,0.25 MG,31.356,,,,,,
J9178,"Inj, epirubicin hcl, 2 mg",2 MG,1.583,,,,,,
J9179,Eribulin mesylate injection,0.1 MG,128.994,,,,,,Updated October 2022
J9181,Etoposide injection,10 MG,0.803,,,,,,
J9185,Fludarabine phosphate inj,50 MG,48.062,,,,,,
J9190,Fluorouracil injection,500 MG,2.126,,,,,,
J9198,"Inj. infugem, 100 mg",100 MG,25.779,,,,,,
J9200,Floxuridine injection,500 MG,97.309,,,,,,
J9201,In gemcitabine hcl nos 200mg,200 MG,3.764,,,,,,
J9202,Goserelin acetate implant,3.6 MG,576.100,,,,,,
J9203,Gemtuzumab ozogamicin 0.1 mg,0.1 MG,214.279,,,,,,
J9204,"Inj mogamulizumab-kpkc, 1 mg",1 MG,216.249,,,,,,
J9205,Inj irinotecan liposome 1 mg,1 MG,60.140,,,,,,
J9206,Irinotecan injection,20 MG,2.373,,,,,,
J9207,Ixabepilone injection,1 MG,117.057,,,,,,
J9208,Ifosfamide injection,1 GM,26.012,,,,,,
J9209,Mesna injection,200 MG,1.769,,,,,,
J9210,"Inj., emapalumab-lzsg, 1 mg",1 MG,380.389,,,,,,
J9211,Idarubicin hcl injection,5 MG,41.269,,,,,,
J9214,Interferon alfa-2b inj,1 MIL UNITS,31.846,,,,,,
J9217,Leuprolide acetate suspnsion,7.5 MG,179.267,,,,,,
J9218,Leuprolide acetate injeciton,1 MG,13.321,,,,,,
J9223,"Inj. lurbinectedin, 0.1 mg",0.1 MG,183.979,,,,,,
J9225,Vantas implant,50 MG,5166.292,,,,,,
J9226,Supprelin la implant,50 MG,42302.581,,,,,,
J9227,Inj. isatuximab-irfc 10 mg,10 MG,70.496,,,,,,
J9228,Ipilimumab injection,1 MG,163.659,,,,,,
J9229,Inj inotuzumab ozogam 0.1 mg,0.1 MG,2443.305,,,,,,
J9245,Inj melpha hydroch nos 50 mg,50 MG,181.506,,,,,,
J9247,"Inj, melphalan flufenami 1mg",1 MG,503.500,,,,,,
J9250,Methotrexate sodium inj,5 MG,0.197,,,,,,
J9260,Methotrexate sodium inj,50 MG,1.974,,,,,,
J9261,Nelarabine injection,50 MG,130.140,,,,,,
J9262,"Inj, omacetaxine mep, 0.01mg",0.01 MG,3.610,,,,,,
J9263,Oxaliplatin,0.5 MG,0.059,,,,,,
J9264,Paclitaxel protein bound,1 MG,14.693,,,,,,
J9266,Pegaspargase injection,1 EA,23554.475,,,,,,
J9267,Paclitaxel injection,1 MG,0.124,,,,,,
J9268,Pentostatin injection,10 MG,2076.079,,,,,,
J9269,Inj. tagraxofusp-erzs 10 mcg,10 MCG,309.406,,,,,,
J9271,Inj pembrolizumab,1 MG,53.139,,,,,,
J9272,"Inj, dostarlimab-gxly, 10 mg",10 MG,220.428,,,,,,
J9273,"Inj tisotu vedotin-tftv, 1mg",1 MG,155.908,,,,,,Added July 2022
J9280,Mitomycin injection,5 MG,47.160,,,,,,
J9281,Mitomycin instillation,1 MG,285.361,,,,,,
J9293,Mitoxantrone hydrochl / 5 mg,5 MG,35.786,,,,,,
J9295,"Injection, necitumumab, 1 mg",1 MG,5.737,,,,,,
J9299,"Injection, nivolumab",1 MG,29.685,,,,,,
J9301,Obinutuzumab inj,10 MG,66.005,,,,,,
J9302,Ofatumumab injection,10 MG,63.957,,,,,,
J9303,Panitumumab injection,10 MG,136.965,,,,,,
J9305,Inj. pemetrexed nos 10mg,10 MG,78.393,,,,,,
J9306,"Injection, pertuzumab, 1 mg",1 MG,14.152,,,,,,
J9307,Pralatrexate injection,1 MG,321.088,,,,,,
J9308,"Injection, ramucirumab",5 MG,65.674,,,,,,
J9309,"Inj, polatuzumab vedotin 1mg",1 MG,117.809,,,,,,
J9311,"Inj rituximab, hyaluronidase",10 mg,37.901,,,,,,
J9312,"Inj., rituximab, 10 mg",10 MG,84.166,,,,,,
J9313,"Inj., lumoxiti, 0.01 mg",0.01 MG,23.394,,,,,,
J9316,"Pertuzu, trastuzu, 10 mg",10 MG,70.371,,,,,,
J9317,Sacituzumab govitecan-hziy,2.5 MG,32.033,,,,,,
J9319,Inj romidepsin lyophil 0.1mg,0.1 MG,33.228,,,,,,
J9320,Streptozocin injection,1 GM,349.384,,,,,,
J9325,Inj talimogene laherparepvec,1 million PFU,59.678,,,,,,
J9328,Temozolomide injection,1 MG,10.398,,,,,,
J9330,Temsirolimus injection,1 MG,32.910,,,,,,
J9332,Inj efgartigimod 2mg,2 MG,31.530,,,,,,Added July 2022
J9340,Thiotepa injection,15 MG,298.191,,,,,,
J9349,"Inj., tafasitamab-cxix",2 MG,12.965,,,,,,
J9351,Topotecan injection,0.1 MG,0.831,,,,,,
J9352,Injection trabectedin 0.1mg,0.1 MG,330.175,,,,,,
J9353,"Inj. margetuximab-cmkb, 5 mg",5 MG,44.032,,,,,,
J9354,"Inj, ado-trastuzumab emt 1mg",1 MG,35.616,,,,,,
J9355,Inj trastuzumab excl biosimi,10 MG,86.607,,,,,,
J9356,"Inj. herceptin hylecta, 10mg",10 MG,68.734,,,,,,
J9357,Valrubicin injection,200 MG,1437.847,,,,,,
J9358,Inj fam-trastu deru-nxki 1mg,1 MG,25.167,,,,,,
J9359,Inj lon tesirin-lpyl 0.075mg,0.075 MG,188.295,,,,,,
J9360,Vinblastine sulfate inj,1 MG,4.007,,,,,,AMP-based payment limit
J9370,Vincristine sulfate 1 mg inj,1 MG,4.906,,,,,,
J9371,"Inj, vincristine sul lip 1mg",1 MG,3420.781,,,,,,
J9390,Vinorelbine tartrate inj,10 MG,11.397,,,,,,
J9395,"Injection, fulvestrant",25 MG,14.017,,,,,,
J9400,"Inj, ziv-aflibercept, 1mg",1 MG,8.091,,,,,,
P9041,"Albumin (human),5%, 50ml",50 ML,10.490,,,95,10.490,,
P9045,"Albumin (human), 5%, 250 ml",250 ML,52.450,,,95,52.450,,
P9046,"Albumin (human), 25%, 20 ml",20 ML,20.980,,,95,20.980,,
P9047,"Albumin (human), 25%, 50ml",50 ML,52.450,,,95,52.450,,
Q0138,"Ferumoxytol, non-esrd",1 MG,0.702,,,,,,
Q0139,"Ferumoxytol, esrd use",1 MG,0.702,,,,,,
Q0162,Ondansetron oral,1 MG,0.011,,,,,,
Q0164,Prochlorperazine maleate 5mg,5 MG,0.442,,,,,,
Q0167,Dronabinol 2.5mg oral,2.5 MG,0.877,,,,,,
Q2043,Sipuleucel-t auto cd54+,Per infusion (minimum 50 million cells),55114.745,,,,,,
Q2050,Doxorubicin inj 10mg,10 MG,129.993,,,,,,
Q3027,Inj beta interferon im 1 mcg,1 MCG,56.067,,,,,,
Q4074,Iloprost non-comp unit dose,UP TO 20 MCG,139.476,,,,,,
Q4081,"Epoetin alfa, 100 units esrd",100 UNITS,0.822,,,,,,
Q4101,Apligraf,1 SQ CM,30.365,,,,,,
Q4102,Oasis wound matrix,1 SQ CM,11.624,,,,,,
Q4106,Dermagraft,1 SQ CM,26.763,,,,,,
Q4110,Primatrix,1 SQ CM,41.798,,,,,,
Q4111,Gammagraft,1 SQ CM,7.194,,,,,,
Q4121,Theraskin,1 SQ CM,43.218,,,,,,
Q4133,Grafix stravix prime pl sqcm,1 SQ CM,135.467,,,,,,
Q4137,Amnioexcel biodexcel 1sq cm,1 SQ CM,98.483,,,,,,
Q4151,"Amnioband, guardian 1 sq cm",1 SQ CM,134.793,,,,,,
Q4159,Affinity1 square cm,1 SQ CM,535.093,,,,,,
Q4160,Nushield 1 square cm,1 SQ CM,92.336,,,,,,
Q4163,"Woundex, bioskin, per sq cm",1 SQ CM,90.420,,,,,,
Q4186,Epifix 1 sq cm,1 SQ CM,156.222,,,,,,
Q4187,Epicord 1 sq cm,1 SQ CM,237.064,,,,,,
Q4195,Puraply 1 sq cm,1 SQ CM,71.232,,,,,,
Q4196,Puraply am 1 sq cm,1 SQ CM,109.450,,,,,,
Q5101,"Injection, zarxio",1 MCG,0.267,,,,,,Updated January 2023
Q5103,"Injection, inflectra",10 MG,33.257,,,,,,
Q5104,"Injection, renflexis",10 MG,51.253,,,,,,
Q5105,Inj retacrit esrd on dialysi,100 UNITS,0.839,,,,,,
Q5106,Inj retacrit non-esrd use,1000 UNITS,8.395,,,,,,
Q5107,Inj mvasi 10 mg,10 MG,32.239,,,,,,
Q5108,"Injection, fulphila",0.5 MG,165.659,,,,,,Updated October 2022
Q5110,Nivestym,1 MCG,0.340,,,,,,
Q5111,"Injection, udenyca 0.5 mg",0.5 MG,171.869,,,,,,
Q5112,Inj ontruzant 10 mg,10 MG,68.497,,,,,,
Q5113,Inj herzuma 10 mg,10 MG,42.955,,,,,,
Q5114,Inj ogivri 10 mg,10 MG,47.886,,,,,,Updated October 2022
Q5115,Inj truxima 10 mg,10 MG,48.340,,,,,,
Q5116,"Inj., trazimera, 10 mg",10 MG,45.480,,,,,,
Q5117,"Inj., kanjinti, 10 mg",10 MG,38.491,,,,,,
Q5118,"Inj., zirabev, 10 mg",10 MG,41.862,,,,,,
Q5119,"Inj ruxience, 10 mg",10 MG,44.029,,,,,,
Q5120,Inj pegfilgrastim-bmez 0.5mg,0.5 MG,154.137,,,,,,Updated January 2023
Q5121,"Inj. avsola, 10 mg",10 MG,38.649,,,,,,
Q5122,"Inj, nyvepria",0.5 MG,217.685,,,,,,
Q5123,"Inj. riabni, 10 mg",10 MG,49.837,,,,,,
Q9950,Inj sulf hexa lipid microsph,1 ML,18.492,,,,,,
Q9956,"Inj octafluoropropane mic,ml",1 ML,30.437,,,,,,
Q9957,"Inj perflutren lip micros,ml",1 ML,45.656,,,,,,
Q9958,"Hocm <=149 mg/ml iodine, 1ml",1 ML,0.073,,,,,,
Q9961,"Hocm 250-299mg/ml iodine,1ml",1 ML,0.247,,,,,,
Q9963,"Hocm 350-399mg/ml iodine,1ml",1 ML,0.185,,,,,,
Q9965,"Locm 100-199mg/ml iodine,1ml",1 ML,0.892,,,,,,
Q9966,"Locm 200-299mg/ml iodine,1ml",1 ML,0.340,,,,,,
Q9967,"Locm 300-399mg/ml iodine,1ml",1 ML,0.116,,,,,,
Q9991,Buprenorph xr 100 mg or less,Less than or equal to 100 MG,1858.610,,,,,,
Q9992,Buprenorphine xr over 100 mg,Greater than 100 MG,1858.610,,,,,,
