Payment Allowance Limits for Medicare Part B Drugs,,,,,,,,,
,,,,,,,,,
"Effective January 1, 2022 through March 31, 2022",,,,,,,,,
,,,,,,,,,
Note 1: Payment allowance limits subject to the ASP methodology are based on 3Q21 ASP data.,,,,,,,,,
Note 2: The absence or presence of a HCPCS code and the payment allowance limits in this table does not indicate whether Medicare covers a drug.  These determinations shall be made by the local Medicare contractor processing the claim.,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
HCPCS Code,Short Description,HCPCS Code Dosage,Payment Limit,Vaccine AWP%,Vaccine Limit,Blood AWP%,Blood limit,Clotting Factor,Notes
J7198,Anti-inhibitor,1 IU,2.204,,,,,1,
J7200,Factor ix recombinan rixubis,1 IU,1.446,,,,,1,
J7201,Factor ix alprolix recomb,1 IU,3.252,,,,,1,Updated July 2022
J7202,Factor ix idelvion inj,1 IU,4.605,,,,,1,
J7203,Factor ix recomb gly rebinyn,1 MG,4.269,,,,,1,
J7204,Inj recombin esperoct per iu,1 IU,2.183,,,,,1,
J7205,Factor viii fc fusion recomb,1 IU,2.117,,,,,1,
J7207,Factor viii pegylated recomb,1 IU,1.944,,,,,1,
J7208,Inj. jivi 1 iu,1 IU,2.107,,,,,1,
J7209,Factor viii nuwiq recomb 1iu,1 IU,1.297,,,,,1,
J7210,"Inj, afstyla, 1 i.u.",1 IU,1.354,,,,,1,
J7211,"Inj, kovaltry, 1 i.u.",1 IU,1.226,,,,,1,
J7212,Factor viia recomb sevenfact,1 MCG,2.202,,,,,1,
J7308,Aminolevulinic acid hcl top,354 MG,391.425,,,,,,
J7311,"Inj., retisert, 0.01 mg",0.01 MG,324.087,,,,,,
J7312,Dexamethasone intra implant,0.1 MG,200.210,,,,,,Updated July 2022
J7313,"Inj., iluvien, 0.01 mg",0.01 MG,490.947,,,,,,
J7314,"Inj., yutiq, 0.01 mg",0.01 MG,518.469,,,,,,
J7321,Hyalgan supartz visco-3 dose,per dose,75.939,,,,,,
J7323,Euflexxa inj per dose,per dose,135.235,,,,,,
J7324,Orthovisc inj per dose,PER DOSE,147.751,,,,,,
J7325,Synvisc or synvisc-one,1 MG,10.434,,,,,,
J7327,Monovisc inj per dose,PER DOSE,790.775,,,,,,
J7336,Capsaicin 8% patch,1 SQ CM,3.242,,,,,,
J7340,Carbidopa levodopa ent 100ml,100 ML,211.263,,,,,,
J7342,Ciprofloxacin otic susp 6 mg,6 MG,29.985,,,,,,
J7345,"Aminolevulinic acid, 10% gel",10 MG,1.588,,,,,,
J7351,Inj bimatoprost itc imp1mcg,1 MCG,205.722,,,,,,
J7402,Mometasone sinus sinuva,10 MCG,10.560,,,,,,
J7500,Azathioprine oral 50mg,50 MG,7.707,,,,,,
J7502,Cyclosporine oral 100 mg,100 MG,2.426,,,,,,
J7503,Tacrol envarsus ex rel oral,0.25 MG,1.509,,,,,,
J7504,Lymphocyte immune globulin,250 MG,2355.363,,,,,,
J7507,Tacrolimus imme rel oral 1mg,1 MG,0.519,,,,,,
J7508,Tacrol astagraf ex rel oral,0.1 MG,0.494,,,,,,
J7509,Methylprednisolone oral,4 MG,0.252,,,,,,
J7510,Prednisolone oral per 5 mg,5 MG,0.251,,,,,,
J7511,Antithymocyte globuln rabbit,25 MG,838.328,,,,,,
J7512,Prednisone ir or dr oral 1mg,1 MG,0.016,,,,,,
J7515,Cyclosporine oral 25 mg,25 MG,0.868,,,,,,
J7516,Cyclosporin parenteral 250mg,250 MG,62.229,,,,,,
J7517,Mycophenolate mofetil oral,250 MG,0.301,,,,,,
J7518,Mycophenolic acid,180 MG,1.600,,,,,,
J7520,"Sirolimus, oral",1 MG,4.501,,,,,,
J7525,Tacrolimus injection,5 MG,219.670,,,,,,
J7527,Oral everolimus,0.25 MG,5.696,,,,,,
J7605,Arformoterol non-comp unit,15 mcg,8.757,,,,,,
J7606,"Formoterol fumarate, inh",20 MCG,9.876,,,,,,
J7608,Acetylcysteine non-comp unit,1 GM,6.112,,,,,,
J7611,Albuterol non-comp con,1 MG,0.249,,,,,,
J7612,Levalbuterol non-comp con,0.5 MG,0.289,,,,,,
J7613,Albuterol non-comp unit,1 MG,0.046,,,,,,
J7614,Levalbuterol non-comp unit,0.5 MG,0.060,,,,,,
J7620,Albuterol ipratrop non-comp,2.5 MG/0.5 MG,0.122,,,,,,
J7626,Budesonide non-comp unit,0.5 MG,1.101,,,,,,
J7631,Cromolyn sodium noncomp unit,10 MG,2.501,,,,,,
J7639,Dornase alfa non-comp unit,1 MG,47.799,,,,,,
J7644,Ipratropium bromide non-comp,1 MG,0.203,,,,,,
J7674,"Methacholine chloride, neb",1 MG,0.811,,,,,,
J7677,Revefenacin inh non-com 1mcg,1 MCG,0.191,,,,,,
J7682,Tobramycin non-comp unit,300 MG,27.005,,,,,,
J7686,"Treprostinil, non-comp unit", 1.74 MG,671.075,,,,,,
J8501,Oral aprepitant,5 MG,4.191,,,,,,
J8520,"Capecitabine, oral, 150 mg",150 MG,0.374,,,,,,
J8521,"Capecitabine, oral, 500 mg",500 MG,0.843,,,,,,
J8530,Cyclophosphamide oral 25 mg,25 MG,0.884,,,,,,AMP-based payment limit
J8540,Oral dexamethasone,0.25 MG,0.094,,,,,,
J8560,Etoposide oral 50 mg,50 MG,75.507,,,,,,
J8610,Methotrexate oral 2.5 mg,2.5 MG,0.196,,,,,,
J8655,"Oral netupitant, palonosetro",0.5 MG,322.714,,,,,,
J8670,"Rolapitant, oral, 1mg",1 MG,1.766,,,,,,
J8700,Temozolomide,5 MG,0.353,,,,,,
J8705,Topotecan oral,0.25 mg,104.256,,,,,,
J9000,Doxorubicin hcl injection,10 MG,3.484,,,,,,
J9017,Arsenic trioxide injection,1 MG,12.811,,,,,,
J9019,Erwinaze injection,"1,000 IU",427.269,,,,,,
J9022,"Inj, atezolizumab,10 mg",10 MG,79.576,,,,,,
J9023,"Injection, avelumab, 10 mg",10 MG,87.608,,,,,,
J9025,Azacitidine injection,1 MG,0.893,,,,,,
J9027,Clofarabine injection,1 MG,61.654,,,,,,
J9030,Bcg live intravesical 1mg,1 MG,2.830,,,,,,
J9032,"Injection, belinostat, 10mg",10 MG,43.417,,,,,,
J9033,"Inj., treanda 1 mg",1 MG,20.689,,,,,,
J9034,"Inj., bendeka 1 mg",1 MG,19.076,,,,,,
J9035,Bevacizumab injection,10 MG,67.861,,,,,,
J9036,Inj. belrapzo/bendamustine,1 MG,22.878,,,,,,
J9037,Inj belantamab mafodot blmf,0.5 MG,43.288,,,,,,
J9039,"Injection, blinatumomab",1 MCG,124.113,,,,,,
J9040,Bleomycin sulfate injection,15 UNITS,26.800,,,,,,
J9041,"Inj., velcade 0.1 mg",0.1 MG,44.794,,,,,,
J9042,Brentuximab vedotin inj,1 MG,196.547,,,,,,
J9043,Cabazitaxel injection,1 MG,191.311,,,,,,
J9044,"Inj, bortezomib, nos, 0.1 mg",0.1 MG,16.771,,,,,,
J9045,Carboplatin injection,50 MG,2.608,,,,,,
J9047,"Injection, carfilzomib, 1 mg",1 MG,41.111,,,,,,
J9050,Carmustine injection,100 MG,1099.822,,,,,,
J9055,Cetuximab injection,10 MG,67.618,,,,,,
J9060,Cisplatin 10 mg injection,10 MG,1.864,,,,,,
J9061,"Inj, amivantamab-vmjw",2 MG,17.905,,,,,,Added January 2022
J9065,Inj cladribine per 1 mg,1 MG,15.084,,,,,,
J9070,Cyclophosphamide 100 mg inj,100 MG,27.473,,,,,,
J9100,Cytarabine hcl 100 mg inj,100 MG,0.881,,,,,,
J9119,"Inj., cemiplimab-rwlc, 1 mg",1 MG,27.674,,,,,,
J9120,Dactinomycin injection,0.5 MG,838.879,,,,,,
J9130,Dacarbazine 100 mg inj,100 MG,3.616,,,,,,
J9144,"Daratumumab, hyaluronidase",10 MG,45.034,,,,,,
J9145,"Injection, daratumumab 10 mg",10 MG,57.222,,,,,,
J9150,Daunorubicin injection,10 MG,41.236,,,,,,
J9153,"Inj daunorubicin, cytarabine",1 MG/2.27 MG,207.631,,,,,,
J9155,Degarelix injection,1 MG,4.061,,,,,,
J9171,Docetaxel injection,1 MG,0.459,,,,,,
J9173,"Inj., durvalumab, 10 mg",10 MG,76.859,,,,,,
J9176,"Injection, elotuzumab, 1mg",1 MG,6.860,,,,,,
J9177,Inj enfort vedo-ejfv 0.25mg,0.25 MG,30.186,,,,,,
J9178,"Inj, epirubicin hcl, 2 mg",2 MG,1.455,,,,,,
J9179,Eribulin mesylate injection,0.1 MG,127.436,,,,,,
J9181,Etoposide injection,10 MG,0.758,,,,,,
J9185,Fludarabine phosphate inj,50 MG,57.020,,,,,,
J9190,Fluorouracil injection,500 MG,2.129,,,,,,
J9198,"Inj. infugem, 100 mg",100 MG,25.079,,,,,,
J9200,Floxuridine injection,500 MG,69.890,,,,,,
J9201,In gemcitabine hcl nos 200mg,200 MG,3.847,,,,,,
J9202,Goserelin acetate implant,3.6 MG,543.158,,,,,,
J9203,Gemtuzumab ozogamicin 0.1 mg,0.1 MG,211.112,,,,,,
J9204,"Inj mogamulizumab-kpkc, 1 mg",1 MG,212.635,,,,,,
J9205,Inj irinotecan liposome 1 mg,1 MG,57.371,,,,,,
J9206,Irinotecan injection,20 MG,2.449,,,,,,
J9207,Ixabepilone injection,1 MG,114.186,,,,,,
J9208,Ifosfamide injection,1 GM,26.489,,,,,,
J9209,Mesna injection,200 MG,1.728,,,,,,
J9210,"Inj., emapalumab-lzsg, 1 mg",1 MG,362.313,,,,,,
J9211,Idarubicin hcl injection,5 MG,37.350,,,,,,
J9214,Interferon alfa-2b inj,1 MIL UNITS,32.737,,,,,,
J9217,Leuprolide acetate suspnsion,7.5 MG,200.383,,,,,,Updated April 2022
J9218,Leuprolide acetate injeciton,1 MG,15.000,,,,,,
J9223,"Inj. lurbinectedin, 0.1 mg",0.1 MG,180.232,,,,,,
J9225,Vantas implant,50 MG,5166.292,,,,,,
J9226,Supprelin la implant,50 MG,43442.326,,,,,,
J9227,Inj. isatuximab-irfc 10 mg,10 MG,69.024,,,,,,
J9228,Ipilimumab injection,1 MG,160.703,,,,,,
J9229,Inj inotuzumab ozogam 0.1 mg,0.1 MG,2407.196,,,,,,
J9245,Inj melpha hydroch nos 50 mg,50 MG,197.458,,,,,,
J9247,"Inj, melphalan flufenami 1mg",1 MG,497.435,,,,,,
J9250,Methotrexate sodium inj,5 MG,0.207,,,,,,
J9260,Methotrexate sodium inj,50 MG,2.071,,,,,,
J9261,Nelarabine injection,50 MG,155.897,,,,,,
J9262,"Inj, omacetaxine mep, 0.01mg",0.01 MG,3.300,,,,,,
J9263,Oxaliplatin,0.5 MG,0.074,,,,,,
J9264,Paclitaxel protein bound,1 MG,14.044,,,,,,
J9266,Pegaspargase injection,1 EA,21561.047,,,,,,
J9267,Paclitaxel injection,1 MG,0.124,,,,,,
J9268,Pentostatin injection,10 MG,1934.454,,,,,,
J9269,Inj. tagraxofusp-erzs 10 mcg,10 MCG,296.341,,,,,,
J9271,Inj pembrolizumab,1 MG,52.300,,,,,,
J9272,"Inj, dostarlimab-gxly, 10 mg",10 MG,215.116,,,,,,Added January 2022
J9280,Mitomycin injection,5 MG,50.663,,,,,,
J9281,Mitomycin instillation,1 MG,281.790,,,,,,
J9293,Mitoxantrone hydrochl / 5 mg,5 MG,29.402,,,,,,
J9295,"Injection, necitumumab, 1 mg",1 MG,5.737,,,,,,
J9299,"Injection, nivolumab",1 MG,29.245,,,,,,
J9301,Obinutuzumab inj,10 MG,64.108,,,,,,
J9302,Ofatumumab injection,10 MG,63.957,,,,,,
J9303,Panitumumab injection,10 MG,130.407,,,,,,
J9305,Inj. pemetrexed nos 10mg,10 MG,76.037,,,,,,
J9306,"Injection, pertuzumab, 1 mg",1 MG,13.555,,,,,,
J9307,Pralatrexate injection,1 MG,319.734,,,,,,
J9308,"Injection, ramucirumab",5 MG,63.557,,,,,,
J9309,"Inj, polatuzumab vedotin 1mg",1 MG,113.571,,,,,,
J9311,"Inj rituximab, hyaluronidase",10 mg,38.210,,,,,,
J9312,"Inj., rituximab, 10 mg",10 MG,85.633,,,,,,
J9313,"Inj., lumoxiti, 0.01 mg",0.01 MG,23.394,,,,,,
J9316,"Pertuzu, trastuzu, 10 mg",10 MG,71.651,,,,,,
J9317,Sacituzumab govitecan-hziy,2.5 MG,31.258,,,,,,
J9319,Inj romidepsin lyophil 0.1mg,0.1 MG,33.228,,,,,,
J9320,Streptozocin injection,1 GM,347.875,,,,,,
J9325,Inj talimogene laherparepvec,1 million PFU,57.217,,,,,,
J9328,Temozolomide injection,1 MG,10.405,,,,,,
J9330,Temsirolimus injection,1 MG,34.748,,,,,,
J9340,Thiotepa injection,15 MG,305.449,,,,,,
J9349,"Inj., tafasitamab-cxix",2 MG,12.800,,,,,,
J9351,Topotecan injection,0.1 MG,0.899,,,,,,
J9352,Injection trabectedin 0.1mg,0.1 MG,325.029,,,,,,
J9353,"Inj. margetuximab-cmkb, 5 mg",5 MG,43.757,,,,,,
J9354,"Inj, ado-trastuzumab emt 1mg",1 MG,34.151,,,,,,
J9355,Inj trastuzumab excl biosimi,10 MG,86.410,,,,,,
J9356,"Inj. herceptin hylecta, 10mg",10 MG,71.494,,,,,,
J9357,Valrubicin injection,200 MG,1435.658,,,,,,
J9358,Inj fam-trastu deru-nxki 1mg,1 MG,24.600,,,,,,
J9360,Vinblastine sulfate inj,1 MG,3.908,,,,,,AMP-based payment limit
J9370,Vincristine sulfate 1 mg inj,1 MG,4.939,,,,,,
J9371,"Inj, vincristine sul lip 1mg",1 MG,3420.781,,,,,,
J9390,Vinorelbine tartrate inj,10 MG,8.624,,,,,,
J9395,"Injection, fulvestrant",25 MG,15.646,,,,,,
J9400,"Inj, ziv-aflibercept, 1mg",1 MG,7.661,,,,,,
P9041,"Albumin (human),5%, 50ml",50 ML,10.490,,,95,10.490,,
P9045,"Albumin (human), 5%, 250 ml",250 ML,52.450,,,95,52.450,,
P9046,"Albumin (human), 25%, 20 ml",20 ML,20.980,,,95,20.980,,
P9047,"Albumin (human), 25%, 50ml",50 ML,52.450,,,95,52.450,,
Q0138,"Ferumoxytol, non-esrd",1 MG,1.093,,,,,,
Q0139,"Ferumoxytol, esrd use",1 MG,0.997,,,,,,
Q0162,Ondansetron oral,1 MG,0.015,,,,,,
Q0164,Prochlorperazine maleate 5mg,5 MG,0.256,,,,,,
Q0167,Dronabinol 2.5mg oral,2.5 MG,0.589,,,,,,
Q2043,Sipuleucel-t auto cd54+,Per infusion (minimum 50 million cells),52421.579,,,,,,
Q2050,Doxorubicin inj 10mg,10 MG,200.515,,,,,,
Q3027,Inj beta interferon im 1 mcg,1 MCG,54.838,,,,,,
Q4074,Iloprost non-comp unit dose,UP TO 20 MCG,140.409,,,,,,
Q4081,"Epoetin alfa, 100 units esrd",100 UNITS,0.822,,,,,,
Q4101,Apligraf,1 SQ CM,30.442,,,,,,
Q4102,Oasis wound matrix,1 SQ CM,9.800,,,,,,
Q4106,Dermagraft,1 SQ CM,31.971,,,,,,
Q4110,Primatrix,1 SQ CM,42.702,,,,,,
Q4111,Gammagraft,1 SQ CM,6.987,,,,,,
Q4121,Theraskin,1 SQ CM,43.823,,,,,,
Q4133,Grafix stravix prime pl sqcm,1 SQ CM,134.055,,,,,,
Q4137,Amnioexcel biodexcel 1sq cm,1 SQ CM,101.037,,,,,,
Q4145,"Epifix, inj, 1mg",1 MG,19.478,,,,,,
Q4151,"Amnioband, guardian 1 sq cm",1 SQ CM,127.551,,,,,,
Q4159,Affinity1 square cm,1 SQ CM,535.602,,,,,,
Q4160,Nushield 1 square cm,1 SQ CM,95.943,,,,,,
Q4163,"Woundex, bioskin, per sq cm",1 SQ CM,150.575,,,,,,
Q4186,Epifix 1 sq cm,1 SQ CM,154.305,,,,,,
Q4187,Epicord 1 sq cm,1 SQ CM,223.725,,,,,,
Q4195,Puraply 1 sq cm,1 SQ CM,83.395,,,,,,
Q4196,Puraply am 1 sq cm,1 SQ CM,110.645,,,,,,
Q5101,"Injection, zarxio",1 MCG,0.306,,,,,,
Q5103,"Injection, inflectra",10 MG,40.574,,,,,,
Q5104,"Injection, renflexis",10 MG,39.584,,,,,,
Q5105,Inj retacrit esrd on dialysi,100 UNITS,0.813,,,,,,
Q5106,Inj retacrit non-esrd use,1000 UNITS,8.126,,,,,,
Q5107,Inj mvasi 10 mg,10 MG,39.768,,,,,,
Q5108,"Injection, fulphila",0.5 MG,204.138,,,,,,
Q5110,Nivestym,1 MCG,0.337,,,,,,
Q5111,"Injection, udenyca 0.5 mg",0.5 MG,202.099,,,,,,
Q5112,Inj ontruzant 10 mg,10 MG,61.105,,,,,,
Q5113,Inj herzuma 10 mg,10 MG,48.496,,,,,,
Q5114,Inj ogivri 10 mg,10 MG,55.715,,,,,,
Q5115,Inj truxima 10 mg,10 MG,57.347,,,,,,
Q5116,"Inj., trazimera, 10 mg",10 MG,55.787,,,,,,
Q5117,"Inj., kanjinti, 10 mg",10 MG,47.409,,,,,,
Q5118,"Inj., zirabev, 10 mg",10 MG,50.589,,,,,,
Q5119,"Inj ruxience, 10 mg",10 MG,56.370,,,,,,
Q5120,Inj pegfilgrastim-bmez 0.5mg,0.5 MG,222.861,,,,,,
Q5121,"Inj. avsola, 10 mg",10 MG,45.304,,,,,,
Q5122,"Inj, nyvepria",0.5 MG,269.141,,,,,,
Q5123,"Inj. riabni, 10 mg",10 MG,64.329,,,,,,
Q9950,Inj sulf hexa lipid microsph,1 ML,18.970,,,,,,
Q9956,"Inj octafluoropropane mic,ml",1 ML,30.767,,,,,,
Q9957,"Inj perflutren lip micros,ml",1 ML,46.150,,,,,,
Q9958,"Hocm <=149 mg/ml iodine, 1ml",1 ML,0.073,,,,,,
Q9961,"Hocm 250-299mg/ml iodine,1ml",1 ML,0.242,,,,,,
Q9963,"Hocm 350-399mg/ml iodine,1ml",1 ML,0.185,,,,,,
Q9965,"Locm 100-199mg/ml iodine,1ml",1 ML,0.807,,,,,,
Q9966,"Locm 200-299mg/ml iodine,1ml",1 ML,0.344,,,,,,
Q9967,"Locm 300-399mg/ml iodine,1ml",1 ML,0.121,,,,,,
Q9991,Buprenorph xr 100 mg or less,Less than or equal to 100 MG,1787.032,,,,,,
Q9992,Buprenorphine xr over 100 mg,Greater than 100 MG,1787.032,,,,,,
