Payment Allowance Limits for Medicare Part B Drugs,,,,,,,,,
,,,,,,,,,
"Effective April 1, 2022 through June 30, 2022",,,,,,,,,
,,,,,,,,,
Note 1: Payment allowance limits subject to the ASP methodology are based on 4Q21 ASP data.,,,,,,,,,
Note 2: The absence or presence of a HCPCS code and the payment allowance limits in this table does not indicate whether Medicare covers a drug.  These determinations shall be made by the local Medicare contractor processing the claim.,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
HCPCS Code,Short Description,HCPCS Code Dosage,Payment Limit,Vaccine AWP%,Vaccine Limit,Blood AWP%,Blood limit,Clotting Factor,Notes
J7197,Antithrombin iii injection,1 IU,3.362,,,,,,
J7198,Anti-inhibitor,1 IU,2.211,,,,,1,
J7200,Factor ix recombinan rixubis,1 IU,1.459,,,,,1,
J7201,Factor ix alprolix recomb,1 IU,3.254,,,,,1,Updated July 2022
J7202,Factor ix idelvion inj,1 IU,4.703,,,,,1,
J7203,Factor ix recomb gly rebinyn,1 MG,4.071,,,,,1,
J7204,Inj recombin esperoct per iu,1 IU,2.068,,,,,1,
J7205,Factor viii fc fusion recomb,1 IU,2.127,,,,,1,Updated July 2022
J7207,Factor viii pegylated recomb,1 IU,1.926,,,,,1,
J7208,Inj. jivi 1 iu,1 IU,2.093,,,,,1,
J7209,Factor viii nuwiq recomb 1iu,1 IU,1.239,,,,,1,
J7210,"Inj, afstyla, 1 i.u.",1 IU,1.384,,,,,1,
J7211,"Inj, kovaltry, 1 i.u.",1 IU,1.219,,,,,1,
J7212,Factor viia recomb sevenfact,1 MCG,2.010,,,,,1,
J7308,Aminolevulinic acid hcl top,354 MG,392.020,,,,,,
J7311,"Inj., retisert, 0.01 mg",0.01 MG,334.364,,,,,,
J7312,Dexamethasone intra implant,0.1 MG,200.116,,,,,,
J7313,"Inj., iluvien, 0.01 mg",0.01 MG,490.947,,,,,,
J7314,"Inj., yutiq, 0.01 mg",0.01 MG,518.332,,,,,,
J7321,Hyalgan supartz visco-3 dose,per dose,74.910,,,,,,
J7323,Euflexxa inj per dose,per dose,131.206,,,,,,
J7324,Orthovisc inj per dose,PER DOSE,154.749,,,,,,
J7325,Synvisc or synvisc-one,1 MG,10.436,,,,,,
J7327,Monovisc inj per dose,PER DOSE,769.608,,,,,,
J7336,Capsaicin 8% patch,1 SQ CM,3.242,,,,,,
J7340,Carbidopa levodopa ent 100ml,100 ML,211.399,,,,,,
J7342,Ciprofloxacin otic susp 6 mg,6 MG,29.982,,,,,,
J7345,"Aminolevulinic acid, 10% gel",10 MG,1.585,,,,,,
J7351,Inj bimatoprost itc imp1mcg,1 MCG,206.040,,,,,,
J7402,Mometasone sinus sinuva,10 MCG,10.560,,,,,,
J7500,Azathioprine oral 50mg,50 MG,8.103,,,,,,
J7502,Cyclosporine oral 100 mg,100 MG,2.229,,,,,,
J7503,Tacrol envarsus ex rel oral,0.25 MG,1.515,,,,,,
J7504,Lymphocyte immune globulin,250 MG,2355.946,,,,,,
J7507,Tacrolimus imme rel oral 1mg,1 MG,0.450,,,,,,
J7508,Tacrol astagraf ex rel oral,0.1 MG,0.495,,,,,,
J7509,Methylprednisolone oral,4 MG,0.268,,,,,,
J7510,Prednisolone oral per 5 mg,5 MG,0.253,,,,,,
J7511,Antithymocyte globuln rabbit,25 MG,842.941,,,,,,
J7512,Prednisone ir or dr oral 1mg,1 MG,0.016,,,,,,
J7515,Cyclosporine oral 25 mg,25 MG,0.746,,,,,,
J7516,Cyclosporin parenteral 250mg,250 MG,62.355,,,,,,
J7517,Mycophenolate mofetil oral,250 MG,0.256,,,,,,
J7518,Mycophenolic acid,180 MG,1.174,,,,,,
J7520,"Sirolimus, oral",1 MG,3.995,,,,,,
J7525,Tacrolimus injection,5 MG,219.705,,,,,,
J7527,Oral everolimus,0.25 MG,5.682,,,,,,
J7605,Arformoterol non-comp unit,15 mcg,6.603,,,,,,
J7606,"Formoterol fumarate, inh",20 MCG,8.918,,,,,,
J7608,Acetylcysteine non-comp unit,1 GM,5.784,,,,,,
J7611,Albuterol non-comp con,1 MG,0.246,,,,,,
J7612,Levalbuterol non-comp con,0.5 MG,0.269,,,,,,
J7613,Albuterol non-comp unit,1 MG,0.044,,,,,,
J7614,Levalbuterol non-comp unit,0.5 MG,0.064,,,,,,
J7620,Albuterol ipratrop non-comp,2.5 MG/0.5 MG,0.125,,,,,,
J7626,Budesonide non-comp unit,0.5 MG,1.033,,,,,,
J7631,Cromolyn sodium noncomp unit,10 MG,2.403,,,,,,
J7639,Dornase alfa non-comp unit,1 MG,47.805,,,,,,
J7644,Ipratropium bromide non-comp,1 MG,0.196,,,,,,
J7674,"Methacholine chloride, neb",1 MG,0.807,,,,,,
J7677,Revefenacin inh non-com 1mcg,1 MCG,0.189,,,,,,
J7682,Tobramycin non-comp unit,300 MG,23.771,,,,,,
J7686,"Treprostinil, non-comp unit", 1.74 MG,704.378,,,,,,
J8501,Oral aprepitant,5 MG,3.647,,,,,,
J8520,"Capecitabine, oral, 150 mg",150 MG,0.408,,,,,,
J8521,"Capecitabine, oral, 500 mg",500 MG,0.797,,,,,,
J8530,Cyclophosphamide oral 25 mg,25 MG,0.978,,,,,,AMP-based payment limit
J8540,Oral dexamethasone,0.25 MG,0.064,,,,,,
J8560,Etoposide oral 50 mg,50 MG,75.516,,,,,,
J8610,Methotrexate oral 2.5 mg,2.5 MG,0.215,,,,,,
J8655,"Oral netupitant, palonosetro",0.5 MG,355.571,,,,,,
J8670,"Rolapitant, oral, 1mg",1 MG,1.707,,,,,,
J8700,Temozolomide,5 MG,0.305,,,,,,
J8705,Topotecan oral,0.25 mg,104.300,,,,,,
J9000,Doxorubicin hcl injection,10 MG,3.008,,,,,,
J9017,Arsenic trioxide injection,1 MG,14.212,,,,,,
J9019,Erwinaze injection,"1,000 IU",427.269,,,,,,
J9021,"Inj, aspara, rylaze, 0.1 mg",0.1 MG,46.534,,,,,,Added April 2022
J9022,"Inj, atezolizumab,10 mg",10 MG,79.267,,,,,,
J9023,"Injection, avelumab, 10 mg",10 MG,87.476,,,,,,
J9025,Azacitidine injection,1 MG,0.718,,,,,,
J9027,Clofarabine injection,1 MG,49.370,,,,,,
J9030,Bcg live intravesical 1mg,1 MG,2.825,,,,,,
J9032,"Injection, belinostat, 10mg",10 MG,44.025,,,,,,
J9033,"Inj., treanda 1 mg",1 MG,19.374,,,,,,
J9034,"Inj., bendeka 1 mg",1 MG,18.552,,,,,,
J9035,Bevacizumab injection,10 MG,69.491,,,,,,
J9036,Inj. belrapzo/bendamustine,1 MG,21.622,,,,,,
J9037,Inj belantamab mafodot blmf,0.5 MG,43.158,,,,,,
J9039,"Injection, blinatumomab",1 MCG,124.386,,,,,,
J9040,Bleomycin sulfate injection,15 UNITS,25.981,,,,,,
J9041,"Inj., velcade 0.1 mg",0.1 MG,44.699,,,,,,
J9042,Brentuximab vedotin inj,1 MG,196.653,,,,,,
J9043,Cabazitaxel injection,1 MG,190.948,,,,,,
J9044,"Inj, bortezomib, nos, 0.1 mg",0.1 MG,15.659,,,,,,
J9045,Carboplatin injection,50 MG,2.768,,,,,,
J9047,"Injection, carfilzomib, 1 mg",1 MG,41.335,,,,,,
J9050,Carmustine injection,100 MG,801.095,,,,,,
J9055,Cetuximab injection,10 MG,67.642,,,,,,
J9060,Cisplatin 10 mg injection,10 MG,1.929,,,,,,
J9061,"Inj, amivantamab-vmjw",2 MG,17.896,,,,,,
J9065,Inj cladribine per 1 mg,1 MG,17.696,,,,,,
J9070,Cyclophosphamide 100 mg inj,100 MG,23.880,,,,,,
J9100,Cytarabine hcl 100 mg inj,100 MG,1.042,,,,,,
J9119,"Inj., cemiplimab-rwlc, 1 mg",1 MG,27.623,,,,,,
J9120,Dactinomycin injection,0.5 MG,809.056,,,,,,
J9130,Dacarbazine 100 mg inj,100 MG,5.535,,,,,,
J9144,"Daratumumab, hyaluronidase",10 MG,44.877,,,,,,
J9145,"Injection, daratumumab 10 mg",10 MG,56.684,,,,,,
J9150,Daunorubicin injection,10 MG,39.577,,,,,,
J9153,"Inj daunorubicin, cytarabine",1 MG/2.27 MG,212.829,,,,,,
J9155,Degarelix injection,1 MG,4.049,,,,,,
J9171,Docetaxel injection,1 MG,0.473,,,,,,
J9173,"Inj., durvalumab, 10 mg",10 MG,77.107,,,,,,
J9176,"Injection, elotuzumab, 1mg",1 MG,6.859,,,,,,
J9177,Inj enfort vedo-ejfv 0.25mg,0.25 MG,31.336,,,,,,
J9178,"Inj, epirubicin hcl, 2 mg",2 MG,1.656,,,,,,
J9179,Eribulin mesylate injection,0.1 MG,129.353,,,,,,
J9181,Etoposide injection,10 MG,0.767,,,,,,
J9185,Fludarabine phosphate inj,50 MG,60.187,,,,,,
J9190,Fluorouracil injection,500 MG,1.802,,,,,,
J9198,"Inj. infugem, 100 mg",100 MG,25.587,,,,,,
J9200,Floxuridine injection,500 MG,97.424,,,,,,
J9201,In gemcitabine hcl nos 200mg,200 MG,3.977,,,,,,
J9202,Goserelin acetate implant,3.6 MG,549.643,,,,,,
J9203,Gemtuzumab ozogamicin 0.1 mg,0.1 MG,211.112,,,,,,
J9204,"Inj mogamulizumab-kpkc, 1 mg",1 MG,213.196,,,,,,
J9205,Inj irinotecan liposome 1 mg,1 MG,57.512,,,,,,
J9206,Irinotecan injection,20 MG,2.297,,,,,,
J9207,Ixabepilone injection,1 MG,114.384,,,,,,
J9208,Ifosfamide injection,1 GM,26.614,,,,,,
J9209,Mesna injection,200 MG,1.762,,,,,,
J9210,"Inj., emapalumab-lzsg, 1 mg",1 MG,364.991,,,,,,
J9211,Idarubicin hcl injection,5 MG,42.224,,,,,,
J9214,Interferon alfa-2b inj,1 MIL UNITS,31.856,,,,,,
J9217,Leuprolide acetate suspnsion,7.5 MG,168.841,,,,,,Updated January 2023
J9218,Leuprolide acetate injeciton,1 MG,11.613,,,,,,
J9223,"Inj. lurbinectedin, 0.1 mg",0.1 MG,180.492,,,,,,
J9225,Vantas implant,50 MG,5166.292,,,,,,
J9226,Supprelin la implant,50 MG,42802.123,,,,,,
J9227,Inj. isatuximab-irfc 10 mg,10 MG,68.876,,,,,,
J9228,Ipilimumab injection,1 MG,160.833,,,,,,
J9229,Inj inotuzumab ozogam 0.1 mg,0.1 MG,2407.196,,,,,,
J9245,Inj melpha hydroch nos 50 mg,50 MG,186.854,,,,,,
J9247,"Inj, melphalan flufenami 1mg",1 MG,497.236,,,,,,
J9250,Methotrexate sodium inj,5 MG,0.236,,,,,,
J9260,Methotrexate sodium inj,50 MG,2.360,,,,,,
J9261,Nelarabine injection,50 MG,136.935,,,,,,
J9262,"Inj, omacetaxine mep, 0.01mg",0.01 MG,3.300,,,,,,
J9263,Oxaliplatin,0.5 MG,0.068,,,,,,
J9264,Paclitaxel protein bound,1 MG,14.187,,,,,,
J9266,Pegaspargase injection,1 EA,21561.047,,,,,,
J9267,Paclitaxel injection,1 MG,0.128,,,,,,
J9268,Pentostatin injection,10 MG,2065.317,,,,,,
J9269,Inj. tagraxofusp-erzs 10 mcg,10 MCG,295.901,,,,,,
J9271,Inj pembrolizumab,1 MG,53.699,,,,,,
J9272,"Inj, dostarlimab-gxly, 10 mg",10 MG,215.186,,,,,,
J9280,Mitomycin injection,5 MG,48.867,,,,,,
J9281,Mitomycin instillation,1 MG,281.217,,,,,,
J9293,Mitoxantrone hydrochl / 5 mg,5 MG,33.920,,,,,,
J9295,"Injection, necitumumab, 1 mg",1 MG,5.737,,,,,,
J9299,"Injection, nivolumab",1 MG,29.238,,,,,,
J9301,Obinutuzumab inj,10 MG,63.818,,,,,,
J9302,Ofatumumab injection,10 MG,63.957,,,,,,
J9303,Panitumumab injection,10 MG,130.787,,,,,,
J9305,Inj. pemetrexed nos 10mg,10 MG,76.384,,,,,,
J9306,"Injection, pertuzumab, 1 mg",1 MG,13.556,,,,,,
J9307,Pralatrexate injection,1 MG,321.088,,,,,,
J9308,"Injection, ramucirumab",5 MG,63.690,,,,,,
J9309,"Inj, polatuzumab vedotin 1mg",1 MG,113.571,,,,,,
J9311,"Inj rituximab, hyaluronidase",10 mg,37.959,,,,,,
J9312,"Inj., rituximab, 10 mg",10 MG,85.435,,,,,,
J9313,"Inj., lumoxiti, 0.01 mg",0.01 MG,23.394,,,,,,
J9316,"Pertuzu, trastuzu, 10 mg",10 MG,70.860,,,,,,
J9317,Sacituzumab govitecan-hziy,2.5 MG,31.258,,,,,,
J9319,Inj romidepsin lyophil 0.1mg,0.1 MG,33.228,,,,,,
J9320,Streptozocin injection,1 GM,348.840,,,,,,
J9325,Inj talimogene laherparepvec,1 million PFU,57.174,,,,,,
J9328,Temozolomide injection,1 MG,10.407,,,,,,
J9330,Temsirolimus injection,1 MG,35.348,,,,,,
J9340,Thiotepa injection,15 MG,306.843,,,,,,
J9349,"Inj., tafasitamab-cxix",2 MG,12.782,,,,,,
J9351,Topotecan injection,0.1 MG,1.116,,,,,,
J9352,Injection trabectedin 0.1mg,0.1 MG,325.029,,,,,,
J9353,"Inj. margetuximab-cmkb, 5 mg",5 MG,43.675,,,,,,
J9354,"Inj, ado-trastuzumab emt 1mg",1 MG,34.139,,,,,,
J9355,Inj trastuzumab excl biosimi,10 MG,88.597,,,,,,
J9356,"Inj. herceptin hylecta, 10mg",10 MG,70.957,,,,,,
J9357,Valrubicin injection,200 MG,1412.226,,,,,,
J9358,Inj fam-trastu deru-nxki 1mg,1 MG,24.617,,,,,,
J9359,Inj lon tesirin-lpyl 0.075mg,0.075 MG,186.830,,,,,,Added April 2022
J9360,Vinblastine sulfate inj,1 MG,4.017,,,,,,AMP-based payment limit
J9370,Vincristine sulfate 1 mg inj,1 MG,4.985,,,,,,
J9371,"Inj, vincristine sul lip 1mg",1 MG,3420.781,,,,,,
J9390,Vinorelbine tartrate inj,10 MG,11.003,,,,,,
J9395,"Injection, fulvestrant",25 MG,11.611,,,,,,
J9400,"Inj, ziv-aflibercept, 1mg",1 MG,8.222,,,,,,
P9041,"Albumin (human),5%, 50ml",50 ML,10.490,,,95,10.490,,
P9045,"Albumin (human), 5%, 250 ml",250 ML,52.450,,,95,52.450,,
P9046,"Albumin (human), 25%, 20 ml",20 ML,20.980,,,95,20.980,,
P9047,"Albumin (human), 25%, 50ml",50 ML,52.450,,,95,52.450,,
Q0138,"Ferumoxytol, non-esrd",1 MG,0.934,,,,,,
Q0139,"Ferumoxytol, esrd use",1 MG,0.934,,,,,,
Q0162,Ondansetron oral,1 MG,0.013,,,,,,
Q0164,Prochlorperazine maleate 5mg,5 MG,0.425,,,,,,
Q0167,Dronabinol 2.5mg oral,2.5 MG,0.499,,,,,,AMP-based payment limit
Q2043,Sipuleucel-t auto cd54+,Per infusion (minimum 50 million cells),52916.501,,,,,,
Q2050,Doxorubicin inj 10mg,10 MG,178.815,,,,,,
Q3027,Inj beta interferon im 1 mcg,1 MCG,54.457,,,,,,
Q4074,Iloprost non-comp unit dose,UP TO 20 MCG,140.046,,,,,,
Q4081,"Epoetin alfa, 100 units esrd",100 UNITS,0.811,,,,,,
Q4101,Apligraf,1 SQ CM,30.418,,,,,,
Q4102,Oasis wound matrix,1 SQ CM,10.299,,,,,,
Q4106,Dermagraft,1 SQ CM,29.213,,,,,,
Q4110,Primatrix,1 SQ CM,40.328,,,,,,
Q4111,Gammagraft,1 SQ CM,6.899,,,,,,
Q4121,Theraskin,1 SQ CM,46.053,,,,,,
Q4133,Grafix stravix prime pl sqcm,1 SQ CM,131.042,,,,,,
Q4137,Amnioexcel biodexcel 1sq cm,1 SQ CM,111.056,,,,,,
Q4151,"Amnioband, guardian 1 sq cm",1 SQ CM,131.838,,,,,,
Q4159,Affinity1 square cm,1 SQ CM,534.888,,,,,,
Q4160,Nushield 1 square cm,1 SQ CM,91.191,,,,,,
Q4163,"Woundex, bioskin, per sq cm",1 SQ CM,148.551,,,,,,
Q4186,Epifix 1 sq cm,1 SQ CM,155.235,,,,,,
Q4187,Epicord 1 sq cm,1 SQ CM,232.608,,,,,,
Q4195,Puraply 1 sq cm,1 SQ CM,73.247,,,,,,
Q4196,Puraply am 1 sq cm,1 SQ CM,108.332,,,,,,
Q5101,"Injection, zarxio",1 MCG,0.310,,,,,,Updated January 2023
Q5103,"Injection, inflectra",10 MG,38.682,,,,,,
Q5104,"Injection, renflexis",10 MG,61.095,,,,,,
Q5105,Inj retacrit esrd on dialysi,100 UNITS,0.826,,,,,,
Q5106,Inj retacrit non-esrd use,1000 UNITS,8.256,,,,,,
Q5107,Inj mvasi 10 mg,10 MG,36.131,,,,,,
Q5108,"Injection, fulphila",0.5 MG,179.848,,,,,,
Q5110,Nivestym,1 MCG,0.356,,,,,,
Q5111,"Injection, udenyca 0.5 mg",0.5 MG,183.412,,,,,,
Q5112,Inj ontruzant 10 mg,10 MG,76.886,,,,,,
Q5113,Inj herzuma 10 mg,10 MG,52.588,,,,,,
Q5114,Inj ogivri 10 mg,10 MG,50.111,,,,,,
Q5115,Inj truxima 10 mg,10 MG,53.691,,,,,,
Q5116,"Inj., trazimera, 10 mg",10 MG,51.016,,,,,,
Q5117,"Inj., kanjinti, 10 mg",10 MG,42.882,,,,,,
Q5118,"Inj., zirabev, 10 mg",10 MG,45.863,,,,,,
Q5119,"Inj ruxience, 10 mg",10 MG,49.816,,,,,,
Q5120,Inj pegfilgrastim-bmez 0.5mg,0.5 MG,179.238,,,,,,Updated January 2023
Q5121,"Inj. avsola, 10 mg",10 MG,43.290,,,,,,
Q5122,"Inj, nyvepria",0.5 MG,243.045,,,,,,
Q5123,"Inj. riabni, 10 mg",10 MG,56.588,,,,,,
Q9950,Inj sulf hexa lipid microsph,1 ML,18.926,,,,,,
Q9956,"Inj octafluoropropane mic,ml",1 ML,30.568,,,,,,
Q9957,"Inj perflutren lip micros,ml",1 ML,45.852,,,,,,
Q9958,"Hocm <=149 mg/ml iodine, 1ml",1 ML,0.074,,,,,,
Q9961,"Hocm 250-299mg/ml iodine,1ml",1 ML,0.238,,,,,,
Q9963,"Hocm 350-399mg/ml iodine,1ml",1 ML,0.183,,,,,,
Q9965,"Locm 100-199mg/ml iodine,1ml",1 ML,0.815,,,,,,
Q9966,"Locm 200-299mg/ml iodine,1ml",1 ML,0.348,,,,,,
Q9967,"Locm 300-399mg/ml iodine,1ml",1 ML,0.119,,,,,,
Q9991,Buprenorph xr 100 mg or less,Less than or equal to 100 MG,1781.309,,,,,,
Q9992,Buprenorphine xr over 100 mg,Greater than 100 MG,1781.309,,,,,,
