Payment Allowance Limits for Medicare Part B Drugs,,,,,,,,,
,,,,,,,,,
"Effective January 1, 2019 through March 31, 2019",,,,,,,,,
,,,,,,,,,
Note 1: Payment allowance limits subject to the ASP methodology are based on 3Q18 ASP data.,,,,,,,,,
"Note 2: The absence or presence of a HCPCS code and the payment allowance limits in this table does not indicate Medicare coverage of the drug. Similarly, the inclusion of ",,,,,,,,,
a payment allowance limit within a specific column does not indicate Medicare coverage of the drug in that specific category.  These determinations shall be made by the local ,,,,,,,,,
Medicare contractor processing the claim.,,,,,,,,,
,,,,,,,,,
HCPCS Code,Short Description,HCPCS Code Dosage,Payment Limit,Vaccine AWP%,Vaccine Limit,Blood AWP%,Blood limit,Clotting Factor,Notes
J7527,Oral everolimus,0.25 MG,8.621,,,,,,
J7605,Arformoterol non-comp unit,15 mcg,9.688,,,,,,
J7606,"Formoterol fumarate, inh",20 MCG,11.316,,,,,,
J7608,Acetylcysteine non-comp unit,1 GM,5.073,,,,,,
J7611,Albuterol non-comp con,1 MG,0.150,,,,,,
J7612,Levalbuterol non-comp con,0.5 MG,0.215,,,,,,
J7613,Albuterol non-comp unit,1 MG,0.043,,,,,,
J7614,Levalbuterol non-comp unit,0.5 MG,0.061,,,,,,
J7620,Albuterol ipratrop non-comp,2.5 MG/0.5 MG,0.136,,,,,,
J7626,Budesonide non-comp unit,0.5 MG,2.237,,,,,,
J7631,Cromolyn sodium noncomp unit,10 MG,5.583,,,,,,
J7639,Dornase alfa non-comp unit,1 MG,47.790,,,,,,
J7644,Ipratropium bromide non-comp,1 MG,0.206,,,,,,
J7674,"Methacholine chloride, neb",1 MG,0.683,,,,,,
J7682,Tobramycin non-comp unit,300 MG,39.672,,,,,,
J7686,"Treprostinil, non-comp unit", 1.74 MG,584.325,,,,,,
J8501,Oral aprepitant,5 MG,5.802,,,,,,
J8510,Oral busulfan,2 MG,24.128,,,,,,
J8520,"Capecitabine, oral, 150 mg",150 MG,1.155,,,,,,
J8521,"Capecitabine, oral, 500 mg",500 MG,3.674,,,,,,
J8530,Cyclophosphamide oral 25 mg,25 MG,4.540,,,,,,
J8540,Oral dexamethasone,0.25 MG,0.062,,,,,,
J8560,Etoposide oral 50 mg,50 MG,75.761,,,,,,
J8600,Melphalan oral 2 mg,2 MG,12.000,,,,,,
J8610,Methotrexate oral 2.5 mg,2.5 MG,0.384,,,,,,
J8655,"Oral netupitant, palonosetro",0.5 MG,282.827,,,,,,
J8670,"Rolapitant, oral, 1mg",1 MG,1.307,,,,,,
J8700,Temozolomide,5 MG,0.867,,,,,,
J8705,Topotecan oral,0.25 mg,103.554,,,,,,
J9000,Doxorubicin hcl injection,10 MG,3.063,,,,,,
J9017,Arsenic trioxide injection,1 MG,76.910,,,,,,
J9019,Erwinaze injection,"1,000 IU",414.824,,,,,,
J9022,"Inj, atezolizumab,10 mg",10 MG,77.759,,,,,,
J9023,"Injection, avelumab, 10 mg",10 MG,81.808,,,,,,
J9025,Azacitidine injection,1 MG,1.309,,,,,,
J9027,Clofarabine injection,1 MG,94.928,,,,,,
J9031,Bcg live intravesical vac,1 EA,140.257,,,,,,
J9032,"Injection, belinostat, 10mg",10 MG,38.240,,,,,,
J9033,"Inj., treanda 1 mg",1 MG,30.268,,,,,,
J9034,"Inj., bendeka 1 mg",1 MG,23.831,,,,,,
J9035,Bevacizumab injection,10 MG,81.179,,,,,,
J9039,"Injection, blinatumomab",1 MCG,110.153,,,,,,
J9040,Bleomycin sulfate injection,15 UNITS,28.775,,,,,,
J9041,"Inj., velcade 0.1 mg",0.1 MG,45.614,,,,,,
J9042,Brentuximab vedotin inj,1 MG,156.722,,,,,,
J9043,Cabazitaxel injection,1 MG,168.312,,,,,,
J9044,"Inj, bortezomib, nos, 0.1 mg",0.1 MG,35.667,,,,,,Added January 2019
J9045,Carboplatin injection,50 MG,3.252,,,,,,
J9047,"Injection, carfilzomib, 1 mg",1 MG,36.300,,,,,,
J9050,Carmustine injection,100 MG,4052.346,,,,,,
J9055,Cetuximab injection,10 MG,60.573,,,,,,
J9060,Cisplatin 10 mg injection,10 MG,1.847,,,,,,
J9065,Inj cladribine per 1 mg,1 MG,21.876,,,,,,
J9070,Cyclophosphamide 100 mg inj,100 MG,37.822,,,,,,
J9098,Cytarabine liposome inj,10 MG,628.368,,,,,,
J9100,Cytarabine hcl 100 mg inj,100 MG,0.766,,,,,,AMP-based payment limit
J9120,Dactinomycin injection,0.5 MG,1455.383,,,,,,
J9130,Dacarbazine 100 mg inj,100 MG,4.671,,,,,,
J9145,"Injection, daratumumab 10 mg",10 MG,52.304,,,,,,
J9150,Daunorubicin injection,10 MG,48.173,,,,,,
J9153,"Inj daunorubicin, cytarabine",1 MG/2.27 MG,190.317,,,,,,Added January 2019
J9155,Degarelix injection,1 MG,3.804,,,,,,
J9171,Docetaxel injection,1 MG,1.345,,,,,,
J9176,"Injection, elotuzumab, 1mg",1 MG,6.404,,,,,,
J9178,"Inj, epirubicin hcl, 2 mg",2 MG,1.187,,,,,,
J9179,Eribulin mesylate injection,0.1 MG,115.309,,,,,,
J9181,Etoposide injection,10 MG,0.696,,,,,,
J9185,Fludarabine phosphate inj,50 MG,79.513,,,,,,
J9190,Fluorouracil injection,500 MG,1.791,,,,,,
J9200,Floxuridine injection,500 MG,75.589,,,,,,
J9201,Gemcitabine hcl injection,200 MG,5.928,,,,,,
J9202,Goserelin acetate implant,3.6 MG,501.205,,,,,,
J9205,Inj irinotecan liposome 1 mg,1 MG,45.649,,,,,,
J9206,Irinotecan injection,20 MG,2.864,,,,,,
J9207,Ixabepilone injection,1 MG,76.895,,,,,,
J9208,Ifosfamide injection,1 GM,25.447,,,,,,
J9209,Mesna injection,200 MG,2.097,,,,,,
J9211,Idarubicin hcl injection,5 MG,32.796,,,,,,
J9214,Interferon alfa-2b inj,1 MIL UNITS,34.032,,,,,,
J9217,Leuprolide acetate suspnsion,7.5 MG,236.154,,,,,,
J9218,Leuprolide acetate injeciton,1 MG,20.491,,,,,,
J9225,Vantas implant,50 MG,3659.725,,,,,,
J9226,Supprelin la implant,50 MG,31864.232,,,,,,
J9228,Ipilimumab injection,1 MG,150.903,,,,,,
J9230,Mechlorethamine hcl inj,10 MG,320.086,,,,,,
J9245,Inj melphalan hydrochl 50 mg,50 MG,804.634,,,,,,
J9250,Methotrexate sodium inj,5 MG,0.252,,,,,,
J9260,Methotrexate sodium inj,50 MG,2.519,,,,,,
J9261,Nelarabine injection,50 MG,152.023,,,,,,
J9263,Oxaliplatin,0.5 MG,0.187,,,,,,
J9264,Paclitaxel protein bound,1 MG,11.866,,,,,,
J9266,Pegaspargase injection,1 EA,15061.171,,,,,,
J9267,Paclitaxel injection,1 MG,0.154,,,,,,
J9268,Pentostatin injection,10 MG,2017.332,,,,,,
J9271,Inj pembrolizumab,1 MG,48.987,,,,,,
J9280,Mitomycin injection,5 MG,125.073,,,,,,
J9285,"Inj, olaratumab, 10 mg",10 MG,51.039,,,,,,
J9293,Mitoxantrone hydrochl / 5 mg,5 MG,27.582,,,,,,
J9295,"Injection, necitumumab, 1 mg",1 MG,5.608,,,,,,
J9299,"Injection, nivolumab",1 MG,27.498,,,,,,
J9301,Obinutuzumab inj,10 MG,64.620,,,,,,
J9302,Ofatumumab injection,10 MG,58.493,,,,,,
J9303,Panitumumab injection,10 MG,114.701,,,,,,
J9305,Pemetrexed injection,10 MG,68.107,,,,,,
J9306,"Injection, pertuzumab, 1 mg",1 MG,12.200,,,,,,
J9307,Pralatrexate injection,1 MG,276.233,,,,,,
J9308,"Injection, ramucirumab",5 MG,57.624,,,,,,
J9311,"Inj rituximab, hyaluronidase",10 mg,46.636,,,,,,Added January 2019
J9312,"Inj., rituximab, 10 mg",10 MG,95.397,,,,,,Added January 2019
J9315,Romidepsin injection,1 MG,316.784,,,,,,
J9320,Streptozocin injection,1 GM,346.377,,,,,,
J9325,Inj talimogene laherparepvec,1 million PFU,50.047,,,,,,
J9328,Temozolomide injection,1 MG,10.461,,,,,,
J9330,Temsirolimus injection,1 MG,65.555,,,,,,
J9351,Topotecan injection,0.1 MG,0.983,,,,,,
J9352,Injection trabectedin 0.1mg,0.1 MG,300.630,,,,,,
J9354,"Inj, ado-trastuzumab emt 1mg",1 MG,31.218,,,,,,
J9355,Trastuzumab injection,10 MG,106.995,,,,,,
J9357,Valrubicin injection,200 MG,1331.120,,,,,,
J9360,Vinblastine sulfate inj,1 MG,3.687,,,,,,
J9370,Vincristine sulfate 1 mg inj,1 MG,4.946,,,,,,
J9371,"Inj, vincristine sul lip 1mg",1 MG,2916.624,,,,,,
J9390,Vinorelbine tartrate inj,10 MG,8.272,,,,,,
J9395,"Injection, fulvestrant",25 MG,97.492,,,,,,
J9400,"Inj, ziv-aflibercept, 1mg",1 MG,8.084,,,,,,
P9041,"Albumin (human),5%, 50ml",50 ML,10.490,,,95,10.490,,
P9045,"Albumin (human), 5%, 250 ml",250 ML,52.450,,,95,52.450,,
P9046,"Albumin (human), 25%, 20 ml",20 ML,20.980,,,95,20.980,,
P9047,"Albumin (human), 25%, 50ml",50 ML,52.450,,,95,52.450,,
Q0138,"Ferumoxytol, non-esrd",1 MG,1.006,,,,,,
Q0139,"Ferumoxytol, esrd use",1 MG,1.006,,,,,,
Q0162,Ondansetron oral,1 MG,0.026,,,,,,
Q0163,Diphenhydramine hcl 50mg,50 MG,0.262,,,,,,
Q0164,Prochlorperazine maleate 5mg,5 MG,0.035,,,,,,
Q0166,Granisetron hcl 1 mg oral,1 MG,2.871,,,,,,
Q0167,Dronabinol 2.5mg oral,2.5 MG,1.166,,,,,,
Q0169,Promethazine hcl 12.5mg oral,12.5 MG,0.015,,,,,,
Q2035,"Afluria vacc, 3 yrs & >, im",0.5 ml,18.236,95,18.236,,,,see the Seasonal Influenza Vaccines Pricing webpage for current payment limits and effective dates
Q2043,Sipuleucel-t auto cd54+,Per infusion (minimum 50 million cells),42616.294,,,,,,
Q2050,Doxorubicin inj 10mg,10 MG,381.334,,,,,,
Q3027,Inj beta interferon im 1 mcg,1 MCG,53.625,,,,,,
Q4074,Iloprost non-comp unit dose,UP TO 20 MCG,141.833,,,,,,
Q4081,"Epoetin alfa, 100 units esrd",100 UNITS,1.195,,,,,,
Q4101,Apligraf,1 SQ CM,30.487,,,,,,
Q4102,Oasis wound matrix,1 SQ CM,11.403,,,,,,
Q4106,Dermagraft,1 SQ CM,32.816,,,,,,
Q4107,Graftjacket,1 SQ CM,86.109,,,,,,
Q4111,Gammagraft,1 SQ CM,7.121,,,,,,
Q4112,Cymetra injectable,1 CC,758.366,,,,,,
Q4113,Graftjacket xpress,1 CC,758.366,,,,,,
Q4115,Alloskin,1 SQ CM,8.552,,,,,,
Q4121,Theraskin,1 SQ CM,43.022,,,,,,
Q4132,"Grafix core, grafixpl core",1 SQ CM,135.000,,,,,,
Q4133,Grafix stravix prime pl sqcm,1 SQ CM,135.171,,,,,,
Q4186,Epifix 1 sq cm,1 SQ CM,159.863,,,,,,Added January 2019
Q4195,Puraply 1 sq cm,1 SQ CM,75.868,,,,,,Added January 2019
Q4196,Puraply am 1 sq cm,1 SQ CM,59.807,,,,,,Added January 2019
Q5101,"Injection, zarxio",1 MCG,0.637,,,,,,
Q5103,"Injection, inflectra",10 MG,57.276,,,,,,
Q5104,"Injection, renflexis",10 MG,61.903,,,,,,
Q5105,Inj retacrit esrd on dialysi,100 UNITS,1.136,,,,,,
Q5106,Inj retacrit non-esrd use,1000 UNITS,11.361,,,,,,
Q5108,"Injection, fulphila",0.5 MG,358.354,,,,,,
Q5110,Nivestym,1 MCG,0.752,,,,,,Added January 2019
Q9950,Inj sulf hexa lipid microsph,1 ML,20.346,,,,,,
Q9956,"Inj octafluoropropane mic,ml",1 ML,32.463,,,,,,
Q9957,"Inj perflutren lip micros,ml",1 ML,48.694,,,,,,
Q9958,"Hocm <=149 mg/ml iodine, 1ml",1 ML,0.077,,,,,,
Q9960,"Hocm 200-249mg/ml iodine,1ml",1 ML,0.224,,,,,,
Q9961,"Hocm 250-299mg/ml iodine,1ml",1 ML,0.260,,,,,,
Q9963,"Hocm 350-399mg/ml iodine,1ml",1 ML,0.197,,,,,,
Q9965,"Locm 100-199mg/ml iodine,1ml",1 ML,1.019,,,,,,
Q9966,"Locm 200-299mg/ml iodine,1ml",1 ML,0.329,,,,,,
Q9967,"Locm 300-399mg/ml iodine,1ml",1 ML,0.120,,,,,,
Q9991,Buprenorph xr 100 mg or less,Less than or equal to 100 MG,1674.800,,,,,,
Q9992,Buprenorphine xr over 100 mg,Greater than 100 MG,1674.800,,,,,,
