Payment Allowance Limits for Medicare Part B Drugs,,,,,,,,,
,,,,,,,,,
"Effective April 1, 2019 through June 30, 2019",,,,,,,,,
,,,,,,,,,
Note 1: Payment allowance limits subject to the ASP methodology are based on 4Q18 ASP data.,,,,,,,,,
"Note 2: The absence or presence of a HCPCS code and the payment allowance limits in this table does not indicate Medicare coverage of the drug. Similarly, the inclusion of ",,,,,,,,,
a payment allowance limit within a specific column does not indicate Medicare coverage of the drug in that specific category.  These determinations shall be made by the local ,,,,,,,,,
Medicare contractor processing the claim.,,,,,,,,,
,,,,,,,,,
HCPCS Code,Short Description,HCPCS Code Dosage,Payment Limit,Vaccine AWP%,Vaccine Limit,Blood AWP%,Blood limit,Clotting Factor,Notes
J7512,Prednisone ir or dr oral 1mg,1 MG,0.016,,,,,,
J7515,Cyclosporine oral 25 mg,25 MG,0.678,,,,,,
J7516,Cyclosporin parenteral 250mg,250 MG,56.690,,,,,,
J7517,Mycophenolate mofetil oral,250 MG,0.719,,,,,,
J7518,Mycophenolic acid,180 MG,3.132,,,,,,
J7520,"Sirolimus, oral",1 MG,7.077,,,,,,AMP-based payment limit
J7525,Tacrolimus injection,5 MG,205.996,,,,,,
J7527,Oral everolimus,0.25 MG,8.623,,,,,,
J7605,Arformoterol non-comp unit,15 mcg,9.877,,,,,,
J7606,"Formoterol fumarate, inh",20 MCG,11.852,,,,,,
J7608,Acetylcysteine non-comp unit,1 GM,6.315,,,,,,
J7611,Albuterol non-comp con,1 MG,0.152,,,,,,
J7612,Levalbuterol non-comp con,0.5 MG,0.182,,,,,,
J7613,Albuterol non-comp unit,1 MG,0.046,,,,,,
J7614,Levalbuterol non-comp unit,0.5 MG,0.065,,,,,,
J7620,Albuterol ipratrop non-comp,2.5 MG/0.5 MG,0.141,,,,,,
J7626,Budesonide non-comp unit,0.5 MG,2.354,,,,,,
J7631,Cromolyn sodium noncomp unit,10 MG,5.747,,,,,,
J7639,Dornase alfa non-comp unit,1 MG,47.789,,,,,,
J7644,Ipratropium bromide non-comp,1 MG,0.201,,,,,,
J7674,"Methacholine chloride, neb",1 MG,0.678,,,,,,
J7682,Tobramycin non-comp unit,300 MG,35.009,,,,,,
J7686,"Treprostinil, non-comp unit", 1.74 MG,584.325,,,,,,
J8501,Oral aprepitant,5 MG,5.047,,,,,,
J8510,Oral busulfan,2 MG,24.172,,,,,,
J8520,"Capecitabine, oral, 150 mg",150 MG,1.425,,,,,,
J8521,"Capecitabine, oral, 500 mg",500 MG,3.701,,,,,,
J8530,Cyclophosphamide oral 25 mg,25 MG,3.906,,,,,,
J8540,Oral dexamethasone,0.25 MG,0.058,,,,,,
J8560,Etoposide oral 50 mg,50 MG,75.860,,,,,,
J8600,Melphalan oral 2 mg,2 MG,12.000,,,,,,
J8610,Methotrexate oral 2.5 mg,2.5 MG,0.267,,,,,,
J8655,"Oral netupitant, palonosetro",0.5 MG,259.813,,,,,,
J8670,"Rolapitant, oral, 1mg",1 MG,1.751,,,,,,
J8700,Temozolomide,5 MG,0.752,,,,,,
J8705,Topotecan oral,0.25 mg,103.729,,,,,,
J9000,Doxorubicin hcl injection,10 MG,3.101,,,,,,
J9017,Arsenic trioxide injection,1 MG,63.011,,,,,,
J9019,Erwinaze injection,"1,000 IU",414.824,,,,,,
J9022,"Inj, atezolizumab,10 mg",10 MG,77.459,,,,,,
J9023,"Injection, avelumab, 10 mg",10 MG,81.742,,,,,,
J9025,Azacitidine injection,1 MG,1.353,,,,,,
J9027,Clofarabine injection,1 MG,66.187,,,,,,
J9031,Bcg live intravesical vac,1 EA,141.981,,,,,,
J9032,"Injection, belinostat, 10mg",10 MG,38.886,,,,,,
J9033,"Inj., treanda 1 mg",1 MG,29.950,,,,,,
J9034,"Inj., bendeka 1 mg",1 MG,23.981,,,,,,
J9035,Bevacizumab injection,10 MG,81.219,,,,,,
J9039,"Injection, blinatumomab",1 MCG,110.305,,,,,,
J9040,Bleomycin sulfate injection,15 UNITS,24.687,,,,,,
J9041,"Inj., velcade 0.1 mg",0.1 MG,44.460,,,,,,
J9042,Brentuximab vedotin inj,1 MG,156.373,,,,,,
J9043,Cabazitaxel injection,1 MG,168.825,,,,,,
J9044,"Inj, bortezomib, nos, 0.1 mg",0.1 MG,31.056,,,,,,
J9045,Carboplatin injection,50 MG,3.092,,,,,,
J9047,"Injection, carfilzomib, 1 mg",1 MG,36.356,,,,,,
J9050,Carmustine injection,100 MG,3883.225,,,,,,
J9055,Cetuximab injection,10 MG,60.734,,,,,,
J9060,Cisplatin 10 mg injection,10 MG,1.957,,,,,,
J9065,Inj cladribine per 1 mg,1 MG,22.168,,,,,,
J9070,Cyclophosphamide 100 mg inj,100 MG,37.454,,,,,,
J9100,Cytarabine hcl 100 mg inj,100 MG,0.626,,,,,,AMP-based payment limit
J9120,Dactinomycin injection,0.5 MG,1253.860,,,,,,
J9130,Dacarbazine 100 mg inj,100 MG,4.906,,,,,,
J9145,"Injection, daratumumab 10 mg",10 MG,52.286,,,,,,
J9150,Daunorubicin injection,10 MG,47.235,,,,,,
J9153,"Inj daunorubicin, cytarabine",1 MG/2.27 MG,192.306,,,,,,
J9155,Degarelix injection,1 MG,3.824,,,,,,
J9171,Docetaxel injection,1 MG,1.155,,,,,,
J9173,"Inj., durvalumab, 10 mg",10 MG,73.778,,,,,,Add April 2019
J9176,"Injection, elotuzumab, 1mg",1 MG,6.396,,,,,,
J9178,"Inj, epirubicin hcl, 2 mg",2 MG,1.070,,,,,,
J9179,Eribulin mesylate injection,0.1 MG,114.839,,,,,,
J9181,Etoposide injection,10 MG,0.741,,,,,,
J9185,Fludarabine phosphate inj,50 MG,69.404,,,,,,
J9190,Fluorouracil injection,500 MG,1.604,,,,,,
J9200,Floxuridine injection,500 MG,75.387,,,,,,
J9201,Gemcitabine hcl injection,200 MG,5.186,,,,,,
J9202,Goserelin acetate implant,3.6 MG,488.275,,,,,,
J9205,Inj irinotecan liposome 1 mg,1 MG,45.745,,,,,,
J9206,Irinotecan injection,20 MG,2.830,,,,,,
J9207,Ixabepilone injection,1 MG,84.242,,,,,,
J9208,Ifosfamide injection,1 GM,27.104,,,,,,
J9209,Mesna injection,200 MG,1.834,,,,,,
J9211,Idarubicin hcl injection,5 MG,35.936,,,,,,
J9214,Interferon alfa-2b inj,1 MIL UNITS,33.585,,,,,,
J9217,Leuprolide acetate suspnsion,7.5 MG,224.295,,,,,,
J9218,Leuprolide acetate injeciton,1 MG,14.086,,,,,,
J9225,Vantas implant,50 MG,3868.149,,,,,,
J9226,Supprelin la implant,50 MG,34970.232,,,,,,
J9228,Ipilimumab injection,1 MG,150.937,,,,,,
J9230,Mechlorethamine hcl inj,10 MG,321.723,,,,,,
J9245,Inj melphalan hydrochl 50 mg,50 MG,697.406,,,,,,
J9250,Methotrexate sodium inj,5 MG,0.264,,,,,,
J9260,Methotrexate sodium inj,50 MG,2.638,,,,,,
J9261,Nelarabine injection,50 MG,152.170,,,,,,
J9263,Oxaliplatin,0.5 MG,0.163,,,,,,
J9264,Paclitaxel protein bound,1 MG,11.851,,,,,,
J9266,Pegaspargase injection,1 EA,15701.929,,,,,,
J9267,Paclitaxel injection,1 MG,0.149,,,,,,
J9268,Pentostatin injection,10 MG,1984.759,,,,,,
J9271,Inj pembrolizumab,1 MG,49.204,,,,,,
J9280,Mitomycin injection,5 MG,115.915,,,,,,
J9285,"Inj, olaratumab, 10 mg",10 MG,51.085,,,,,,
J9293,Mitoxantrone hydrochl / 5 mg,5 MG,32.791,,,,,,
J9295,"Injection, necitumumab, 1 mg",1 MG,5.631,,,,,,
J9299,"Injection, nivolumab",1 MG,27.464,,,,,,
J9301,Obinutuzumab inj,10 MG,63.912,,,,,,
J9302,Ofatumumab injection,10 MG,58.419,,,,,,
J9303,Panitumumab injection,10 MG,115.033,,,,,,
J9305,Pemetrexed injection,10 MG,68.342,,,,,,
J9306,"Injection, pertuzumab, 1 mg",1 MG,12.204,,,,,,
J9307,Pralatrexate injection,1 MG,281.457,,,,,,
J9308,"Injection, ramucirumab",5 MG,57.680,,,,,,
J9311,"Inj rituximab, hyaluronidase",10 mg,45.284,,,,,,
J9312,"Inj., rituximab, 10 mg",10 MG,95.200,,,,,,
J9315,Romidepsin injection,1 MG,313.700,,,,,,
J9320,Streptozocin injection,1 GM,344.846,,,,,,
J9325,Inj talimogene laherparepvec,1 million PFU,49.899,,,,,,
J9328,Temozolomide injection,1 MG,10.404,,,,,,
J9330,Temsirolimus injection,1 MG,62.131,,,,,,
J9351,Topotecan injection,0.1 MG,0.899,,,,,,
J9352,Injection trabectedin 0.1mg,0.1 MG,300.651,,,,,,
J9354,"Inj, ado-trastuzumab emt 1mg",1 MG,31.208,,,,,,
J9355,Trastuzumab injection,10 MG,107.022,,,,,,
J9357,Valrubicin injection,200 MG,1380.061,,,,,,
J9360,Vinblastine sulfate inj,1 MG,3.578,,,,,,
J9370,Vincristine sulfate 1 mg inj,1 MG,4.996,,,,,,
J9371,"Inj, vincristine sul lip 1mg",1 MG,3030.373,,,,,,
J9390,Vinorelbine tartrate inj,10 MG,9.448,,,,,,
J9395,"Injection, fulvestrant",25 MG,97.541,,,,,,
J9400,"Inj, ziv-aflibercept, 1mg",1 MG,8.223,,,,,,
P9041,"Albumin (human),5%, 50ml",50 ML,10.490,,,95,10.490,,
P9045,"Albumin (human), 5%, 250 ml",250 ML,52.450,,,95,52.450,,
P9046,"Albumin (human), 25%, 20 ml",20 ML,20.980,,,95,20.980,,
P9047,"Albumin (human), 25%, 50ml",50 ML,52.450,,,95,52.450,,
Q0138,"Ferumoxytol, non-esrd",1 MG,0.969,,,,,,
Q0139,"Ferumoxytol, esrd use",1 MG,0.969,,,,,,
Q0162,Ondansetron oral,1 MG,0.029,,,,,,
Q0163,Diphenhydramine hcl 50mg,50 MG,0.274,,,,,,
Q0164,Prochlorperazine maleate 5mg,5 MG,0.302,,,,,,
Q0166,Granisetron hcl 1 mg oral,1 MG,3.631,,,,,,
Q0167,Dronabinol 2.5mg oral,2.5 MG,0.872,,,,,,
Q0169,Promethazine hcl 12.5mg oral,12.5 MG,0.035,,,,,,
Q2035,"Afluria vacc, 3 yrs & >, im",0.5 ml,18.236,95,18.236,,,,see the Seasonal Influenza Vaccines Pricing webpage for current payment limits and effective dates
Q2043,Sipuleucel-t auto cd54+,Per infusion (minimum 50 million cells),45027.551,,,,,,
Q2050,Doxorubicin inj 10mg,10 MG,361.360,,,,,,
Q3027,Inj beta interferon im 1 mcg,1 MCG,53.402,,,,,,
Q4074,Iloprost non-comp unit dose,UP TO 20 MCG,141.833,,,,,,
Q4081,"Epoetin alfa, 100 units esrd",100 UNITS,1.173,,,,,,
Q4101,Apligraf,1 SQ CM,30.900,,,,,,
Q4102,Oasis wound matrix,1 SQ CM,10.956,,,,,,
Q4106,Dermagraft,1 SQ CM,32.825,,,,,,
Q4107,Graftjacket,1 SQ CM,90.116,,,,,,
Q4111,Gammagraft,1 SQ CM,7.807,,,,,,
Q4112,Cymetra injectable,1 CC,811.165,,,,,,
Q4113,Graftjacket xpress,1 CC,811.165,,,,,,
Q4115,Alloskin,1 SQ CM,13.860,,,,,,
Q4121,Theraskin,1 SQ CM,45.755,,,,,,
Q4132,"Grafix core, grafixpl core",1 SQ CM,138.838,,,,,,
Q4133,Grafix stravix prime pl sqcm,1 SQ CM,134.108,,,,,,
Q4159,Affinity1 square cm,1 SQ CM,176.067,,,,,,Add April 2019
Q4186,Epifix 1 sq cm,1 SQ CM,160.585,,,,,,
Q4195,Puraply 1 sq cm,1 SQ CM,53.136,,,,,,
Q4196,Puraply am 1 sq cm,1 SQ CM,81.989,,,,,,
Q5101,"Injection, zarxio",1 MCG,0.636,,,,,,
Q5103,"Injection, inflectra",10 MG,54.338,,,,,,
Q5104,"Injection, renflexis",10 MG,59.266,,,,,,
Q5105,Inj retacrit esrd on dialysi,100 UNITS,1.136,,,,,,
Q5106,Inj retacrit non-esrd use,1000 UNITS,11.361,,,,,,
Q5108,"Injection, fulphila",0.5 MG,350.123,,,,,,
Q5110,Nivestym,1 MCG,0.733,,,,,,
Q5111,"Injection, udenyca 0.5 mg",0.5 MG,358.354,,,,,,Add April 2019
Q9950,Inj sulf hexa lipid microsph,1 ML,19.971,,,,,,
Q9956,"Inj octafluoropropane mic,ml",1 ML,32.183,,,,,,
Q9957,"Inj perflutren lip micros,ml",1 ML,48.274,,,,,,
Q9958,"Hocm <=149 mg/ml iodine, 1ml",1 ML,0.079,,,,,,
Q9960,"Hocm 200-249mg/ml iodine,1ml",1 ML,0.218,,,,,,
Q9961,"Hocm 250-299mg/ml iodine,1ml",1 ML,0.255,,,,,,
Q9963,"Hocm 350-399mg/ml iodine,1ml",1 ML,0.198,,,,,,
Q9965,"Locm 100-199mg/ml iodine,1ml",1 ML,1.014,,,,,,
Q9966,"Locm 200-299mg/ml iodine,1ml",1 ML,0.322,,,,,,
Q9967,"Locm 300-399mg/ml iodine,1ml",1 ML,0.119,,,,,,
Q9991,Buprenorph xr 100 mg or less,Less than or equal to 100 MG,1674.800,,,,,,
Q9992,Buprenorphine xr over 100 mg,Greater than 100 MG,1674.800,,,,,,
