Payment Allowance Limits for Medicare Part B Drugs,,,,,,,,,
,,,,,,,,,
"Effective October 1, 2019 through December 31, 2019",,,,,,,,,
,,,,,,,,,
Note 1: Payment allowance limits subject to the ASP methodology are based on 2Q19 ASP data.,,,,,,,,,
"Note 2: The absence or presence of a HCPCS code and the payment allowance limits in this table does not indicate Medicare coverage of the drug. Similarly, the inclusion of ",,,,,,,,,
a payment allowance limit within a specific column does not indicate Medicare coverage of the drug in that specific category.  These determinations shall be made by the local ,,,,,,,,,
Medicare contractor processing the claim.,,,,,,,,,
,,,,,,,,,
HCPCS Code,Short Description,HCPCS Code Dosage,Payment Limit,Vaccine AWP%,Vaccine Limit,Blood AWP%,Blood limit,Clotting Factor,Notes
J7312,Dexamethasone intra implant,0.1 MG,200.026,,,,,,
J7313,Fluocinol acet intravit imp,0.01 MG,490.865,,,,,,
J7316,"Inj, ocriplasmin, 0.125 mg",0.125 MG,1046.927,,,,,,
J7321,Hyalgan supartz visco-3 dose,per dose,81.571,,,,,,
J7323,Euflexxa inj per dose,per dose,145.079,,,,,,
J7324,Orthovisc inj per dose,PER DOSE,143.397,,,,,,
J7325,Synvisc or synvisc-one,1 MG,11.412,,,,,,
J7327,Monovisc inj per dose,PER DOSE,769.506,,,,,,
J7336,Capsaicin 8% patch,1 SQ CM,3.152,,,,,,
J7340,Carbidopa levodopa ent 100ml,100 ML,219.448,,,,,,
J7345,"Aminolevulinic acid, 10% gel",10 MG,1.448,,,,,,
J7500,Azathioprine oral 50mg,50 MG,0.661,,,,,,
J7502,Cyclosporine oral 100 mg,100 MG,2.336,,,,,,
J7503,Tacrol envarsus ex rel oral,0.25 MG,1.326,,,,,,
J7504,Lymphocyte immune globulin,250 MG,2066.023,,,,,,
J7507,Tacrolimus imme rel oral 1mg,1 MG,0.394,,,,,,
J7508,Tacrol astagraf ex rel oral,0.1 MG,0.478,,,,,,
J7509,Methylprednisolone oral,4 MG,0.364,,,,,,
J7510,Prednisolone oral per 5 mg,5 MG,0.086,,,,,,
J7511,Antithymocyte globuln rabbit,25 MG,768.555,,,,,,
J7512,Prednisone ir or dr oral 1mg,1 MG,0.013,,,,,,
J7515,Cyclosporine oral 25 mg,25 MG,0.697,,,,,,
J7516,Cyclosporin parenteral 250mg,250 MG,49.253,,,,,,
J7517,Mycophenolate mofetil oral,250 MG,0.542,,,,,,
J7518,Mycophenolic acid,180 MG,3.338,,,,,,
J7520,"Sirolimus, oral",1 MG,5.954,,,,,,AMP-based payment limit
J7525,Tacrolimus injection,5 MG,211.839,,,,,,
J7527,Oral everolimus,0.25 MG,8.970,,,,,,
J7605,Arformoterol non-comp unit,15 mcg,10.375,,,,,,
J7606,"Formoterol fumarate, inh",20 MCG,12.171,,,,,,
J7608,Acetylcysteine non-comp unit,1 GM,5.813,,,,,,
J7611,Albuterol non-comp con,1 MG,0.192,,,,,,
J7612,Levalbuterol non-comp con,0.5 MG,0.272,,,,,,
J7613,Albuterol non-comp unit,1 MG,0.043,,,,,,
J7614,Levalbuterol non-comp unit,0.5 MG,0.064,,,,,,
J7620,Albuterol ipratrop non-comp,2.5 MG/0.5 MG,0.131,,,,,,
J7626,Budesonide non-comp unit,0.5 MG,2.157,,,,,,
J7631,Cromolyn sodium noncomp unit,10 MG,4.747,,,,,,
J7639,Dornase alfa non-comp unit,1 MG,47.787,,,,,,
J7644,Ipratropium bromide non-comp,1 MG,0.199,,,,,,
J7674,"Methacholine chloride, neb",1 MG,0.666,,,,,,
J7682,Tobramycin non-comp unit,300 MG,36.786,,,,,,
J7686,"Treprostinil, non-comp unit", 1.74 MG,612.957,,,,,,
J8501,Oral aprepitant,5 MG,4.311,,,,,,
J8510,Oral busulfan,2 MG,24.181,,,,,,
J8520,"Capecitabine, oral, 150 mg",150 MG,1.362,,,,,,
J8521,"Capecitabine, oral, 500 mg",500 MG,3.482,,,,,,
J8530,Cyclophosphamide oral 25 mg,25 MG,3.309,,,,,,
J8540,Oral dexamethasone,0.25 MG,0.051,,,,,,
J8560,Etoposide oral 50 mg,50 MG,75.355,,,,,,
J8600,Melphalan oral 2 mg,2 MG,12.000,,,,,,
J8610,Methotrexate oral 2.5 mg,2.5 MG,0.237,,,,,,
J8655,"Oral netupitant, palonosetro",0.5 MG,245.742,,,,,,
J8670,"Rolapitant, oral, 1mg",1 MG,2.118,,,,,,
J8700,Temozolomide,5 MG,0.731,,,,,,
J8705,Topotecan oral,0.25 mg,103.658,,,,,,
J9000,Doxorubicin hcl injection,10 MG,3.732,,,,,,
J9017,Arsenic trioxide injection,1 MG,44.314,,,,,,
J9019,Erwinaze injection,"1,000 IU",414.825,,,,,,
J9022,"Inj, atezolizumab,10 mg",10 MG,77.008,,,,,,
J9023,"Injection, avelumab, 10 mg",10 MG,82.969,,,,,,
J9025,Azacitidine injection,1 MG,1.161,,,,,,
J9027,Clofarabine injection,1 MG,61.690,,,,,,
J9030,Bcg live intravesical 1mg,1 MG,2.821,,,,,,
J9032,"Injection, belinostat, 10mg",10 MG,40.070,,,,,,
J9033,"Inj., treanda 1 mg",1 MG,27.844,,,,,,
J9034,"Inj., bendeka 1 mg",1 MG,22.849,,,,,,
J9035,Bevacizumab injection,10 MG,81.182,,,,,,
J9036,Inj. belrapzo/bendamustine,1 MG,24.355,,,,,,
J9039,"Injection, blinatumomab",1 MCG,113.397,,,,,,
J9040,Bleomycin sulfate injection,15 UNITS,26.662,,,,,,
J9041,"Inj., velcade 0.1 mg",0.1 MG,44.687,,,,,,
J9042,Brentuximab vedotin inj,1 MG,162.437,,,,,,
J9043,Cabazitaxel injection,1 MG,173.666,,,,,,
J9044,"Inj, bortezomib, nos, 0.1 mg",0.1 MG,25.039,,,,,,
J9045,Carboplatin injection,50 MG,2.886,,,,,,
J9047,"Injection, carfilzomib, 1 mg",1 MG,37.599,,,,,,
J9050,Carmustine injection,100 MG,3039.006,,,,,,
J9055,Cetuximab injection,10 MG,62.048,,,,,,
J9060,Cisplatin 10 mg injection,10 MG,1.876,,,,,,
J9065,Inj cladribine per 1 mg,1 MG,18.999,,,,,,
J9070,Cyclophosphamide 100 mg inj,100 MG,34.139,,,,,,
J9100,Cytarabine hcl 100 mg inj,100 MG,0.555,,,,,,AMP-based payment limit
J9119,"Inj., cemiplimab-rwlc, 1 mg",1 MG,27.447,,,,,,Added October 2019
J9120,Dactinomycin injection,0.5 MG,1098.200,,,,,,
J9130,Dacarbazine 100 mg inj,100 MG,4.138,,,,,,
J9145,"Injection, daratumumab 10 mg",10 MG,53.948,,,,,,
J9150,Daunorubicin injection,10 MG,46.740,,,,,,
J9153,"Inj daunorubicin, cytarabine",1 MG/2.27 MG,192.306,,,,,,
J9155,Degarelix injection,1 MG,3.965,,,,,,
J9171,Docetaxel injection,1 MG,0.865,,,,,,
J9173,"Inj., durvalumab, 10 mg",10 MG,74.636,,,,,,
J9176,"Injection, elotuzumab, 1mg",1 MG,6.496,,,,,,
J9178,"Inj, epirubicin hcl, 2 mg",2 MG,0.950,,,,,,
J9179,Eribulin mesylate injection,0.1 MG,114.274,,,,,,
J9181,Etoposide injection,10 MG,0.558,,,,,,
J9185,Fludarabine phosphate inj,50 MG,56.576,,,,,,
J9190,Fluorouracil injection,500 MG,1.550,,,,,,
J9200,Floxuridine injection,500 MG,82.677,,,,,,
J9201,Gemcitabine hcl injection,200 MG,5.004,,,,,,
J9202,Goserelin acetate implant,3.6 MG,497.719,,,,,,
J9203,Gemtuzumab ozogamicin 0.1 mg,0.1 MG,199.230,,,,,,Added October 2019
J9204,"Inj mogamulizumab-kpkc, 1 mg",1 MG,200.870,,,,,,Added October 2019
J9205,Inj irinotecan liposome 1 mg,1 MG,49.913,,,,,,
J9206,Irinotecan injection,20 MG,2.474,,,,,,
J9207,Ixabepilone injection,1 MG,91.065,,,,,,
J9208,Ifosfamide injection,1 GM,26.438,,,,,,
J9209,Mesna injection,200 MG,1.606,,,,,,
J9211,Idarubicin hcl injection,5 MG,32.723,,,,,,
J9214,Interferon alfa-2b inj,1 MIL UNITS,34.239,,,,,,
J9217,Leuprolide acetate suspnsion,7.5 MG,224.698,,,,,,
J9218,Leuprolide acetate injeciton,1 MG,16.601,,,,,,
J9225,Vantas implant,50 MG,4085.605,,,,,,
J9226,Supprelin la implant,50 MG,36647.599,,,,,,
J9228,Ipilimumab injection,1 MG,153.128,,,,,,
J9229,Inj inotuzumab ozogam 0.1 mg,0.1 MG,2270.312,,,,,,Added October 2019
J9245,Inj melphalan hydrochl 50 mg,50 MG,610.875,,,,,,
J9250,Methotrexate sodium inj,5 MG,0.249,,,,,,
J9260,Methotrexate sodium inj,50 MG,2.487,,,,,,
J9261,Nelarabine injection,50 MG,152.479,,,,,,
J9262,"Inj, omacetaxine mep, 0.01mg",0.01 MG,3.110,,,,,,
J9263,Oxaliplatin,0.5 MG,0.150,,,,,,
J9264,Paclitaxel protein bound,1 MG,12.513,,,,,,
J9266,Pegaspargase injection,1 EA,17566.886,,,,,,
J9267,Paclitaxel injection,1 MG,0.130,,,,,,
J9268,Pentostatin injection,10 MG,1968.606,,,,,,
J9271,Inj pembrolizumab,1 MG,49.389,,,,,,
J9280,Mitomycin injection,5 MG,87.749,,,,,,
J9285,"Inj, olaratumab, 10 mg",10 MG,52.134,,,,,,
J9293,Mitoxantrone hydrochl / 5 mg,5 MG,27.385,,,,,,
J9295,"Injection, necitumumab, 1 mg",1 MG,5.744,,,,,,
J9299,"Injection, nivolumab",1 MG,27.805,,,,,,
J9301,Obinutuzumab inj,10 MG,62.864,,,,,,
J9302,Ofatumumab injection,10 MG,60.093,,,,,,
J9303,Panitumumab injection,10 MG,119.071,,,,,,
J9305,Pemetrexed injection,10 MG,69.472,,,,,,
J9306,"Injection, pertuzumab, 1 mg",1 MG,12.290,,,,,,
J9307,Pralatrexate injection,1 MG,291.264,,,,,,
J9308,"Injection, ramucirumab",5 MG,58.419,,,,,,
J9311,"Inj rituximab, hyaluronidase",10 mg,43.528,,,,,,
J9312,"Inj., rituximab, 10 mg",10 MG,94.667,,,,,,
J9315,Romidepsin injection,1 MG,297.586,,,,,,
J9320,Streptozocin injection,1 GM,349.701,,,,,,
J9325,Inj talimogene laherparepvec,1 million PFU,51.466,,,,,,
J9328,Temozolomide injection,1 MG,10.392,,,,,,
J9330,Temsirolimus injection,1 MG,53.135,,,,,,
J9340,Thiotepa injection,15 MG,404.280,,,,,,
J9351,Topotecan injection,0.1 MG,0.869,,,,,,
J9352,Injection trabectedin 0.1mg,0.1 MG,312.913,,,,,,
J9354,"Inj, ado-trastuzumab emt 1mg",1 MG,31.364,,,,,,
J9355,Inj trastuzumab excl biosimi,10 MG,106.622,,,,,,
J9356,"Inj. herceptin hylecta, 10mg",10 MG,80.258,,,,,,
J9357,Valrubicin injection,200 MG,1438.588,,,,,,
J9360,Vinblastine sulfate inj,1 MG,3.801,,,,,,
J9370,Vincristine sulfate 1 mg inj,1 MG,4.813,,,,,,
J9371,"Inj, vincristine sul lip 1mg",1 MG,3080.040,,,,,,
J9390,Vinorelbine tartrate inj,10 MG,11.656,,,,,,
J9395,"Injection, fulvestrant",25 MG,94.874,,,,,,
J9400,"Inj, ziv-aflibercept, 1mg",1 MG,8.374,,,,,,
P9041,"Albumin (human),5%, 50ml",50 ML,10.490,,,95,10.490,,
P9045,"Albumin (human), 5%, 250 ml",250 ML,52.450,,,95,52.450,,
P9046,"Albumin (human), 25%, 20 ml",20 ML,20.980,,,95,20.980,,
P9047,"Albumin (human), 25%, 50ml",50 ML,52.450,,,95,52.450,,
Q0138,"Ferumoxytol, non-esrd",1 MG,0.997,,,,,,
Q0139,"Ferumoxytol, esrd use",1 MG,0.997,,,,,,
Q0162,Ondansetron oral,1 MG,0.020,,,,,,
Q0164,Prochlorperazine maleate 5mg,5 MG,0.220,,,,,,
Q0166,Granisetron hcl 1 mg oral,1 MG,0.960,,,,,,
Q0167,Dronabinol 2.5mg oral,2.5 MG,0.616,,,,,,AMP-based payment limit
Q2043,Sipuleucel-t auto cd54+,Per infusion (minimum 50 million cells),46374.199,,,,,,
Q2050,Doxorubicin inj 10mg,10 MG,355.070,,,,,,
Q3027,Inj beta interferon im 1 mcg,1 MCG,53.583,,,,,,
Q4074,Iloprost non-comp unit dose,UP TO 20 MCG,141.832,,,,,,
Q4081,"Epoetin alfa, 100 units esrd",100 UNITS,1.103,,,,,,
Q4101,Apligraf,1 SQ CM,30.708,,,,,,
Q4102,Oasis wound matrix,1 SQ CM,10.529,,,,,,
Q4106,Dermagraft,1 SQ CM,33.002,,,,,,
Q4107,Graftjacket,1 SQ CM,92.593,,,,,,
Q4110,Primatrix,1 SQ CM,47.650,,,,,,
Q4111,Gammagraft,1 SQ CM,6.969,,,,,,
Q4113,Graftjacket xpress,1 CC,919.550,,,,,,
Q4115,Alloskin,1 SQ CM,13.504,,,,,,
Q4121,Theraskin,1 SQ CM,41.066,,,,,,
Q4132,"Grafix core, grafixpl core",1 SQ CM,117.918,,,,,,
Q4133,Grafix stravix prime pl sqcm,1 SQ CM,140.558,,,,,,
Q4137,Amnioexcel biodexcel 1sq cm,1 SQ CM,77.624,,,,,,
Q4145,"Epifix, inj, 1mg",1 MG,21.079,,,,,,
Q4151,"Amnioband, guardian 1 sq cm",1 SQ CM,158.281,,,,,,
Q4154,Biovance 1 square cm,1 SQ CM,113.981,,,,,,
Q4159,Affinity1 square cm,1 SQ CM,644.480,,,,,,
Q4160,Nushield 1 square cm,1 SQ CM,110.162,,,,,,
Q4170,"Cygnus, per sq cm",1 SQ CM,132.775,,,,,,
Q4186,Epifix 1 sq cm,1 SQ CM,160.419,,,,,,
Q4195,Puraply 1 sq cm,1 SQ CM,89.703,,,,,,
Q4196,Puraply am 1 sq cm,1 SQ CM,104.832,,,,,,
Q5101,"Injection, zarxio",1 MCG,0.573,,,,,,
Q5103,"Injection, inflectra",10 MG,49.247,,,,,,
Q5104,"Injection, renflexis",10 MG,53.395,,,,,,
Q5105,Inj retacrit esrd on dialysi,100 UNITS,0.963,,,,,,
Q5106,Inj retacrit non-esrd use,1000 UNITS,9.629,,,,,,
Q5107,Inj mvasi 10 mg,10 MG,69.772,,,,,,Added October 2019
Q5108,"Injection, fulphila",0.5 MG,327.413,,,,,,
Q5110,Nivestym,1 MCG,0.635,,,,,,
Q5111,"Injection, udenyca 0.5 mg",0.5 MG,347.056,,,,,,
Q5117,"Inj., kanjinti, 10 mg",10 MG,90.671,,,,,,Added October 2019
Q9950,Inj sulf hexa lipid microsph,1 ML,19.535,,,,,,
Q9956,"Inj octafluoropropane mic,ml",1 ML,32.270,,,,,,
Q9957,"Inj perflutren lip micros,ml",1 ML,48.405,,,,,,
Q9958,"Hocm <=149 mg/ml iodine, 1ml",1 ML,0.074,,,,,,
Q9960,"Hocm 200-249mg/ml iodine,1ml",1 ML,0.225,,,,,,
Q9961,"Hocm 250-299mg/ml iodine,1ml",1 ML,0.258,,,,,,
Q9963,"Hocm 350-399mg/ml iodine,1ml",1 ML,0.198,,,,,,
Q9965,"Locm 100-199mg/ml iodine,1ml",1 ML,1.008,,,,,,
Q9966,"Locm 200-299mg/ml iodine,1ml",1 ML,0.314,,,,,,
Q9967,"Locm 300-399mg/ml iodine,1ml",1 ML,0.115,,,,,,
Q9991,Buprenorph xr 100 mg or less,Less than or equal to 100 MG,1673.362,,,,,,
Q9992,Buprenorphine xr over 100 mg,Greater than 100 MG,1673.362,,,,,,
