Payment Allowance Limits for Medicare Part B Drugs,,,,,,,,,
,,,,,,,,,
"Effective January 1, 2020 through March 31, 2020",,,,,,,,,
,,,,,,,,,
Note 1: Payment allowance limits subject to the ASP methodology are based on 3Q19 ASP data.,,,,,,,,,
Note 2: The absence or presence of a HCPCS code and the payment allowance limits in this table does not indicate whether Medicare covers a drug.  These determinations shall be made by the local Medicare contractor processing the claim.,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
HCPCS Code,Short Description,HCPCS Code Dosage,Payment Limit,Vaccine AWP%,Vaccine Limit,Blood AWP%,Blood limit,Clotting Factor,Notes
J7311,"Inj., retisert, 0.01 mg",0.01 MG,341.552,,,,,,
J7312,Dexamethasone intra implant,0.1 MG,200.104,,,,,,
J7313,"Inj., iluvien, 0.01 mg",0.01 MG,490.812,,,,,,
J7316,"Inj, ocriplasmin, 0.125 mg",0.125 MG,1046.927,,,,,,
J7321,Hyalgan supartz visco-3 dose,per dose,82.846,,,,,,
J7323,Euflexxa inj per dose,per dose,144.694,,,,,,
J7324,Orthovisc inj per dose,PER DOSE,140.422,,,,,,
J7325,Synvisc or synvisc-one,1 MG,11.025,,,,,,
J7327,Monovisc inj per dose,PER DOSE,781.265,,,,,,
J7336,Capsaicin 8% patch,1 SQ CM,3.250,,,,,,
J7340,Carbidopa levodopa ent 100ml,100 ML,212.632,,,,,,
J7345,"Aminolevulinic acid, 10% gel",10 MG,1.453,,,,,,
J7500,Azathioprine oral 50mg,50 MG,0.658,,,,,,
J7502,Cyclosporine oral 100 mg,100 MG,2.381,,,,,,
J7503,Tacrol envarsus ex rel oral,0.25 MG,1.353,,,,,,
J7504,Lymphocyte immune globulin,250 MG,2060.038,,,,,,
J7507,Tacrolimus imme rel oral 1mg,1 MG,0.690,,,,,,
J7508,Tacrol astagraf ex rel oral,0.1 MG,0.479,,,,,,
J7509,Methylprednisolone oral,4 MG,0.353,,,,,,
J7510,Prednisolone oral per 5 mg,5 MG,0.092,,,,,,
J7511,Antithymocyte globuln rabbit,25 MG,765.737,,,,,,
J7512,Prednisone ir or dr oral 1mg,1 MG,0.012,,,,,,
J7515,Cyclosporine oral 25 mg,25 MG,0.653,,,,,,
J7516,Cyclosporin parenteral 250mg,250 MG,58.745,,,,,,
J7517,Mycophenolate mofetil oral,250 MG,0.720,,,,,,
J7518,Mycophenolic acid,180 MG,2.664,,,,,,
J7520,"Sirolimus, oral",1 MG,6.002,,,,,,AMP-based payment limit
J7525,Tacrolimus injection,5 MG,211.595,,,,,,
J7527,Oral everolimus,0.25 MG,8.964,,,,,,
J7605,Arformoterol non-comp unit,15 mcg,10.640,,,,,,
J7606,"Formoterol fumarate, inh",20 MCG,12.080,,,,,,
J7608,Acetylcysteine non-comp unit,1 GM,5.690,,,,,,
J7611,Albuterol non-comp con,1 MG,0.243,,,,,,
J7612,Levalbuterol non-comp con,0.5 MG,0.279,,,,,,
J7613,Albuterol non-comp unit,1 MG,0.039,,,,,,
J7614,Levalbuterol non-comp unit,0.5 MG,0.055,,,,,,
J7620,Albuterol ipratrop non-comp,2.5 MG/0.5 MG,0.127,,,,,,
J7626,Budesonide non-comp unit,0.5 MG,1.736,,,,,,
J7631,Cromolyn sodium noncomp unit,10 MG,4.897,,,,,,
J7639,Dornase alfa non-comp unit,1 MG,47.793,,,,,,
J7644,Ipratropium bromide non-comp,1 MG,0.204,,,,,,
J7674,"Methacholine chloride, neb",1 MG,0.747,,,,,,
J7682,Tobramycin non-comp unit,300 MG,39.370,,,,,,Updated January 2021
J7686,"Treprostinil, non-comp unit", 1.74 MG,612.957,,,,,,
J8501,Oral aprepitant,5 MG,4.869,,,,,,
J8520,"Capecitabine, oral, 150 mg",150 MG,0.778,,,,,,
J8521,"Capecitabine, oral, 500 mg",500 MG,2.729,,,,,,
J8530,Cyclophosphamide oral 25 mg,25 MG,2.651,,,,,,
J8540,Oral dexamethasone,0.25 MG,0.024,,,,,,
J8560,Etoposide oral 50 mg,50 MG,75.267,,,,,,
J8610,Methotrexate oral 2.5 mg,2.5 MG,0.228,,,,,,
J8655,"Oral netupitant, palonosetro",0.5 MG,246.916,,,,,,
J8670,"Rolapitant, oral, 1mg",1 MG,2.080,,,,,,
J8700,Temozolomide,5 MG,0.908,,,,,,
J8705,Topotecan oral,0.25 mg,103.709,,,,,,
J9000,Doxorubicin hcl injection,10 MG,2.867,,,,,,
J9017,Arsenic trioxide injection,1 MG,44.074,,,,,,
J9019,Erwinaze injection,"1,000 IU",414.824,,,,,,
J9022,"Inj, atezolizumab,10 mg",10 MG,77.857,,,,,,
J9023,"Injection, avelumab, 10 mg",10 MG,84.116,,,,,,
J9025,Azacitidine injection,1 MG,1.023,,,,,,
J9027,Clofarabine injection,1 MG,54.222,,,,,,
J9030,Bcg live intravesical 1mg,1 MG,2.825,,,,,,
J9032,"Injection, belinostat, 10mg",10 MG,40.827,,,,,,
J9033,"Inj., treanda 1 mg",1 MG,26.892,,,,,,
J9034,"Inj., bendeka 1 mg",1 MG,21.725,,,,,,
J9035,Bevacizumab injection,10 MG,80.643,,,,,,
J9036,Inj. belrapzo/bendamustine,1 MG,23.874,,,,,,
J9039,"Injection, blinatumomab",1 MCG,113.344,,,,,,
J9040,Bleomycin sulfate injection,15 UNITS,22.665,,,,,,
J9041,"Inj., velcade 0.1 mg",0.1 MG,44.855,,,,,,
J9042,Brentuximab vedotin inj,1 MG,169.374,,,,,,
J9043,Cabazitaxel injection,1 MG,176.042,,,,,,
J9044,"Inj, bortezomib, nos, 0.1 mg",0.1 MG,22.704,,,,,,
J9045,Carboplatin injection,50 MG,2.689,,,,,,
J9047,"Injection, carfilzomib, 1 mg",1 MG,37.540,,,,,,
J9050,Carmustine injection,100 MG,2618.621,,,,,,
J9055,Cetuximab injection,10 MG,63.206,,,,,,
J9060,Cisplatin 10 mg injection,10 MG,1.929,,,,,,
J9065,Inj cladribine per 1 mg,1 MG,20.180,,,,,,
J9070,Cyclophosphamide 100 mg inj,100 MG,33.235,,,,,,
J9100,Cytarabine hcl 100 mg inj,100 MG,0.806,,,,,,
J9119,"Inj., cemiplimab-rwlc, 1 mg",1 MG,27.434,,,,,,
J9120,Dactinomycin injection,0.5 MG,1190.892,,,,,,Updated July 2020
J9130,Dacarbazine 100 mg inj,100 MG,4.072,,,,,,
J9145,"Injection, daratumumab 10 mg",10 MG,54.030,,,,,,
J9150,Daunorubicin injection,10 MG,48.395,,,,,,
J9153,"Inj daunorubicin, cytarabine",1 MG/2.27 MG,195.416,,,,,,
J9155,Degarelix injection,1 MG,3.956,,,,,,
J9171,Docetaxel injection,1 MG,0.965,,,,,,
J9173,"Inj., durvalumab, 10 mg",10 MG,75.580,,,,,,
J9176,"Injection, elotuzumab, 1mg",1 MG,6.582,,,,,,
J9178,"Inj, epirubicin hcl, 2 mg",2 MG,1.120,,,,,,
J9179,Eribulin mesylate injection,0.1 MG,116.237,,,,,,
J9181,Etoposide injection,10 MG,0.619,,,,,,
J9185,Fludarabine phosphate inj,50 MG,47.888,,,,,,
J9190,Fluorouracil injection,500 MG,1.512,,,,,,
J9200,Floxuridine injection,500 MG,85.372,,,,,,
J9201,In gemcitabine hcl nos 200mg,200 MG,4.156,,,,,,
J9202,Goserelin acetate implant,3.6 MG,503.984,,,,,,
J9203,Gemtuzumab ozogamicin 0.1 mg,0.1 MG,199.552,,,,,,
J9204,"Inj mogamulizumab-kpkc, 1 mg",1 MG,200.870,,,,,,
J9205,Inj irinotecan liposome 1 mg,1 MG,49.838,,,,,,
J9206,Irinotecan injection,20 MG,2.476,,,,,,
J9207,Ixabepilone injection,1 MG,96.073,,,,,,
J9208,Ifosfamide injection,1 GM,26.698,,,,,,
J9209,Mesna injection,200 MG,2.218,,,,,,
J9211,Idarubicin hcl injection,5 MG,36.310,,,,,,
J9214,Interferon alfa-2b inj,1 MIL UNITS,34.209,,,,,,
J9217,Leuprolide acetate suspnsion,7.5 MG,230.074,,,,,,
J9218,Leuprolide acetate injeciton,1 MG,10.128,,,,,,
J9225,Vantas implant,50 MG,4119.790,,,,,,
J9226,Supprelin la implant,50 MG,36674.535,,,,,,
J9228,Ipilimumab injection,1 MG,155.182,,,,,,
J9229,Inj inotuzumab ozogam 0.1 mg,0.1 MG,2273.760,,,,,,
J9245,Inj melphalan hydrochl 50 mg,50 MG,633.388,,,,,,
J9250,Methotrexate sodium inj,5 MG,0.249,,,,,,
J9260,Methotrexate sodium inj,50 MG,2.490,,,,,,
J9261,Nelarabine injection,50 MG,152.713,,,,,,
J9262,"Inj, omacetaxine mep, 0.01mg",0.01 MG,2.906,,,,,,
J9263,Oxaliplatin,0.5 MG,0.153,,,,,,
J9264,Paclitaxel protein bound,1 MG,12.554,,,,,,
J9266,Pegaspargase injection,1 EA,17571.622,,,,,,
J9267,Paclitaxel injection,1 MG,0.138,,,,,,
J9268,Pentostatin injection,10 MG,2109.352,,,,,,
J9271,Inj pembrolizumab,1 MG,50.264,,,,,,
J9280,Mitomycin injection,5 MG,79.889,,,,,,
J9285,"Inj, olaratumab, 10 mg",10 MG,52.165,,,,,,
J9293,Mitoxantrone hydrochl / 5 mg,5 MG,27.805,,,,,,
J9295,"Injection, necitumumab, 1 mg",1 MG,5.744,,,,,,
J9299,"Injection, nivolumab",1 MG,28.162,,,,,,
J9301,Obinutuzumab inj,10 MG,63.515,,,,,,
J9302,Ofatumumab injection,10 MG,60.081,,,,,,
J9303,Panitumumab injection,10 MG,118.518,,,,,,
J9305,Pemetrexed injection,10 MG,70.793,,,,,,
J9306,"Injection, pertuzumab, 1 mg",1 MG,12.617,,,,,,
J9307,Pralatrexate injection,1 MG,295.523,,,,,,
J9308,"Injection, ramucirumab",5 MG,59.670,,,,,,
J9309,"Inj, polatuzumab vedotin 1mg",1 MG,113.383,,,,,,Added January 2020
J9311,"Inj rituximab, hyaluronidase",10 mg,42.869,,,,,,
J9312,"Inj., rituximab, 10 mg",10 MG,94.411,,,,,,
J9315,Romidepsin injection,1 MG,220.877,,,,,,AMP-based payment limit
J9320,Streptozocin injection,1 GM,352.652,,,,,,
J9325,Inj talimogene laherparepvec,1 million PFU,51.438,,,,,,
J9328,Temozolomide injection,1 MG,10.392,,,,,,
J9330,Temsirolimus injection,1 MG,47.928,,,,,,
J9340,Thiotepa injection,15 MG,412.007,,,,,,
J9351,Topotecan injection,0.1 MG,0.979,,,,,,
J9352,Injection trabectedin 0.1mg,0.1 MG,312.938,,,,,,
J9354,"Inj, ado-trastuzumab emt 1mg",1 MG,32.107,,,,,,
J9355,Inj trastuzumab excl biosimi,10 MG,105.855,,,,,,
J9356,"Inj. herceptin hylecta, 10mg",10 MG,79.181,,,,,,
J9357,Valrubicin injection,200 MG,1426.352,,,,,,
J9360,Vinblastine sulfate inj,1 MG,3.885,,,,,,
J9370,Vincristine sulfate 1 mg inj,1 MG,4.884,,,,,,
J9371,"Inj, vincristine sul lip 1mg",1 MG,3075.827,,,,,,
J9390,Vinorelbine tartrate inj,10 MG,11.960,,,,,,
J9395,"Injection, fulvestrant",25 MG,84.957,,,,,,
J9400,"Inj, ziv-aflibercept, 1mg",1 MG,8.395,,,,,,
P9041,"Albumin (human),5%, 50ml",50 ML,10.490,,,95,10.490,,
P9045,"Albumin (human), 5%, 250 ml",250 ML,52.450,,,95,52.450,,
P9046,"Albumin (human), 25%, 20 ml",20 ML,20.980,,,95,20.980,,
P9047,"Albumin (human), 25%, 50ml",50 ML,52.450,,,95,52.450,,
Q0138,"Ferumoxytol, non-esrd",1 MG,1.042,,,,,,
Q0139,"Ferumoxytol, esrd use",1 MG,1.042,,,,,,
Q0162,Ondansetron oral,1 MG,0.018,,,,,,
Q0164,Prochlorperazine maleate 5mg,5 MG,0.225,,,,,,
Q0166,Granisetron hcl 1 mg oral,1 MG,0.693,,,,,,
Q0167,Dronabinol 2.5mg oral,2.5 MG,0.692,,,,,,AMP-based payment limit
Q2043,Sipuleucel-t auto cd54+,Per infusion (minimum 50 million cells),45942.628,,,,,,
Q2050,Doxorubicin inj 10mg,10 MG,295.518,,,,,,
Q3027,Inj beta interferon im 1 mcg,1 MCG,53.559,,,,,,
Q4074,Iloprost non-comp unit dose,UP TO 20 MCG,139.833,,,,,,
Q4081,"Epoetin alfa, 100 units esrd",100 UNITS,1.056,,,,,,
Q4101,Apligraf,1 SQ CM,30.554,,,,,,
Q4102,Oasis wound matrix,1 SQ CM,11.338,,,,,,
Q4106,Dermagraft,1 SQ CM,32.513,,,,,,
Q4110,Primatrix,1 SQ CM,44.980,,,,,,
Q4111,Gammagraft,1 SQ CM,7.142,,,,,,
Q4115,Alloskin,1 SQ CM,6.673,,,,,,
Q4121,Theraskin,1 SQ CM,40.627,,,,,,
Q4132,"Grafix core, grafixpl core",1 SQ CM,115.542,,,,,,
Q4133,Grafix stravix prime pl sqcm,1 SQ CM,140.985,,,,,,
Q4137,Amnioexcel biodexcel 1sq cm,1 SQ CM,76.475,,,,,,
Q4145,"Epifix, inj, 1mg",1 MG,18.171,,,,,,
Q4151,"Amnioband, guardian 1 sq cm",1 SQ CM,140.879,,,,,,
Q4154,Biovance 1 square cm,1 SQ CM,114.935,,,,,,
Q4159,Affinity1 square cm,1 SQ CM,644.480,,,,,,
Q4160,Nushield 1 square cm,1 SQ CM,101.251,,,,,,
Q4170,"Cygnus, per sq cm",1 SQ CM,122.626,,,,,,
Q4186,Epifix 1 sq cm,1 SQ CM,163.346,,,,,,
Q4195,Puraply 1 sq cm,1 SQ CM,119.987,,,,,,
Q4196,Puraply am 1 sq cm,1 SQ CM,113.857,,,,,,
Q5101,"Injection, zarxio",1 MCG,0.551,,,,,,
Q5103,"Injection, inflectra",10 MG,47.771,,,,,,
Q5104,"Injection, renflexis",10 MG,51.750,,,,,,
Q5105,Inj retacrit esrd on dialysi,100 UNITS,0.933,,,,,,
Q5106,Inj retacrit non-esrd use,1000 UNITS,9.325,,,,,,
Q5107,Inj mvasi 10 mg,10 MG,69.772,,,,,,
Q5108,"Injection, fulphila",0.5 MG,311.618,,,,,,
Q5110,Nivestym,1 MCG,0.628,,,,,,
Q5111,"Injection, udenyca 0.5 mg",0.5 MG,336.520,,,,,,
Q5114,Inj ogivri 10 mg,10 MG,90.671,,,,,,Added January 2020
Q5115,Inj truxima 10 mg,10 MG,87.092,,,,,,Added January 2020
Q5117,"Inj., kanjinti, 10 mg",10 MG,90.671,,,,,,
Q9950,Inj sulf hexa lipid microsph,1 ML,19.585,,,,,,
Q9956,"Inj octafluoropropane mic,ml",1 ML,32.131,,,,,,
Q9957,"Inj perflutren lip micros,ml",1 ML,48.196,,,,,,
Q9958,"Hocm <=149 mg/ml iodine, 1ml",1 ML,0.075,,,,,,
Q9960,"Hocm 200-249mg/ml iodine,1ml",1 ML,0.169,,,,,,
Q9961,"Hocm 250-299mg/ml iodine,1ml",1 ML,0.244,,,,,,
Q9963,"Hocm 350-399mg/ml iodine,1ml",1 ML,0.197,,,,,,
Q9965,"Locm 100-199mg/ml iodine,1ml",1 ML,0.883,,,,,,
Q9966,"Locm 200-299mg/ml iodine,1ml",1 ML,0.322,,,,,,
Q9967,"Locm 300-399mg/ml iodine,1ml",1 ML,0.116,,,,,,
Q9991,Buprenorph xr 100 mg or less,Less than or equal to 100 MG,1672.454,,,,,,
Q9992,Buprenorphine xr over 100 mg,Greater than 100 MG,1672.454,,,,,,
