Payment Allowance Limits for Medicare Part B Drugs,,,,,,,,,
,,,,,,,,,
"Effective April 1, 2020 through June 30, 2020",,,,,,,,,
,,,,,,,,,
Note 1: Payment allowance limits subject to the ASP methodology are based on 4Q19 ASP data.,,,,,,,,,
Note 2: The absence or presence of a HCPCS code and the payment allowance limits in this table does not indicate whether Medicare covers a drug.  These determinations shall be made by the local Medicare contractor processing the claim.,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
HCPCS Code,Short Description,HCPCS Code Dosage,Payment Limit,Vaccine AWP%,Vaccine Limit,Blood AWP%,Blood limit,Clotting Factor,Notes
J7316,"Inj, ocriplasmin, 0.125 mg",0.125 MG,1046.927,,,,,,
J7321,Hyalgan supartz visco-3 dose,per dose,82.637,,,,,,
J7323,Euflexxa inj per dose,per dose,141.216,,,,,,
J7324,Orthovisc inj per dose,PER DOSE,135.026,,,,,,
J7325,Synvisc or synvisc-one,1 MG,11.004,,,,,,
J7327,Monovisc inj per dose,PER DOSE,739.862,,,,,,
J7336,Capsaicin 8% patch,1 SQ CM,3.250,,,,,,
J7340,Carbidopa levodopa ent 100ml,100 ML,222.051,,,,,,
J7342,Ciprofloxacin otic susp 6 mg,6 MG,29.972,,,,,,Added April 2020
J7345,"Aminolevulinic acid, 10% gel",10 MG,1.443,,,,,,
J7500,Azathioprine oral 50mg,50 MG,0.685,,,,,,
J7502,Cyclosporine oral 100 mg,100 MG,2.582,,,,,,
J7503,Tacrol envarsus ex rel oral,0.25 MG,1.352,,,,,,
J7504,Lymphocyte immune globulin,250 MG,2053.221,,,,,,
J7507,Tacrolimus imme rel oral 1mg,1 MG,0.744,,,,,,
J7508,Tacrol astagraf ex rel oral,0.1 MG,0.479,,,,,,
J7509,Methylprednisolone oral,4 MG,0.420,,,,,,
J7510,Prednisolone oral per 5 mg,5 MG,0.098,,,,,,
J7511,Antithymocyte globuln rabbit,25 MG,770.521,,,,,,
J7512,Prednisone ir or dr oral 1mg,1 MG,0.015,,,,,,
J7515,Cyclosporine oral 25 mg,25 MG,0.654,,,,,,
J7516,Cyclosporin parenteral 250mg,250 MG,58.573,,,,,,
J7517,Mycophenolate mofetil oral,250 MG,0.522,,,,,,
J7518,Mycophenolic acid,180 MG,2.759,,,,,,
J7520,"Sirolimus, oral",1 MG,5.609,,,,,,AMP-based payment limit
J7525,Tacrolimus injection,5 MG,211.754,,,,,,
J7527,Oral everolimus,0.25 MG,8.971,,,,,,
J7605,Arformoterol non-comp unit,15 mcg,10.730,,,,,,
J7606,"Formoterol fumarate, inh",20 MCG,12.021,,,,,,
J7608,Acetylcysteine non-comp unit,1 GM,5.498,,,,,,
J7611,Albuterol non-comp con,1 MG,0.263,,,,,,
J7612,Levalbuterol non-comp con,0.5 MG,0.310,,,,,,
J7613,Albuterol non-comp unit,1 MG,0.042,,,,,,
J7614,Levalbuterol non-comp unit,0.5 MG,0.057,,,,,,
J7620,Albuterol ipratrop non-comp,2.5 MG/0.5 MG,0.130,,,,,,
J7626,Budesonide non-comp unit,0.5 MG,1.741,,,,,,
J7631,Cromolyn sodium noncomp unit,10 MG,2.143,,,,,,
J7639,Dornase alfa non-comp unit,1 MG,47.787,,,,,,
J7644,Ipratropium bromide non-comp,1 MG,0.209,,,,,,
J7674,"Methacholine chloride, neb",1 MG,0.761,,,,,,
J7682,Tobramycin non-comp unit,300 MG,33.733,,,,,,Updated January 2021
J7686,"Treprostinil, non-comp unit", 1.74 MG,612.957,,,,,,
J8501,Oral aprepitant,5 MG,4.728,,,,,,
J8520,"Capecitabine, oral, 150 mg",150 MG,0.617,,,,,,
J8521,"Capecitabine, oral, 500 mg",500 MG,2.458,,,,,,
J8530,Cyclophosphamide oral 25 mg,25 MG,2.447,,,,,,
J8540,Oral dexamethasone,0.25 MG,0.073,,,,,,
J8560,Etoposide oral 50 mg,50 MG,74.609,,,,,,
J8610,Methotrexate oral 2.5 mg,2.5 MG,0.233,,,,,,
J8655,"Oral netupitant, palonosetro",0.5 MG,221.851,,,,,,
J8670,"Rolapitant, oral, 1mg",1 MG,2.593,,,,,,
J8700,Temozolomide,5 MG,0.634,,,,,,
J8705,Topotecan oral,0.25 mg,103.689,,,,,,
J9000,Doxorubicin hcl injection,10 MG,2.998,,,,,,
J9017,Arsenic trioxide injection,1 MG,30.231,,,,,,
J9019,Erwinaze injection,"1,000 IU",414.825,,,,,,
J9022,"Inj, atezolizumab,10 mg",10 MG,77.403,,,,,,
J9023,"Injection, avelumab, 10 mg",10 MG,84.237,,,,,,
J9025,Azacitidine injection,1 MG,0.894,,,,,,
J9027,Clofarabine injection,1 MG,64.576,,,,,,
J9030,Bcg live intravesical 1mg,1 MG,2.807,,,,,,
J9032,"Injection, belinostat, 10mg",10 MG,41.176,,,,,,
J9033,"Inj., treanda 1 mg",1 MG,26.213,,,,,,
J9034,"Inj., bendeka 1 mg",1 MG,21.179,,,,,,
J9035,Bevacizumab injection,10 MG,79.555,,,,,,
J9036,Inj. belrapzo/bendamustine,1 MG,20.422,,,,,,
J9039,"Injection, blinatumomab",1 MCG,113.276,,,,,,
J9040,Bleomycin sulfate injection,15 UNITS,25.467,,,,,,
J9041,"Inj., velcade 0.1 mg",0.1 MG,45.048,,,,,,
J9042,Brentuximab vedotin inj,1 MG,168.896,,,,,,
J9043,Cabazitaxel injection,1 MG,176.736,,,,,,
J9044,"Inj, bortezomib, nos, 0.1 mg",0.1 MG,27.345,,,,,,
J9045,Carboplatin injection,50 MG,2.790,,,,,,
J9047,"Injection, carfilzomib, 1 mg",1 MG,37.579,,,,,,
J9050,Carmustine injection,100 MG,1927.690,,,,,,
J9055,Cetuximab injection,10 MG,62.951,,,,,,
J9060,Cisplatin 10 mg injection,10 MG,1.914,,,,,,
J9065,Inj cladribine per 1 mg,1 MG,18.638,,,,,,
J9070,Cyclophosphamide 100 mg inj,100 MG,31.853,,,,,,
J9100,Cytarabine hcl 100 mg inj,100 MG,0.660,,,,,,AMP-based payment limit
J9119,"Inj., cemiplimab-rwlc, 1 mg",1 MG,27.419,,,,,,
J9120,Dactinomycin injection,0.5 MG,975.138,,,,,,
J9130,Dacarbazine 100 mg inj,100 MG,4.235,,,,,,
J9145,"Injection, daratumumab 10 mg",10 MG,54.145,,,,,,
J9150,Daunorubicin injection,10 MG,46.344,,,,,,
J9153,"Inj daunorubicin, cytarabine",1 MG/2.27 MG,198.075,,,,,,
J9155,Degarelix injection,1 MG,3.865,,,,,,
J9171,Docetaxel injection,1 MG,1.041,,,,,,
J9173,"Inj., durvalumab, 10 mg",10 MG,75.494,,,,,,
J9176,"Injection, elotuzumab, 1mg",1 MG,6.584,,,,,,
J9178,"Inj, epirubicin hcl, 2 mg",2 MG,1.205,,,,,,
J9179,Eribulin mesylate injection,0.1 MG,116.659,,,,,,
J9181,Etoposide injection,10 MG,0.612,,,,,,
J9185,Fludarabine phosphate inj,50 MG,44.735,,,,,,
J9190,Fluorouracil injection,500 MG,1.754,,,,,,
J9200,Floxuridine injection,500 MG,77.305,,,,,,
J9201,In gemcitabine hcl nos 200mg,200 MG,3.864,,,,,,
J9202,Goserelin acetate implant,3.6 MG,500.312,,,,,,
J9203,Gemtuzumab ozogamicin 0.1 mg,0.1 MG,199.517,,,,,,
J9204,"Inj mogamulizumab-kpkc, 1 mg",1 MG,200.870,,,,,,
J9205,Inj irinotecan liposome 1 mg,1 MG,49.777,,,,,,
J9206,Irinotecan injection,20 MG,2.493,,,,,,
J9207,Ixabepilone injection,1 MG,99.369,,,,,,
J9208,Ifosfamide injection,1 GM,26.251,,,,,,
J9209,Mesna injection,200 MG,0.676,,,,,,
J9211,Idarubicin hcl injection,5 MG,33.105,,,,,,
J9214,Interferon alfa-2b inj,1 MIL UNITS,33.546,,,,,,
J9217,Leuprolide acetate suspnsion,7.5 MG,235.368,,,,,,
J9218,Leuprolide acetate injeciton,1 MG,12.393,,,,,,
J9225,Vantas implant,50 MG,4306.107,,,,,,
J9226,Supprelin la implant,50 MG,38257.814,,,,,,
J9228,Ipilimumab injection,1 MG,155.228,,,,,,
J9229,Inj inotuzumab ozogam 0.1 mg,0.1 MG,2273.569,,,,,,
J9245,Inj melphalan hydrochl 50 mg,50 MG,521.367,,,,,,
J9250,Methotrexate sodium inj,5 MG,0.235,,,,,,
J9260,Methotrexate sodium inj,50 MG,2.347,,,,,,
J9261,Nelarabine injection,50 MG,152.531,,,,,,
J9262,"Inj, omacetaxine mep, 0.01mg",0.01 MG,3.113,,,,,,
J9263,Oxaliplatin,0.5 MG,0.138,,,,,,
J9264,Paclitaxel protein bound,1 MG,12.718,,,,,,
J9266,Pegaspargase injection,1 EA,18010.640,,,,,,
J9267,Paclitaxel injection,1 MG,0.129,,,,,,
J9268,Pentostatin injection,10 MG,2054.651,,,,,,
J9271,Inj pembrolizumab,1 MG,50.171,,,,,,Updated April 2021
J9280,Mitomycin injection,5 MG,64.627,,,,,,
J9285,"Inj, olaratumab, 10 mg",10 MG,52.067,,,,,,
J9293,Mitoxantrone hydrochl / 5 mg,5 MG,29.421,,,,,,
J9295,"Injection, necitumumab, 1 mg",1 MG,5.734,,,,,,
J9299,"Injection, nivolumab",1 MG,28.162,,,,,,
J9301,Obinutuzumab inj,10 MG,63.479,,,,,,
J9302,Ofatumumab injection,10 MG,60.019,,,,,,
J9303,Panitumumab injection,10 MG,118.583,,,,,,
J9305,Pemetrexed injection,10 MG,70.534,,,,,,
J9306,"Injection, pertuzumab, 1 mg",1 MG,12.636,,,,,,
J9307,Pralatrexate injection,1 MG,297.182,,,,,,
J9308,"Injection, ramucirumab",5 MG,59.528,,,,,,
J9309,"Inj, polatuzumab vedotin 1mg",1 MG,112.418,,,,,,
J9311,"Inj rituximab, hyaluronidase",10 mg,42.434,,,,,,
J9312,"Inj., rituximab, 10 mg",10 MG,94.178,,,,,,
J9315,Romidepsin injection,1 MG,300.079,,,,,,
J9320,Streptozocin injection,1 GM,351.451,,,,,,
J9325,Inj talimogene laherparepvec,1 million PFU,51.534,,,,,,
J9328,Temozolomide injection,1 MG,10.375,,,,,,
J9330,Temsirolimus injection,1 MG,45.175,,,,,,
J9340,Thiotepa injection,15 MG,440.038,,,,,,
J9351,Topotecan injection,0.1 MG,0.880,,,,,,
J9352,Injection trabectedin 0.1mg,0.1 MG,312.937,,,,,,
J9354,"Inj, ado-trastuzumab emt 1mg",1 MG,32.058,,,,,,
J9355,Inj trastuzumab excl biosimi,10 MG,104.199,,,,,,
J9356,"Inj. herceptin hylecta, 10mg",10 MG,77.985,,,,,,
J9357,Valrubicin injection,200 MG,1402.858,,,,,,
J9360,Vinblastine sulfate inj,1 MG,3.870,,,,,,
J9370,Vincristine sulfate 1 mg inj,1 MG,4.865,,,,,,
J9371,"Inj, vincristine sul lip 1mg",1 MG,3075.827,,,,,,
J9390,Vinorelbine tartrate inj,10 MG,3.718,,,,,,
J9395,"Injection, fulvestrant",25 MG,56.461,,,,,,
J9400,"Inj, ziv-aflibercept, 1mg",1 MG,8.445,,,,,,
P9041,"Albumin (human),5%, 50ml",50 ML,10.490,,,95,10.490,,
P9045,"Albumin (human), 5%, 250 ml",250 ML,52.450,,,95,52.450,,
P9046,"Albumin (human), 25%, 20 ml",20 ML,20.980,,,95,20.980,,
P9047,"Albumin (human), 25%, 50ml",50 ML,52.450,,,95,52.450,,
Q0138,"Ferumoxytol, non-esrd",1 MG,1.066,,,,,,
Q0139,"Ferumoxytol, esrd use",1 MG,1.066,,,,,,
Q0162,Ondansetron oral,1 MG,0.026,,,,,,
Q0164,Prochlorperazine maleate 5mg,5 MG,0.239,,,,,,
Q0166,Granisetron hcl 1 mg oral,1 MG,0.733,,,,,,
Q0167,Dronabinol 2.5mg oral,2.5 MG,0.778,,,,,,AMP-based payment limit
Q2043,Sipuleucel-t auto cd54+,Per infusion (minimum 50 million cells),47986.306,,,,,,
Q2050,Doxorubicin inj 10mg,10 MG,304.720,,,,,,
Q3027,Inj beta interferon im 1 mcg,1 MCG,53.218,,,,,,
Q4074,Iloprost non-comp unit dose,UP TO 20 MCG,140.132,,,,,,
Q4081,"Epoetin alfa, 100 units esrd",100 UNITS,1.002,,,,,,
Q4101,Apligraf,1 SQ CM,30.483,,,,,,
Q4102,Oasis wound matrix,1 SQ CM,10.778,,,,,,
Q4106,Dermagraft,1 SQ CM,32.102,,,,,,
Q4110,Primatrix,1 SQ CM,44.236,,,,,,
Q4111,Gammagraft,1 SQ CM,6.969,,,,,,
Q4115,Alloskin,1 SQ CM,19.557,,,,,,
Q4121,Theraskin,1 SQ CM,42.532,,,,,,
Q4132,"Grafix core, grafixpl core",1 SQ CM,118.210,,,,,,
Q4133,Grafix stravix prime pl sqcm,1 SQ CM,139.491,,,,,,
Q4137,Amnioexcel biodexcel 1sq cm,1 SQ CM,71.648,,,,,,
Q4145,"Epifix, inj, 1mg",1 MG,16.270,,,,,,
Q4151,"Amnioband, guardian 1 sq cm",1 SQ CM,128.354,,,,,,
Q4154,Biovance 1 square cm,1 SQ CM,117.209,,,,,,
Q4160,Nushield 1 square cm,1 SQ CM,89.400,,,,,,
Q4186,Epifix 1 sq cm,1 SQ CM,161.569,,,,,,
Q4195,Puraply 1 sq cm,1 SQ CM,113.558,,,,,,
Q4196,Puraply am 1 sq cm,1 SQ CM,109.650,,,,,,
Q5101,"Injection, zarxio",1 MCG,0.491,,,,,,
Q5103,"Injection, inflectra",10 MG,47.779,,,,,,
Q5104,"Injection, renflexis",10 MG,49.003,,,,,,Updated April 2021
Q5105,Inj retacrit esrd on dialysi,100 UNITS,0.719,,,,,,AMP-based payment limit - Updated July 2020
Q5106,Inj retacrit non-esrd use,1000 UNITS,7.190,,,,,,AMP-based payment limit
Q5107,Inj mvasi 10 mg,10 MG,62.661,,,,,,
Q5108,"Injection, fulphila",0.5 MG,307.523,,,,,,
Q5110,Nivestym,1 MCG,0.626,,,,,,
Q5111,"Injection, udenyca 0.5 mg",0.5 MG,321.849,,,,,,
Q5114,Inj ogivri 10 mg,10 MG,90.671,,,,,,
Q5115,Inj truxima 10 mg,10 MG,87.092,,,,,,
Q5116,"Inj., trazimera, 10 mg",10 MG,83.162,,,,,,Added April 2020
Q5117,"Inj., kanjinti, 10 mg",10 MG,81.889,,,,,,
Q5118,"Inj., zirabev, 10 mg",10 MG,63.180,,,,,,Added April 2020
Q9950,Inj sulf hexa lipid microsph,1 ML,19.060,,,,,,
Q9956,"Inj octafluoropropane mic,ml",1 ML,32.367,,,,,,
Q9957,"Inj perflutren lip micros,ml",1 ML,48.550,,,,,,
Q9958,"Hocm <=149 mg/ml iodine, 1ml",1 ML,0.076,,,,,,
Q9960,"Hocm 200-249mg/ml iodine,1ml",1 ML,0.200,,,,,,
Q9961,"Hocm 250-299mg/ml iodine,1ml",1 ML,0.251,,,,,,
Q9963,"Hocm 350-399mg/ml iodine,1ml",1 ML,0.190,,,,,,
Q9965,"Locm 100-199mg/ml iodine,1ml",1 ML,0.865,,,,,,
Q9966,"Locm 200-299mg/ml iodine,1ml",1 ML,0.329,,,,,,
Q9967,"Locm 300-399mg/ml iodine,1ml",1 ML,0.116,,,,,,
Q9991,Buprenorph xr 100 mg or less,Less than or equal to 100 MG,1666.097,,,,,,
Q9992,Buprenorphine xr over 100 mg,Greater than 100 MG,1666.097,,,,,,
