Payment Allowance Limits for Medicare Part B Drugs,,,,,,,,,
,,,,,,,,,
"Effective April 1, 2021 through June 30, 2021",,,,,,,,,
,,,,,,,,,
Note 1: Payment allowance limits subject to the ASP methodology are based on 4Q20 ASP data.,,,,,,,,,
Note 2: The absence or presence of a HCPCS code and the payment allowance limits in this table does not indicate whether Medicare covers a drug.  These determinations shall be made by the local Medicare contractor processing the claim.,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
HCPCS Code,Short Description,HCPCS Code Dosage,Payment Limit,Vaccine AWP%,Vaccine Limit,Blood AWP%,Blood limit,Clotting Factor,Notes
J7207,Factor viii pegylated recomb,1 IU,1.863,,,,,1,
J7208,Inj. jivi 1 iu,1 IU,2.029,,,,,1,
J7209,Factor viii nuwiq recomb 1iu,1 IU,1.319,,,,,1,
J7210,"Inj, afstyla, 1 i.u.",1 IU,1.373,,,,,1,
J7211,"Inj, kovaltry, 1 i.u.",1 IU,1.233,,,,,1,
J7308,Aminolevulinic acid hcl top,354 MG,392.995,,,,,,
J7311,"Inj., retisert, 0.01 mg",0.01 MG,341.190,,,,,,
J7312,Dexamethasone intra implant,0.1 MG,200.060,,,,,,
J7313,"Inj., iluvien, 0.01 mg",0.01 MG,490.947,,,,,,
J7314,"Inj., yutiq, 0.01 mg",0.01 MG,502.015,,,,,,
J7316,"Inj, ocriplasmin, 0.125 mg",0.125 MG,1046.927,,,,,,
J7321,Hyalgan or supartz inj dose,per dose,76.023,,,,,,
J7323,Euflexxa inj per dose,per dose,138.531,,,,,,
J7324,Orthovisc inj per dose,PER DOSE,131.503,,,,,,
J7325,Synvisc or synvisc-one,1 MG,10.164,,,,,,
J7327,Monovisc inj per dose,PER DOSE,709.052,,,,,,
J7336,Capsaicin 8% patch,1 SQ CM,3.250,,,,,,
J7340,Carbidopa levodopa ent 100ml,100 ML,212.122,,,,,,
J7342,Ciprofloxacin otic susp 6 mg,6 MG,29.983,,,,,,
J7345,"Aminolevulinic acid, 10% gel",10 MG,1.506,,,,,,
J7351,Inj bimatoprost itc imp1mcg,1 MCG,206.554,,,,,,
J7402,Mometasone sinus sinuva,10 MCG,10.252,,,,,,Added April 2021
J7500,Azathioprine oral 50mg,50 MG,1.114,,,,,,
J7502,Cyclosporine oral 100 mg,100 MG,1.664,,,,,,
J7503,Tacrol envarsus ex rel oral,0.25 MG,1.436,,,,,,
J7504,Lymphocyte immune globulin,250 MG,2249.844,,,,,,
J7507,Tacrolimus imme rel oral 1mg,1 MG,0.568,,,,,,
J7508,Tacrol astagraf ex rel oral,0.1 MG,0.476,,,,,,
J7509,Methylprednisolone oral,4 MG,0.294,,,,,,
J7510,Prednisolone oral per 5 mg,5 MG,0.146,,,,,,
J7511,Antithymocyte globuln rabbit,25 MG,794.992,,,,,,
J7512,Prednisone ir or dr oral 1mg,1 MG,0.013,,,,,,
J7515,Cyclosporine oral 25 mg,25 MG,0.621,,,,,,
J7516,Cyclosporin parenteral 250mg,250 MG,49.568,,,,,,
J7517,Mycophenolate mofetil oral,250 MG,0.374,,,,,,
J7518,Mycophenolic acid,180 MG,2.122,,,,,,
J7520,"Sirolimus, oral",1 MG,6.549,,,,,,
J7525,Tacrolimus injection,5 MG,212.276,,,,,,
J7527,Oral everolimus,0.25 MG,6.693,,,,,,
J7605,Arformoterol non-comp unit,15 mcg,10.662,,,,,,
J7606,"Formoterol fumarate, inh",20 MCG,11.017,,,,,,
J7608,Acetylcysteine non-comp unit,1 GM,6.179,,,,,,
J7611,Albuterol non-comp con,1 MG,0.283,,,,,,
J7612,Levalbuterol non-comp con,0.5 MG,0.330,,,,,,
J7613,Albuterol non-comp unit,1 MG,0.043,,,,,,
J7614,Levalbuterol non-comp unit,0.5 MG,0.059,,,,,,
J7620,Albuterol ipratrop non-comp,2.5 MG/0.5 MG,0.120,,,,,,
J7626,Budesonide non-comp unit,0.5 MG,1.164,,,,,,AMP-based payment limit; Updated April 2022
J7631,Cromolyn sodium noncomp unit,10 MG,2.533,,,,,,
J7639,Dornase alfa non-comp unit,1 MG,47.794,,,,,,
J7644,Ipratropium bromide non-comp,1 MG,0.204,,,,,,
J7674,"Methacholine chloride, neb",1 MG,0.804,,,,,,
J7677,Revefenacin inh non-com 1mcg,1 MCG,0.189,,,,,,
J7682,Tobramycin non-comp unit,300 MG,29.925,,,,,,
J7686,"Treprostinil, non-comp unit", 1.74 MG,671.307,,,,,,
J8501,Oral aprepitant,5 MG,5.152,,,,,,
J8520,"Capecitabine, oral, 150 mg",150 MG,0.740,,,,,,
J8521,"Capecitabine, oral, 500 mg",500 MG,2.551,,,,,,
J8530,Cyclophosphamide oral 25 mg,25 MG,1.467,,,,,,AMP-based payment limit; Updated April 2022
J8540,Oral dexamethasone,0.25 MG,0.095,,,,,,
J8560,Etoposide oral 50 mg,50 MG,75.957,,,,,,
J8610,Methotrexate oral 2.5 mg,2.5 MG,0.222,,,,,,
J8655,"Oral netupitant, palonosetro",0.5 MG,304.129,,,,,,
J8670,"Rolapitant, oral, 1mg",1 MG,2.014,,,,,,
J8700,Temozolomide,5 MG,0.444,,,,,,
J8705,Topotecan oral,0.25 mg,103.717,,,,,,
J9000,Doxorubicin hcl injection,10 MG,2.655,,,,,,
J9017,Arsenic trioxide injection,1 MG,23.698,,,,,,
J9019,Erwinaze injection,"1,000 IU",427.269,,,,,,
J9022,"Inj, atezolizumab,10 mg",10 MG,78.153,,,,,,
J9023,"Injection, avelumab, 10 mg",10 MG,84.884,,,,,,
J9025,Azacitidine injection,1 MG,0.776,,,,,,
J9027,Clofarabine injection,1 MG,38.496,,,,,,
J9030,Bcg live intravesical 1mg,1 MG,2.856,,,,,,
J9032,"Injection, belinostat, 10mg",10 MG,42.613,,,,,,
J9033,"Inj., treanda 1 mg",1 MG,23.978,,,,,,
J9034,"Inj., bendeka 1 mg",1 MG,19.576,,,,,,
J9035,Bevacizumab injection,10 MG,72.514,,,,,,
J9036,Inj. belrapzo/bendamustine,1 MG,20.191,,,,,,
J9037,Inj belantamab mafodont blmf,0.5 MG,42.974,,,,,,Added April 2021
J9039,"Injection, blinatumomab",1 MCG,117.353,,,,,,
J9040,Bleomycin sulfate injection,15 UNITS,28.735,,,,,,
J9041,"Inj., velcade 0.1 mg",0.1 MG,45.046,,,,,,
J9042,Brentuximab vedotin inj,1 MG,182.058,,,,,,
J9043,Cabazitaxel injection,1 MG,184.062,,,,,,
J9044,"Inj, bortezomib, nos, 0.1 mg",0.1 MG,21.602,,,,,,
J9045,Carboplatin injection,50 MG,2.564,,,,,,
J9047,"Injection, carfilzomib, 1 mg",1 MG,39.124,,,,,,
J9050,Carmustine injection,100 MG,1724.364,,,,,,
J9055,Cetuximab injection,10 MG,65.173,,,,,,
J9060,Cisplatin 10 mg injection,10 MG,1.891,,,,,,
J9065,Inj cladribine per 1 mg,1 MG,19.615,,,,,,
J9070,Cyclophosphamide 100 mg inj,100 MG,30.888,,,,,,
J9100,Cytarabine hcl 100 mg inj,100 MG,0.748,,,,,,
J9119,"Inj., cemiplimab-rwlc, 1 mg",1 MG,27.390,,,,,,
J9120,Dactinomycin injection,0.5 MG,840.453,,,,,,
J9130,Dacarbazine 100 mg inj,100 MG,4.404,,,,,,
J9144,"Daratumumab, hyaluronidase",10 MG,43.748,,,,,,
J9145,"Injection, daratumumab 10 mg",10 MG,55.664,,,,,,
J9150,Daunorubicin injection,10 MG,42.366,,,,,,
J9153,"Inj daunorubicin, cytarabine",1 MG/2.27 MG,202.639,,,,,,
J9155,Degarelix injection,1 MG,4.000,,,,,,
J9171,Docetaxel injection,1 MG,0.624,,,,,,
J9173,"Inj., durvalumab, 10 mg",10 MG,76.696,,,,,,
J9176,"Injection, elotuzumab, 1mg",1 MG,6.673,,,,,,
J9177,Inj enfort vedo-ejfv 0.25mg,0.25 MG,29.044,,,,,,
J9178,"Inj, epirubicin hcl, 2 mg",2 MG,1.691,,,,,,
J9179,Eribulin mesylate injection,0.1 MG,117.907,,,,,,
J9181,Etoposide injection,10 MG,0.717,,,,,,
J9185,Fludarabine phosphate inj,50 MG,75.176,,,,,,
J9190,Fluorouracil injection,500 MG,1.987,,,,,,
J9198,"Inj. infugem, 100 mg",100 MG,33.913,,,,,,Added April 2021
J9200,Floxuridine injection,500 MG,63.770,,,,,,
J9201,In gemcitabine hcl nos 200mg,200 MG,4.143,,,,,,
J9202,Goserelin acetate implant,3.6 MG,538.241,,,,,,
J9203,Gemtuzumab ozogamicin 0.1 mg,0.1 MG,205.340,,,,,,
J9204,"Inj mogamulizumab-kpkc, 1 mg",1 MG,206.941,,,,,,
J9205,Inj irinotecan liposome 1 mg,1 MG,54.228,,,,,,
J9206,Irinotecan injection,20 MG,2.427,,,,,,
J9207,Ixabepilone injection,1 MG,111.858,,,,,,
J9208,Ifosfamide injection,1 GM,26.178,,,,,,
J9209,Mesna injection,200 MG,1.862,,,,,,
J9210,"Inj., emapalumab-lzsg, 1 mg",1 MG,374.023,,,,,,
J9211,Idarubicin hcl injection,5 MG,38.414,,,,,,
J9214,Interferon alfa-2b inj,1 MIL UNITS,34.132,,,,,,
J9217,Leuprolide acetate suspnsion,7.5 MG,204.071,,,,,,
J9218,Leuprolide acetate injeciton,1 MG,18.817,,,,,,
J9223,"Inj. lurbinectedin, 0.1 mg",0.1 MG,174.715,,,,,,Added April 2021
J9225,Vantas implant,50 MG,4845.138,,,,,,
J9226,Supprelin la implant,50 MG,41773.132,,,,,,
J9227,Inj. isatuximab-irfc 10 mg,10 MG,66.221,,,,,,
J9228,Ipilimumab injection,1 MG,156.720,,,,,,
J9229,Inj inotuzumab ozogam 0.1 mg,0.1 MG,2341.094,,,,,,
J9245,Inj melpha hydroch nos 50 mg,50 MG,324.736,,,,,,
J9250,Methotrexate sodium inj,5 MG,0.211,,,,,,
J9260,Methotrexate sodium inj,50 MG,2.115,,,,,,
J9261,Nelarabine injection,50 MG,151.897,,,,,,
J9262,"Inj, omacetaxine mep, 0.01mg",0.01 MG,3.310,,,,,,
J9263,Oxaliplatin,0.5 MG,0.121,,,,,,
J9264,Paclitaxel protein bound,1 MG,13.347,,,,,,
J9266,Pegaspargase injection,1 EA,19717.463,,,,,,
J9267,Paclitaxel injection,1 MG,0.190,,,,,,
J9268,Pentostatin injection,10 MG,2002.910,,,,,,
J9269,Inj. tagraxofusp-erzs 10 mcg,10 MCG,284.212,,,,,,
J9271,Inj pembrolizumab,1 MG,51.616,,,,,,
J9280,Mitomycin injection,5 MG,42.760,,,,,,
J9281,Mitomycin instillation,1 MG,282.232,,,,,,
J9293,Mitoxantrone hydrochl / 5 mg,5 MG,30.850,,,,,,
J9295,"Injection, necitumumab, 1 mg",1 MG,5.737,,,,,,
J9299,"Injection, nivolumab",1 MG,28.487,,,,,,
J9301,Obinutuzumab inj,10 MG,63.084,,,,,,
J9302,Ofatumumab injection,10 MG,62.234,,,,,,
J9303,Panitumumab injection,10 MG,123.873,,,,,,
J9305,Inj. pemetrexed nos 10mg,10 MG,72.918,,,,,,
J9306,"Injection, pertuzumab, 1 mg",1 MG,13.024,,,,,,
J9307,Pralatrexate injection,1 MG,310.909,,,,,,
J9308,"Injection, ramucirumab",5 MG,61.369,,,,,,
J9309,"Inj, polatuzumab vedotin 1mg",1 MG,113.571,,,,,,
J9311,"Inj rituximab, hyaluronidase",10 mg,38.797,,,,,,
J9312,"Inj., rituximab, 10 mg",10 MG,89.141,,,,,,
J9313,"Inj., lumoxiti, 0.01 mg",0.01 MG,23.394,,,,,,
J9315,Romidepsin injection,1 MG,336.628,,,,,,
J9316,"Pertuzu, trastuzu, 10 mg",10 MG,73.535,,,,,,Added April 2021
J9317,Sacituzumab govitecan-hziy,2.5 MG,29.488,,,,,,
J9320,Streptozocin injection,1 GM,347.622,,,,,,
J9325,Inj talimogene laherparepvec,1 million PFU,54.093,,,,,,
J9328,Temozolomide injection,1 MG,10.396,,,,,,
J9330,Temsirolimus injection,1 MG,40.394,,,,,,
J9340,Thiotepa injection,15 MG,499.788,,,,,,
J9349,"Inj., tafasitamab-cxix",2 MG,12.661,,,,,,Added April 2021
J9351,Topotecan injection,0.1 MG,1.174,,,,,,
J9352,Injection trabectedin 0.1mg,0.1 MG,318.909,,,,,,
J9354,"Inj, ado-trastuzumab emt 1mg",1 MG,32.899,,,,,,
J9355,Inj trastuzumab excl biosimi,10 MG,93.681,,,,,,
J9356,"Inj. herceptin hylecta, 10mg",10 MG,72.308,,,,,,
J9357,Valrubicin injection,200 MG,1409.615,,,,,,
J9358,Inj fam-trastu deru-nxki 1mg,1 MG,23.975,,,,,,
J9360,Vinblastine sulfate inj,1 MG,3.988,,,,,,
J9370,Vincristine sulfate 1 mg inj,1 MG,4.987,,,,,,
J9371,"Inj, vincristine sul lip 1mg",1 MG,3320.420,,,,,,
J9390,Vinorelbine tartrate inj,10 MG,10.748,,,,,,
J9395,"Injection, fulvestrant",25 MG,45.102,,,,,,
J9400,"Inj, ziv-aflibercept, 1mg",1 MG,7.523,,,,,,
P9041,"Albumin (human),5%, 50ml",50 ML,10.490,,,95,10.490,,
P9045,"Albumin (human), 5%, 250 ml",250 ML,52.450,,,95,52.450,,
P9046,"Albumin (human), 25%, 20 ml",20 ML,20.980,,,95,20.980,,
P9047,"Albumin (human), 25%, 50ml",50 ML,52.450,,,95,52.450,,
Q0138,"Ferumoxytol, non-esrd",1 MG,0.968,,,,,,
Q0139,"Ferumoxytol, esrd use",1 MG,0.968,,,,,,
Q0162,Ondansetron oral,1 MG,0.017,,,,,,
Q0164,Prochlorperazine maleate 5mg,5 MG,0.304,,,,,,
Q0166,Granisetron hcl 1 mg oral,1 MG,1.144,,,,,,AMP-based payment limit; Updated April 2022
Q0167,Dronabinol 2.5mg oral,2.5 MG,0.878,,,,,,
Q2043,Sipuleucel-t auto cd54+,Per infusion (minimum 50 million cells),51363.252,,,,,,
Q2050,Doxorubicin inj 10mg,10 MG,308.818,,,,,,Updated July 2021
Q3027,Inj beta interferon im 1 mcg,1 MCG,54.288,,,,,,
Q4074,Iloprost non-comp unit dose,UP TO 20 MCG,140.322,,,,,,
Q4081,"Epoetin alfa, 100 units esrd",100 UNITS,0.854,,,,,,
Q4101,Apligraf,1 SQ CM,30.466,,,,,,
Q4102,Oasis wound matrix,1 SQ CM,10.327,,,,,,
Q4106,Dermagraft,1 SQ CM,31.723,,,,,,
Q4110,Primatrix,1 SQ CM,43.270,,,,,,
Q4111,Gammagraft,1 SQ CM,7.156,,,,,,
Q4121,Theraskin,1 SQ CM,43.797,,,,,,
Q4133,Grafix stravix prime pl sqcm,1 SQ CM,134.366,,,,,,
Q4137,Amnioexcel biodexcel 1sq cm,1 SQ CM,83.089,,,,,,
Q4145,"Epifix, inj, 1mg",1 MG,18.870,,,,,,
Q4151,"Amnioband, guardian 1 sq cm",1 SQ CM,128.398,,,,,,
Q4154,Biovance 1 square cm,1 SQ CM,106.703,,,,,,
Q4160,Nushield 1 square cm,1 SQ CM,95.722,,,,,,
Q4173,Palingen or palingen xplus,1 SQ CM,209.824,,,,,,Added April 2021
Q4174,Palingen or promatrx,0.36 MG per 0.25 CC,291.267,,,,,,Added April 2021
Q4186,Epifix 1 sq cm,1 SQ CM,153.925,,,,,,
Q4187,Epicord 1 sq cm,1 SQ CM,224.989,,,,,,Added April 2021
Q4195,Puraply 1 sq cm,1 SQ CM,93.777,,,,,,
Q4196,Puraply am 1 sq cm,1 SQ CM,105.636,,,,,,
Q5101,"Injection, zarxio",1 MCG,0.378,,,,,,
Q5103,"Injection, inflectra",10 MG,40.611,,,,,,
Q5104,"Injection, renflexis",10 MG,40.875,,,,,,
Q5105,Inj retacrit esrd on dialysi,100 UNITS,0.919,,,,,,
Q5106,Inj retacrit non-esrd use,1000 UNITS,9.190,,,,,,
Q5107,Inj mvasi 10 mg,10 MG,52.893,,,,,,
Q5108,"Injection, fulphila",0.5 MG,236.457,,,,,,
Q5110,Nivestym,1 MCG,0.451,,,,,,
Q5111,"Injection, udenyca 0.5 mg",0.5 MG,251.301,,,,,,
Q5112,Inj ontruzant 10 mg,10 MG,80.164,,,,,,
Q5113,Inj herzuma 10 mg,10 MG,81.994,,,,,,
Q5114,Inj ogivri 10 mg,10 MG,60.655,,,,,,
Q5115,Inj truxima 10 mg,10 MG,62.064,,,,,,
Q5116,"Inj., trazimera, 10 mg",10 MG,68.107,,,,,,
Q5117,"Inj., kanjinti, 10 mg",10 MG,66.290,,,,,,
Q5118,"Inj., zirabev, 10 mg",10 MG,57.343,,,,,,
Q5119,"Inj ruxience, 10 mg",10 MG,64.507,,,,,,
Q5120,Inj pegfilgrastim-bmez 0.5mg,0.5 MG,276.824,,,,,,
Q5121,"Inj. avsola, 10 mg",10 MG,50.061,,,,,,
Q5122,"Inj, nyvepria",0.5 MG,336.896,,,,,,Added April 2021
Q9950,Inj sulf hexa lipid microsph,1 ML,18.363,,,,,,
Q9956,"Inj octafluoropropane mic,ml",1 ML,31.529,,,,,,
Q9957,"Inj perflutren lip micros,ml",1 ML,47.294,,,,,,
Q9958,"Hocm <=149 mg/ml iodine, 1ml",1 ML,0.076,,,,,,
Q9961,"Hocm 250-299mg/ml iodine,1ml",1 ML,0.319,,,,,,
Q9963,"Hocm 350-399mg/ml iodine,1ml",1 ML,0.185,,,,,,
Q9965,"Locm 100-199mg/ml iodine,1ml",1 ML,0.794,,,,,,
Q9966,"Locm 200-299mg/ml iodine,1ml",1 ML,0.318,,,,,,
Q9967,"Locm 300-399mg/ml iodine,1ml",1 ML,0.113,,,,,,
Q9991,Buprenorph xr 100 mg or less,Less than or equal to 100 MG,1736.540,,,,,,
Q9992,Buprenorphine xr over 100 mg,Greater than 100 MG,1736.540,,,,,,
